Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,0,380,91,283,31,1.0,12.7894,7.05,0.244312,0.49053,0.0,0,0.49053,4,13.035,0.789
Env. (realmap_a),CNN-DDQN+Duel,1,246,38,151,20,1.0,8.9031,5.2,0.168538,0.28524,0.0,0,0.28524,1,9.046,0.055
Env. (realmap_a),CNN-DDQN+Duel,2,369,55,390,122,1.0,6.0863,3.7,0.008627,0.171,0.0,0,0.171,0,6.172,0.026
Env. (realmap_a),CNN-DDQN+Duel,3,234,40,103,45,1.0,12.3469,6.85,0.131439,0.27472,0.0,0,0.27472,2,12.484,0.0
Env. (realmap_a),CNN-DDQN+Duel,4,65,43,152,40,1.0,7.875,4.6,0.123669,0.20498,0.0,0,0.20498,4,7.977,0.18
Env. (realmap_a),RRT*,0,380,91,283,31,1.0,12.7598,8.1,0.26631,2.11407,0.69933,0,2.8134,4,14.166,0.908
Env. (realmap_a),RRT*,1,246,38,151,20,1.0,8.814,5.75,0.193265,1.47848,0.49101,0,1.96948,2,9.799,0.925
Env. (realmap_a),RRT*,2,369,55,390,122,1.0,6.2693,4.7,0.245717,0.04504,0.39367,0,0.43871,3,6.489,0.862
Env. (realmap_a),RRT*,3,234,40,103,45,1.0,12.548,7.7,0.204086,0.44271,0.62105,0,1.06377,3,13.08,0.895
Env. (realmap_a),RRT*,4,65,43,152,40,1.0,7.8809,5.55,0.129162,1.20287,0.46335,0,1.66622,1,8.714,1.0
Env. (realmap_a),LO-HA*,0,380,91,283,31,0.0,0.0,0.0,0.0,10.02612,0.0,0,10.02612,0,inf,inf
Env. (realmap_a),LO-HA*,1,246,38,151,20,1.0,8.8478,5.5,0.163629,3.95126,0.48276,0,4.43403,2,11.065,0.414
Env. (realmap_a),LO-HA*,2,369,55,390,122,1.0,6.3139,4.75,0.204614,0.57772,0.38674,0,0.96446,3,6.796,0.942
Env. (realmap_a),LO-HA*,3,234,40,103,45,1.0,12.4898,7.3,0.161413,3.32644,0.58049,0,3.90693,2,14.443,0.543
Env. (realmap_a),LO-HA*,4,65,43,152,40,1.0,7.8298,5.0,0.117202,0.45739,0.38343,0,0.84081,2,8.25,0.262
