Environment,Algorithm,success_rate,avg_path_length,path_time_s,avg_curvature_1_m,planning_time_s,tracking_time_s,num_corners,inference_time_s,max_corner_deg,planning_cost,composite_score
Env. (realmap_a),CNN-DDQN+Duel,0.88,8.9284,5.2455,0.163135,0.62323,0.0,0,0.62323,3,10.5,0.496
Env. (realmap_a),Expert (CTG),0.92,8.7193,5.0685,0.155887,0.73929,0.0,0,0.73929,3,9.879,0.192
Env. (realmap_a),RRT*,0.72,8.8389,6.0208,0.162696,3.08477,1.47825,0,4.56301,2,15.445,1.327
Env. (realmap_a),LO-HA*,0.7,8.3222,5.42,0.14807,4.21876,0.62645,0,4.84522,2,15.35,0.452
