Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,0,353,37,264,34,1.0,8.1162,4.7,0.171084,1.20819,0.0,0,1.20819,4,8.72,0.348
Env. (realmap_a),CNN-DDQN+Duel,1,195,31,69,12,1.0,12.0619,7.15,0.140018,0.80479,0.0,0,0.80479,2,12.464,0.707
Env. (realmap_a),CNN-DDQN+Duel,2,375,108,303,17,1.0,13.6025,8.6,0.202095,1.69216,0.0,0,1.69216,2,14.449,0.848
Env. (realmap_a),CNN-DDQN+Duel,3,211,21,328,35,1.0,11.2775,6.3,0.162559,0.67443,0.0,0,0.67443,3,11.615,0.841
Env. (realmap_a),CNN-DDQN+Duel,4,362,42,271,15,1.0,9.9319,6.05,0.146577,0.51568,0.0,0,0.51568,2,10.19,0.83
Env. (realmap_a),CNN-DDQN+Duel,5,207,36,333,21,1.0,12.9506,7.2,0.222688,0.67176,0.0,0,0.67176,5,13.287,0.333
Env. (realmap_a),CNN-DDQN+Duel,6,276,25,198,33,1.0,7.3162,4.3,0.186507,0.43382,0.0,0,0.43382,2,7.533,0.043
Env. (realmap_a),CNN-DDQN+Duel,7,58,15,180,24,1.0,11.46,6.4,0.0753,0.60749,0.0,0,0.60749,1,11.764,0.197
Env. (realmap_a),CNN-DDQN+Duel,8,389,121,376,53,1.0,5.9663,3.65,0.026516,0.36282,0.0,0,0.36282,1,6.148,0.069
Env. (realmap_a),CNN-DDQN+Duel,9,380,91,283,31,1.0,12.7894,7.05,0.244312,0.62805,0.0,0,0.62805,4,13.103,0.799
Env. (realmap_a),CNN-DDQN+Duel,10,246,38,151,20,1.0,8.9031,5.2,0.168538,0.51909,0.0,0,0.51909,1,9.163,0.364
Env. (realmap_a),CNN-DDQN+Duel,11,369,55,390,122,1.0,6.0863,3.7,0.008627,0.3832,0.0,0,0.3832,0,6.278,0.036
Env. (realmap_a),CNN-DDQN+Duel,12,234,40,103,45,1.0,12.3469,6.85,0.131439,0.62867,0.0,0,0.62867,2,12.661,0.0
Env. (realmap_a),CNN-DDQN+Duel,13,65,43,152,40,1.0,7.875,4.6,0.123669,0.43423,0.0,0,0.43423,4,8.092,0.192
Env. (realmap_a),CNN-DDQN+Duel,14,274,22,366,22,1.0,8.29,6.5,0.102173,0.60571,0.0,0,0.60571,1,8.593,0.912
Env. (realmap_a),CNN-DDQN+Duel,15,133,36,212,28,1.0,7.575,4.5,0.284012,0.50629,0.0,0,0.50629,4,7.828,0.481
Env. (realmap_a),CNN-DDQN+Duel,16,95,19,26,23,1.0,5.9163,3.6,0.0,0.35413,0.0,0,0.35413,0,6.093,0.06
Env. (realmap_a),CNN-DDQN+Duel,17,278,23,184,38,1.0,8.8163,5.05,0.171548,0.49815,0.0,0,0.49815,2,9.065,0.139
Env. (realmap_a),CNN-DDQN+Duel,18,304,43,386,22,1.0,8.0675,4.7,0.2015,0.45526,0.0,0,0.45526,5,8.295,0.729
Env. (realmap_a),CNN-DDQN+Duel,19,77,15,153,41,1.0,7.4775,4.4,0.145896,0.42784,0.0,0,0.42784,3,7.691,0.101
Env. (realmap_a),CNN-DDQN+Duel,20,83,19,177,26,1.0,8.7162,5.0,0.119552,0.47254,0.0,0,0.47254,2,8.953,0.796
Env. (realmap_a),CNN-DDQN+Duel,21,191,37,58,39,1.0,12.5456,6.95,0.144334,0.59671,0.0,0,0.59671,3,12.844,0.305
Env. (realmap_a),CNN-DDQN+Duel,22,273,24,182,16,1.0,8.3719,4.85,0.125209,0.4502,0.0,0,0.4502,1,8.597,0.0
Env. (realmap_a),CNN-DDQN+Duel,23,357,116,401,38,1.0,8.9125,5.1,0.281835,0.56645,0.0,0,0.56645,5,9.196,0.48
Env. (realmap_a),CNN-DDQN+Duel,24,242,37,321,20,1.0,8.4719,5.8,0.484408,0.78746,0.0,0,0.78746,4,8.866,0.896
Env. (realmap_a),CNN-DDQN+Duel,25,371,112,348,22,1.0,9.1162,5.2,0.16298,0.5065,0.0,0,0.5065,4,9.37,0.788
Env. (realmap_a),CNN-DDQN+Duel,26,129,40,31,52,1.0,9.4662,5.4,0.14291,0.50553,0.0,0,0.50553,5,9.719,0.128
Env. (realmap_a),CNN-DDQN+Duel,27,29,48,86,45,0.0,10.5313,7.75,0.371642,1.43532,0.0,0,1.43532,4,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,28,84,38,17,35,1.0,5.7825,3.55,0.05751,0.36333,0.0,0,0.36333,2,5.964,0.069
Env. (realmap_a),CNN-DDQN+Duel,29,140,33,30,55,1.0,11.0369,6.2,0.158925,0.57394,0.0,0,0.57394,4,11.324,0.889
Env. (realmap_a),CNN-DDQN+Duel,30,105,19,191,9,1.0,7.9425,4.65,0.067922,0.45815,0.0,0,0.45815,2,8.172,0.0
Env. (realmap_a),CNN-DDQN+Duel,31,256,21,360,60,0.0,5.2275,9.0,0.293329,1.42827,0.0,0,1.42827,2,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,32,145,38,74,11,1.0,6.9069,4.1,0.249436,0.44032,0.0,0,0.44032,4,7.127,0.776
Env. (realmap_a),CNN-DDQN+Duel,33,109,43,33,56,1.0,7.8744,4.6,0.223555,0.45362,0.0,0,0.45362,5,8.101,0.289
Env. (realmap_a),CNN-DDQN+Duel,34,229,15,357,41,1.0,12.3469,6.85,0.139135,0.58702,0.0,0,0.58702,3,12.64,0.842
Env. (realmap_a),CNN-DDQN+Duel,35,103,12,29,31,1.0,6.8162,4.05,0.197739,0.40725,0.0,0,0.40725,2,7.02,0.333
Env. (realmap_a),CNN-DDQN+Duel,36,299,36,361,30,1.0,5.7894,3.55,0.137221,0.37183,0.0,0,0.37183,4,5.975,0.29
Env. (realmap_a),CNN-DDQN+Duel,37,279,20,212,39,0.0,1.2956,5.85,0.276521,1.68839,0.0,0,1.68839,1,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,38,57,38,136,17,1.0,7.8375,4.6,0.301614,0.46055,0.0,0,0.46055,4,8.068,0.115
Env. (realmap_a),CNN-DDQN+Duel,39,284,40,382,86,0.0,0.495,5.4,0.413137,1.20712,0.0,0,1.20712,0,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,40,30,20,143,14,1.0,10.4162,5.85,0.069065,0.55426,0.0,0,0.55426,1,10.693,0.21
Env. (realmap_a),CNN-DDQN+Duel,41,364,93,355,23,1.0,6.3844,3.85,0.132447,0.42369,0.0,0,0.42369,2,6.596,0.221
Env. (realmap_a),CNN-DDQN+Duel,42,79,21,185,22,1.0,9.7106,5.6,0.091426,0.52396,0.0,0,0.52396,1,9.973,0.403
Env. (realmap_a),CNN-DDQN+Duel,43,382,82,306,38,1.0,8.9875,5.15,0.217172,0.44437,0.0,0,0.44437,3,9.21,0.0
Env. (realmap_a),CNN-DDQN+Duel,44,316,39,223,42,1.0,8.6363,5.1,0.202933,0.4722,0.0,0,0.4722,3,8.872,0.745
Env. (realmap_a),CNN-DDQN+Duel,45,249,35,364,64,0.0,0.9206,5.15,0.054462,1.09479,0.0,0,1.09479,0,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,46,382,35,286,33,1.0,8.9025,5.1,0.170729,0.44466,0.0,0,0.44466,2,9.125,0.814
Env. (realmap_a),CNN-DDQN+Duel,47,381,66,302,22,1.0,9.1487,5.25,0.327247,0.51316,0.0,0,0.51316,4,9.405,0.854
Env. (realmap_a),CNN-DDQN+Duel,48,389,90,367,36,1.0,4.8731,3.2,0.018652,0.32581,0.0,0,0.32581,0,5.036,0.126
Env. (realmap_a),CNN-DDQN+Duel,49,236,21,142,31,1.0,9.1462,5.45,0.210008,0.50295,0.0,0,0.50295,3,9.398,0.562
Env. (realmap_a),Expert (CTG),0,353,37,264,34,1.0,8.0731,4.7,0.066022,0.68487,0.0,0,0.68487,2,8.416,0.053
Env. (realmap_a),Expert (CTG),1,195,31,69,12,1.0,12.0869,6.75,0.110533,0.98786,0.0,0,0.98786,2,12.581,0.639
Env. (realmap_a),Expert (CTG),2,375,108,303,17,0.0,10.4962,7.75,0.236209,1.11946,0.0,0,1.11946,5,inf,inf
Env. (realmap_a),Expert (CTG),3,211,21,328,35,1.0,11.1656,6.25,0.132616,0.88825,0.0,0,0.88825,2,11.61,0.778
Env. (realmap_a),Expert (CTG),4,362,42,271,15,1.0,9.1956,5.25,0.151135,0.78909,0.0,0,0.78909,3,9.59,0.769
Env. (realmap_a),Expert (CTG),5,207,36,333,21,1.0,12.2906,7.5,0.185761,1.05411,0.0,0,1.05411,3,12.818,0.511
Env. (realmap_a),Expert (CTG),6,276,25,198,33,1.0,7.1713,4.25,0.187815,0.65161,0.0,0,0.65161,2,7.497,0.117
Env. (realmap_a),Expert (CTG),7,58,15,180,24,1.0,11.44,6.45,0.091231,0.91563,0.0,0,0.91563,3,11.898,0.412
Env. (realmap_a),Expert (CTG),8,389,121,376,53,1.0,6.1163,3.7,0.124808,0.56736,0.0,0,0.56736,1,6.4,0.438
Env. (realmap_a),Expert (CTG),9,380,91,283,31,1.0,12.3144,6.8,0.203014,0.95017,0.0,0,0.95017,4,12.789,0.733
Env. (realmap_a),Expert (CTG),10,246,38,151,20,1.0,8.9488,5.15,0.16104,0.75445,0.0,0,0.75445,2,9.326,0.149
Env. (realmap_a),Expert (CTG),11,369,55,390,122,1.0,6.1844,3.75,0.145669,0.58458,0.0,0,0.58458,3,6.477,0.303
Env. (realmap_a),Expert (CTG),12,234,40,103,45,1.0,12.4975,6.9,0.164074,0.95695,0.0,0,0.95695,2,12.976,0.26
Env. (realmap_a),Expert (CTG),13,65,43,152,40,1.0,7.9956,4.65,0.145647,0.69281,0.0,0,0.69281,4,8.342,0.388
Env. (realmap_a),Expert (CTG),14,274,22,366,22,1.0,8.3369,5.5,0.090287,0.79314,0.0,0,0.79314,1,8.733,0.326
Env. (realmap_a),Expert (CTG),15,133,36,212,28,1.0,7.2619,4.3,0.167065,0.64085,0.0,0,0.64085,2,7.582,0.152
