step,x_m,y_m,theta_rad,v_m_s,delta_rad,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck
0,35.1,1.7000000000000002,3.0394899288265904,0.0,0.0,0.0,0.0,0.3583672717791335,False,False,False
1,35.09626952983667,1.70038222030362,3.0394899288265904,0.07500000000000001,0.0,0.0,1.5,0.36016405398359297,False,False,False
2,35.08880858951001,1.70114666091086,3.0394899288265904,0.15000000000000002,0.0,0.0,1.5,0.3637589908121539,False,False,False
3,35.077671875971966,1.7022877176258233,3.0391284127282496,0.22390033394808656,-0.019373130695011637,-0.38746261390023273,1.4780066789617305,0.3691508584698926,False,False,False
4,35.06287146997797,1.7038095596213718,3.0384775738942267,0.2975688294472087,-0.026240226174072928,-0.13734190958122583,1.4733699099824422,0.37414967461282234,False,False,False
5,35.04434197628326,1.7057270306398842,3.037662695995217,0.3725688294472087,-0.026240226174072928,0.0,1.5,0.37615244821957816,False,False,False
6,35.02218190612462,1.7080384540213793,3.035962213168835,0.4456058291738605,-0.04576140307723216,-0.39042353806318464,1.4607399945330353,0.3786671160817562,False,False,False
7,34.996329512366785,1.7107794558588139,3.0333345072962388,0.5199459026026513,-0.06057148957489167,-0.2962017299531903,1.4868014685758162,0.381763700520349,False,False,False
8,34.96675636362149,1.7139935561758732,3.030327765951956,0.5949459026026513,-0.06057148957489167,0.0,1.5,0.38546584054538724,False,False,False
9,34.93346620083662,1.7177129435974396,3.0269419891359863,0.6699459026026513,-0.06057148957489167,0.0,1.5,0.38941735855907533,False,False,False
10,34.896463441320854,1.7219740212463015,3.02317717684833,0.7449459026026513,-0.06057148957489167,0.0,1.5,0.39393644732946154,False,False,False
11,34.85575324712361,1.726817397796798,3.0190333290889866,0.8199459026026512,-0.06057148957489167,0.0,1.5,0.39906367748349103,False,False,False
12,34.81134160135194,1.7322878768722911,3.0145104458579564,0.8949459026026512,-0.06057148957489167,0.0,1.5,0.40484380864104286,False,False,False
13,34.76323539239412,1.738434444584897,3.0096085271552386,0.9699459026026511,-0.06057148957489167,0.0,1.5,0.3951487827194273,False,False,False
14,34.71172801768941,1.7452723516401776,3.0048144264773793,1.0391855699284258,-0.05530344854232914,0.10536082065125063,1.3847933465154938,0.3793530346963313,False,False,False
15,34.656732723468814,1.7528417730887877,3.000684846977686,1.1102753761976056,-0.044603427285751104,0.2140004251315606,1.4217961253835942,0.36428320921679436,False,False,False
16,34.59857671787615,1.7610910773557364,2.9973522177484,1.1747632965636021,-0.03402907907344109,0.21148696424620028,1.289758407319931,0.3514690708203303,False,False,False
17,34.53684009735067,1.7700582692177607,2.995198346123553,1.2476891990871761,-0.02071250059827627,0.2663315695032964,1.4585180504714792,0.34138689502220987,False,False,False
18,34.47220131858191,1.779589202692631,2.9941449494184518,1.3067532917302078,-0.009673108365239089,0.22078784466074364,1.1812818528606326,0.3371492721902123,False,False,False
19,34.404520984346306,1.7896414665690983,2.994267805536092,1.3684554287641184,0.0010773261666579357,0.21500869063794048,1.2340427406782122,0.32921795702974754,False,False,False
20,34.3336611546698,1.8001570695452225,2.995625765318568,1.4327167714150515,0.01137336777330578,0.20592083213295687,1.2852268530186612,0.308420788465827,False,False,False
21,34.25940279986167,1.8110739739432271,2.9982434469715926,1.5011305153710097,0.020922628481347908,0.19098521416084258,1.3682748791191646,0.2909088128380185,False,False,False
22,34.18214746396864,1.822224950344733,3.001711681302445,1.561118983120999,0.02665328949849714,0.1146132203429846,1.1997693549997854,0.27906628314100534,False,False,False
23,34.102527799926825,1.8334354392937415,3.0057894707124486,1.608100241229606,0.030419980541979703,0.07533382086965124,0.9396251621721365,0.274531209760985,False,False,False
24,34.02196899877701,1.844443335303821,3.0102439884773613,1.6261481134587994,0.03285984342098557,0.04879725758011744,0.3609574445838686,0.27779991278939287,False,False,False
25,33.94121190878549,1.855112096121265,3.015545687079764,1.6291752565367337,0.039030836694697355,0.12341986547423556,0.060542861558686045,0.2856767589096336,False,False,False
26,33.860770331831276,1.8653055541460137,3.021473890901844,1.6216971220770673,0.04383856104083532,0.0961544869227593,-0.14956268919332816,0.2972960332692576,False,False,False
27,33.78151621793249,1.8748715120904795,3.0277670482808343,1.5965866241801174,0.04726436097642756,0.06851599871184488,-0.502209957938995,0.2797575502711601,False,False,False
28,33.699050109080055,1.88429901715464,3.0344094891159656,1.6600646928353768,0.047978923947343426,0.014291259418317326,1.2695613731051871,0.2691428679348742,False,False,False
29,33.613494427372125,1.8935044241666645,3.0414344932929733,1.7209897374203988,0.04894435019633604,0.01930852497985236,1.2185008917004407,0.2673996992099025,False,False,False
