step,x_m,y_m,theta_rad,v_m_s,delta_rad,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck
0,5.2,5.5,-0.006172761104780822,0.0,0.0,0.0,0.0,0.1807330287543527,False,False,False
1,5.203312830031421,5.499979550431905,-0.006424250457105707,0.06625786293540097,-0.045515924677339004,-0.91031849354678,1.3251572587080194,0.18318389147894443,False,False,False
2,5.210253650821312,5.499934960247344,-0.007421434182220299,0.13881928039282143,-0.08598732203507176,-0.8094279471546549,1.4512283491484093,0.18829911311447411,False,False,False
3,5.22019908317391,5.499861149520613,-0.009564029507759919,0.19891412489158472,-0.12854478153645238,-0.8511491900276124,1.201896889975266,0.19559616533015878,False,False,False
4,5.232964397701178,5.499739057953176,-0.013246809339412913,0.25531796750789953,-0.1713932337105145,-0.8569690434812419,1.1280768523262958,0.20503487656423858,False,False,False
5,5.248226241137685,5.4995368753966725,-0.018799665985533398,0.30526365185957577,-0.21491327709371127,-0.8704008676639359,0.9989136870335242,0.21704567326929358,False,False,False
6,5.2655678348831,5.4992108208134844,-0.026291588223464224,0.34689317388628266,-0.2535871152394511,-0.773476762914797,0.8325904405341378,0.23060692980632946,False,False,False
7,5.284483932568218,5.4987133719369545,-0.03603650389514801,0.37845274844698,-0.29968606472673726,-0.9219789897457227,0.6311914912139476,0.24528200321796334,False,False,False
8,5.304721625609946,5.497983760373754,-0.04842938960547727,0.40501681579132287,-0.3518984220200169,-1.0442471458655933,0.5312813468868574,0.26083175856081253,False,False,False
9,5.325841790234569,5.4969601232860095,-0.06289787057905638,0.4228991306014128,-0.38956907003848845,-0.7534129603694304,0.35764629620179944,0.27690621519657665,False,False,False
10,5.34760752349379,5.495589296807332,-0.07895384135873496,0.4361771702169587,-0.4159536353765217,-0.5276913067606649,0.26556079231091734,0.29400984969486055,False,False,False
11,5.369693181421982,5.493841916879111,-0.09602386989187028,0.44309349926836017,-0.4330320843707286,-0.3415689798841378,0.1383265810280303,0.3114371763655417,False,False,False
12,5.391948162287731,5.491698315018469,-0.11472829624966518,0.44715956985031624,-0.46520883945523483,-0.6435351016901253,0.08132141163912188,0.3288169722200056,False,False,False
13,5.414168719627417,5.489137743886596,-0.13372306842211756,0.4473520729839885,-0.47123889803846897,-0.25623289907943636,0.0038500626734445653,0.324589941662231,False,False,False
14,5.436094432981114,5.486188167924232,-0.15251030857190706,0.44246441864909875,-0.47123889803846897,-0.4537647793237636,-0.09775308669779514,0.3032530048322538,False,False,False
15,5.457554232374012,5.482889714209088,-0.17094817664814332,0.43423624302647507,-0.47123889803846897,-0.4983488272670771,-0.1645635124524738,0.28351281347945756,False,False,False
16,5.478380909227637,5.479294340482698,-0.1888959887299584,0.4226947745112328,-0.47123889803846897,-0.26308937796662657,-0.23082937030484607,0.265325915692774,False,False,False
17,5.498246782746577,5.475496477446823,-0.20607178971485185,0.40451288944101593,-0.47123889803846897,-0.08694718817132552,-0.3636377014043366,0.24822488447183833,False,False,False
18,5.517373947360707,5.471498150427945,-0.22266584464189565,0.39081199834494906,-0.47123889803846897,-0.2093131148366688,-0.27401782192133695,0.23198708613779107,False,False,False
19,5.535656989864533,5.467358499378061,-0.23858497853010352,0.37491671289047795,-0.47123889803846897,-0.7087554438375934,-0.31790570908942195,0.21667748149218913,False,False,False
20,5.553142703033667,5.4631056686513695,-0.2538668902301793,0.3599092853612453,-0.47123889803846897,-0.35863883543852815,-0.3001485505846535,0.2022318031756951,False,False,False
