step,x_m,y_m,theta_rad,v_m_s,delta_rad,action,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck,reward
0,38.800000000000004,9.5,-2.835108088739931,0.0,0.0,-1,0.0,0.0,0.3295954313102929,False,False,False,0.0
1,38.79642474963651,9.498868591657121,-2.8347805401102804,0.07500000000000001,0.05235987901687622,34,1.0471975803375244,1.5,0.33316386011669463,False,False,False,-0.1737224446197264
2,38.78927499047559,9.49660343295608,-2.833466737132631,0.15000000000000002,0.10471975803375244,34,1.0471975803375244,1.5,0.3402861852701202,False,False,False,-0.14270210915493495
3,38.778554824947086,9.49319160777864,-2.8304970287925313,0.22500000000000003,0.15707963705062866,34,1.0471975803375244,1.5,0.3509439197953119,False,False,False,-0.11287222385840529
4,38.76427484341871,9.48860007997743,-2.825183114598493,0.30000000000000004,0.20943951606750488,34,1.0471975803375244,1.5,0.3651107424645479,False,False,False,-0.08344968628280924
5,38.74645561711606,9.482765898460286,-2.8168097020910112,0.37500000000000006,0.2617993950843811,34,1.0471975803375244,1.5,0.3827479008398921,False,False,False,-0.054213603544043955
6,38.72513191690038,9.475586078886518,-2.8046252131198313,0.45000000000000007,0.3141592741012573,34,1.0471975803375244,1.5,0.40379847915663003,False,False,False,-0.024892686729700936
7,38.70035817362835,9.46690713054634,-2.78783116107506,0.5250000000000001,0.36651915311813354,34,1.0471975803375244,1.5,0.4281799366346828,False,False,False,0.004840501067285979
8,38.672215885742844,9.456514266043746,-2.7655697261112833,0.6000000000000001,0.41887903213500977,34,1.0471975803375244,1.5,0.4557741090413181,False,False,False,0.03533572220567708
9,38.64082391505212,9.444120449998943,-2.7369089195772216,0.675,0.47123889803846897,34,1.0471975803375244,1.5,0.4864135941351144,False,False,False,0.0669335641259873
10,38.60635290382975,9.429355647754841,-2.70506357898382,0.75,0.47123889803846897,19,0.0,1.5,0.5199874310980701,False,False,False,0.11620696720071277
11,38.5689711384839,9.411915288824245,-2.670033704331078,0.825,0.47123889803846897,19,0.0,1.5,0.5563091063632664,False,False,False,0.16396819145659192
12,38.52888238545845,9.391472884834874,-2.6318192956189956,0.8999999999999999,0.47123889803846897,19,0.0,1.5,0.5951554466164524,False,False,False,0.21437685424600017
13,38.48633069803126,9.367683887439053,-2.5904203528475733,0.9749999999999999,0.47123889803846897,19,0.0,1.5,0.6362620121949543,False,False,False,0.26742714686105484
14,38.441605360568545,9.340190357493872,-2.5458368760168106,1.0499999999999998,0.47123889803846897,19,0.0,1.5,0.6793184881558956,False,False,False,0.32301893201415266
15,38.39504584943272,9.30862654240772,-2.5001119457798384,1.1249999999999998,0.4537856060262543,14,-0.3490658402442932,1.5,0.7240485415096667,False,False,False,0.3839114673485545
16,38.346973213015254,9.27272359506528,-2.4534811798407126,1.1999999999999997,0.4363323140140396,14,-0.3490658402442932,1.5,0.7701364832078703,False,False,False,0.4463616876090419
17,38.297729732312305,9.2322372750515,-2.406175631832761,1.2749999999999997,0.4188790220018249,14,-0.3490658402442932,1.5,0.8172481706940633,False,False,False,0.5095549400794067
18,38.247675037147964,9.186951764211884,-2.3584222147395355,1.3499999999999996,0.40142572998961024,14,-0.3490658402442932,1.5,0.8650347923139698,False,False,False,0.5731307676869238
19,38.197181568308125,9.136682766762961,-2.310444100070937,1.4249999999999996,0.38397243797739555,14,-0.3490658402442932,1.5,0.9131371925745433,False,False,False,0.6366952353356523
20,38.14662948619975,9.081279815627592,-2.2624610952546025,1.4999999999999996,0.36651914596518087,14,-0.3490658402442932,1.5,0.9611909102621676,False,False,False,0.6998329438619306
21,38.09640114185853,9.02062772642417,-2.217268095414012,1.5749999999999995,0.33161256194075156,9,-0.6981316804885864,1.5,1.0089734634334533,False,False,False,0.7630014286288949
22,38.04670529701252,8.954775065088109,-2.1752301259500646,1.6499999999999995,0.29670597791632225,9,-0.6981316804885864,1.5,1.056317965637303,False,False,False,0.8254042394328687
23,37.997689742540516,8.883806495144775,-2.136712428599377,1.7249999999999994,0.26179939389189294,9,-0.6981316804885864,1.5,1.1031181507954058,False,False,False,0.885678282156257
