step,x_m,y_m,theta_rad,v_m_s,delta_rad,action,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck,reward
0,5.2,5.5,-0.006172761104780822,0.0,0.0,-1,0.0,0.0,0.1807330287543527,False,False,False,0.0
1,5.20374992855714,5.499976852292857,-0.0065003097344313865,0.07500000000000001,-0.05235987901687622,4,-1.0471975803375244,1.5,0.18350550131429555,False,False,False,-0.8254044771676624
2,5.2112497701050975,5.499928100313178,-0.007814112712080767,0.15000000000000002,-0.10471975803375244,4,-1.0471975803375244,1.5,0.18902282409965698,False,False,False,-0.5427745755799178
3,5.220624483886128,5.499854843752019,-0.010288869662164135,0.18750000000000003,-0.15707963705062866,3,-1.0471975803375244,0.75,0.19588082778427085,False,False,False,-0.23423271827523265
4,5.231873888424163,5.499739096010537,-0.014274305307692803,0.22500000000000003,-0.20943951606750488,3,-1.0471975803375244,0.75,0.2041115946164741,False,False,False,-0.02432905233002202
5,5.244997551299482,5.499551752115592,-0.020135694062930032,0.26250000000000007,-0.2617993950843811,3,-1.0471975803375244,0.75,0.21438809666899283,False,False,False,-0.058126390145135466
6,5.259994510555907,5.499249737114085,-0.02825868671038334,0.30000000000000004,-0.3141592741012573,3,-1.0471975803375244,0.75,0.22603733248241886,False,False,False,-0.04113569526606478
7,5.276862773210171,5.4987729352403845,-0.03905486302487926,0.3375,-0.36651915311813354,3,-1.0471975803375244,0.75,0.23901773030170648,False,False,False,-0.025389182085738232
8,5.293724905276274,5.498114051953823,-0.04985103933937518,0.3375,-0.36651915311813354,17,0.0,0.0,0.25191901652247406,False,False,False,-0.023747166543224073
9,5.310578941366645,5.497273164051392,-0.0606472156538711,0.3375,-0.36651915311813354,17,0.0,0.0,0.2647459973282458,False,False,False,-0.01983465325963704
10,5.327422917037352,5.4962503695438665,-0.07144339196836702,0.3375,-0.36651915311813354,17,0.0,0.0,0.2775034632168565,False,False,False,-0.019150229148096803
11,5.3442548690170675,5.495045787644381,-0.08223956828286294,0.3375,-0.36651915311813354,17,0.0,0.0,0.29074062666903433,False,False,False,-0.018495055003740907
12,5.361072835435899,5.493659558754534,-0.09303574459735886,0.3375,-0.36651915311813354,17,0.0,0.0,0.30406564499199573,False,False,False,-0.017860583524822976
13,5.377874856054062,5.492091844448023,-0.10383192091185478,0.3375,-0.36651915311813354,17,0.0,0.0,0.3173241514870917,False,False,False,-0.017249315601760434
14,5.394658972490353,5.490342827451813,-0.1146280972263507,0.3375,-0.36651915311813354,17,0.0,0.0,0.33051961646509975,False,False,False,-0.016662742673077963
15,5.411423228450414,5.488412711624837,-0.12542427354084662,0.3375,-0.36651915311813354,17,0.0,0.0,0.32700171940486245,False,False,False,-0.016100933364073006
16,5.428165669954752,5.486301721934237,-0.13622044985534254,0.3375,-0.36651915311813354,17,0.0,0.0,0.3105155550971911,False,False,False,-0.015563953433088334
17,5.444884345566485,5.484010104429142,-0.14701662616983846,0.3375,-0.36651915311813354,17,0.0,0.0,0.2940806721647493,False,False,False,-0.015048990287682334
18,5.4615773066187945,5.481538126211989,-0.15781280248433438,0.3375,-0.36651915311813354,17,0.0,0.0,0.2779656344204341,False,False,False,-0.014561975073520278
19,5.4782426074420565,5.478886075407388,-0.16917604040301892,0.3375,-0.38397244513034823,12,-0.3490658402442932,0.0,0.26289841906159706,False,False,False,-0.017622152926055536
20,5.493028464918345,5.476360522261861,-0.17877264157145945,0.30000000000000004,-0.36651915311813354,21,0.3490658402442932,-0.75,0.24956163743093707,False,False,False,-0.04060670205647343
21,5.507789405195649,5.473693193611345,-0.18938451224766473,0.30000000000000004,-0.40142573714256286,7,-0.6981316804885864,0.0,0.23647248920118735,False,False,False,-0.04803415699139523
22,5.5206797339945854,5.471222353985769,-0.19822258618441913,0.26250000000000007,-0.3839724451303482,21,0.3490658402442932,-0.75,0.22505986488386087,False,False,False,-0.0665110237664218
23,5.5335477221760065,5.468637686664274,-0.20796196390295574,0.26250000000000007,-0.4188790291547775,7,-0.6981316804885864,0.0,0.2138722793276956,False,False,False,-0.07855973438325038
24,5.54272072591408,5.4667020659831245,-0.2152480212170116,0.18750000000000006,-0.43633232116699217,10,-0.3490658402442932,-1.5,0.20599942930137172,False,False,False,-0.159969756149476
25,5.551879383252857,5.4646996622399,-0.22220471958739507,0.18750000000000006,-0.4188790291547775,22,0.3490658402442932,0.0,0.19813235380754035,False,False,False,-0.22302193251324906
26,5.561023888966431,5.4626335934476264,-0.22883713876002343,0.18750000000000006,-0.4014257371425628,22,0.3490658402442932,0.0,0.19026757119414217,False,False,False,-0.5225620368686069
27,5.570154490618178,5.4605069203469565,-0.23515004871484813,0.18750000000000006,-0.3839724451303481,22,0.3490658402442932,0.0,0.18240175182217344,False,False,False,-0.8528327656746854
28,5.579271484923748,5.458322649339915,-0.24146295866967282,0.18750000000000006,-0.3839724451303481,17,0.0,0.0,0.17458470978551954,False,False,False,-1.2136229612027083
29,5.584733299097281,5.4569775802213245,-0.24544241017324975,0.11250000000000004,-0.4014257371425628,10,-0.3490658402442932,-1.5,0.16995300788710554,False,False,False,-1.4877750961035083
30,5.590189717400935,5.4556107867857415,-0.24923015614614474,0.11250000000000004,-0.3839724451303481,22,0.3490658402442932,0.0,0.16532363739458256,False,False,False,-1.727483517920895
31,5.595640919509013,5.454223335677816,-0.25282888158431005,0.11250000000000004,-0.36651915311813343,22,0.3490658402442932,0.0,0.16068124456099508,False,False,False,-1.9807078192401182
32,5.601087093273529,5.452816276216848,-0.25624110264423194,0.11250000000000004,-0.34906586110591875,22,0.3490658402442932,0.0,0.15602421331136462,False,False,False,-2.2517566019496305
33,5.606528434143879,5.451390641434493,-0.25946917413642634,0.11250000000000004,-0.33161256909370407,22,0.3490658402442932,0.0,0.1513515608023479,False,False,False,-2.540826885281182
34,5.611965144620648,5.44994744907317,-0.26251529641011073,0.11250000000000004,-0.3141592770814894,22,0.3490658402442932,0.0,0.14666234060908878,False,False,False,-2.8497624066295866
35,5.6173974337405985,5.448487702548164,-0.2653815216741613,0.11250000000000004,-0.2967059850692747,22,0.3490658402442932,0.0,0.14195564027067809,False,False,False,-3.1806691908741307
