Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,0,351,17,107,42,1.0,24.0225,14.4,0.158055,0.86224,0.0,0,0.86224,2,24.454,0.889
Env. (realmap_a),CNN-DDQN+Duel,1,388,95,151,20,1.0,26.5725,14.1,0.156422,0.55364,0.0,0,0.55364,3,26.849,0.889
Env. (realmap_a),CNN-DDQN+Duel,2,176,39,390,122,1.0,26.6113,14.1,0.196681,0.54717,0.0,0,0.54717,4,26.885,0.889
Env. (realmap_a),CNN-DDQN+Duel,3,375,94,103,45,1.0,31.0012,16.3,0.201232,0.61055,0.0,0,0.61055,5,31.307,0.788
Env. (realmap_a),CNN-DDQN+Duel,4,373,111,152,40,1.0,27.4913,14.65,0.193946,0.52039,0.0,0,0.52039,4,27.751,0.792
Env. (realmap_a),RRT*,0,351,17,107,42,1.0,23.878,13.55,0.147824,1.92472,1.17187,0,3.09659,2,25.426,0.315
Env. (realmap_a),RRT*,1,388,95,151,20,0.0,0.0,0.0,0.0,6.79186,0.0,0,6.79186,0,inf,inf
Env. (realmap_a),RRT*,2,176,39,390,122,0.0,0.0,0.0,0.0,10.10607,0.0,0,10.10607,0,inf,inf
Env. (realmap_a),RRT*,3,375,94,103,45,1.0,31.6392,17.4,0.250944,4.2046,1.51626,0,5.72086,4,34.5,0.931
Env. (realmap_a),RRT*,4,373,111,152,40,1.0,28.1872,16.2,0.223556,2.78789,1.41765,0,4.20553,4,30.29,0.915
Env. (realmap_a),LO-HA*,0,351,17,107,42,1.0,23.8792,13.5,0.103643,9.71145,1.12879,0,10.84024,2,29.299,0.111
Env. (realmap_a),LO-HA*,1,388,95,151,20,0.0,0.0,0.0,0.0,10.05664,0.0,0,10.05664,0,inf,inf
Env. (realmap_a),LO-HA*,2,176,39,390,122,0.0,0.0,0.0,0.0,10.02181,0.0,0,10.02181,0,inf,inf
Env. (realmap_a),LO-HA*,3,375,94,103,45,0.0,0.0,0.0,0.0,10.07214,0.0,0,10.07214,0,inf,inf
Env. (realmap_a),LO-HA*,4,373,111,152,40,0.0,0.0,0.0,0.0,10.03276,0.0,0,10.03276,0,inf,inf
