Environment,Algorithm,success_rate,avg_path_length,path_time_s,avg_curvature_1_m,planning_time_s,tracking_time_s,num_corners,inference_time_s,max_corner_deg,planning_cost,composite_score
Env. (realmap_a),CNN-DDQN+Duel,1.0,27.1398,14.71,0.181267,0.6188,0.0,0,0.6188,4,27.449,0.553
Env. (realmap_a),RRT*,0.6,27.9014,15.7167,0.207441,5.16303,0.82116,0,5.98418,4,51.489,1.571
Env. (realmap_a),LO-HA*,0.2,23.8792,13.5,0.103643,9.97896,0.22576,0,10.20472,2,144.908,0.556
