Environment,Algorithm,run_idx,start_x,start_y,goal_x,goal_y,success_rate,avg_path_length,path_time_s,avg_curvature_1_m,planning_time_s,tracking_time_s,num_corners,inference_time_s,max_corner_deg,planning_cost,composite_score
Env. (realmap_a),CNN-DDQN+Duel,0,369,55,390,122,1.0,6.0863,3.7,0.008627,1.583,0.0,0,1.583,0,6.878,0.078
Env. (realmap_a),CNN-DDQN+Duel,1,234,40,103,45,1.0,12.3469,6.85,0.131439,1.85591,0.0,0,1.85591,2,13.275,0.716
Env. (realmap_a),CNN-DDQN+Duel,2,65,43,152,40,1.0,7.875,4.6,0.123669,0.89928,0.0,0,0.89928,4,8.325,0.081
Env. (realmap_a),CNN-DDQN+Duel,3,274,22,366,22,1.0,8.29,6.5,0.102173,1.13467,0.0,0,1.13467,1,8.857,0.71
Env. (realmap_a),CNN-DDQN+Duel,4,133,36,212,28,1.0,7.575,4.5,0.284012,1.75112,0.0,0,1.75112,4,8.451,0.575
Env. (realmap_a),CNN-DDQN+Duel,5,95,19,26,23,1.0,5.9163,3.6,0.0,1.01785,0.0,0,1.01785,0,6.425,0.111
Env. (realmap_a),CNN-DDQN+Duel,6,278,23,184,38,1.0,8.8163,5.05,0.171548,0.95562,0.0,0,0.95562,2,9.294,0.147
Env. (realmap_a),CNN-DDQN+Duel,7,304,43,386,22,1.0,8.0675,4.7,0.2015,0.79415,0.0,0,0.79415,5,8.465,0.867
Env. (realmap_a),CNN-DDQN+Duel,8,77,15,153,41,1.0,7.4775,4.4,0.145896,1.01891,0.0,0,1.01891,3,7.987,0.213
Env. (realmap_a),CNN-DDQN+Duel,9,83,19,177,26,1.0,8.7162,5.0,0.119552,1.28344,0.0,0,1.28344,2,9.358,0.809
Env. (realmap_a),CNN-DDQN+Duel,10,191,37,58,39,1.0,12.5456,6.95,0.144334,0.82198,0.0,0,0.82198,3,12.957,0.287
Env. (realmap_a),CNN-DDQN+Duel,11,273,24,182,16,1.0,8.3719,4.85,0.125209,0.91675,0.0,0,0.91675,1,8.83,0.021
Env. (realmap_a),CNN-DDQN+Duel,12,357,116,401,38,1.0,8.9125,5.1,0.281835,1.06622,0.0,0,1.06622,5,9.446,0.527
Env. (realmap_a),CNN-DDQN+Duel,13,242,37,321,20,1.0,8.4719,5.8,0.484408,1.68387,0.0,0,1.68387,4,9.314,0.905
Env. (realmap_a),CNN-DDQN+Duel,14,371,112,348,22,1.0,9.1162,5.2,0.16298,1.19091,0.0,0,1.19091,4,9.712,0.608
Env. (realmap_a),CNN-DDQN+Duel,15,129,40,31,52,1.0,9.4662,5.4,0.14291,1.21421,0.0,0,1.21421,5,10.073,0.159
Env. (realmap_a),CNN-DDQN+Duel,16,29,48,86,45,0.0,10.5313,7.75,0.371642,3.09126,0.0,0,3.09126,4,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,17,84,38,17,35,1.0,5.7825,3.55,0.05751,0.78237,0.0,0,0.78237,2,6.174,0.111
Env. (realmap_a),CNN-DDQN+Duel,18,140,33,30,55,1.0,11.0369,6.2,0.158925,1.11214,0.0,0,1.11214,4,11.593,0.448
Env. (realmap_a),CNN-DDQN+Duel,19,105,19,191,9,1.0,7.9425,4.65,0.067922,0.73137,0.0,0,0.73137,2,8.308,0.033
Env. (realmap_a),CNN-DDQN+Duel,20,256,21,360,60,0.0,5.2275,9.0,0.293329,2.1632,0.0,0,2.1632,2,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,21,145,38,74,11,1.0,6.9069,4.1,0.249436,0.56134,0.0,0,0.56134,4,7.188,0.777
Env. (realmap_a),CNN-DDQN+Duel,22,109,43,33,56,1.0,7.8744,4.6,0.223555,0.62965,0.0,0,0.62965,5,8.189,0.0
Env. (realmap_a),CNN-DDQN+Duel,23,229,15,357,41,1.0,12.3469,6.85,0.139135,0.73401,0.0,0,0.73401,3,12.714,0.842
Env. (realmap_a),CNN-DDQN+Duel,24,103,12,29,31,1.0,6.8162,4.05,0.197739,0.56165,0.0,0,0.56165,2,7.097,0.292
Env. (realmap_a),CNN-DDQN+Duel,25,299,36,361,30,1.0,5.7894,3.55,0.137221,0.48157,0.0,0,0.48157,4,6.03,0.263
Env. (realmap_a),CNN-DDQN+Duel,26,279,20,212,39,0.0,1.2956,5.85,0.276521,2.14615,0.0,0,2.14615,1,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,27,57,38,136,17,1.0,7.8375,4.6,0.301614,0.6085,0.0,0,0.6085,4,8.142,0.222
Env. (realmap_a),CNN-DDQN+Duel,28,284,40,382,86,0.0,0.495,5.4,0.413137,1.62148,0.0,0,1.62148,0,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,29,30,20,143,14,1.0,10.4162,5.85,0.069065,0.71785,0.0,0,0.71785,1,10.775,0.151
Env. (realmap_a),CNN-DDQN+Duel,30,364,93,355,23,1.0,6.3844,3.85,0.132447,0.49483,0.0,0,0.49483,2,6.632,0.232
Env. (realmap_a),CNN-DDQN+Duel,31,79,21,185,22,1.0,9.7106,5.6,0.091426,0.64489,0.0,0,0.64489,1,10.033,0.386
Env. (realmap_a),CNN-DDQN+Duel,32,382,82,306,38,1.0,8.9875,5.15,0.217172,0.61421,0.0,0,0.61421,3,9.295,0.716
Env. (realmap_a),CNN-DDQN+Duel,33,316,39,223,42,1.0,8.6363,5.1,0.202933,0.63701,0.0,0,0.63701,3,8.955,0.796
Env. (realmap_a),CNN-DDQN+Duel,34,249,35,364,64,0.0,0.9206,5.15,0.054462,1.3346,0.0,0,1.3346,0,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,35,382,35,286,33,1.0,8.9025,5.1,0.170729,0.55723,0.0,0,0.55723,2,9.181,0.814
Env. (realmap_a),CNN-DDQN+Duel,36,381,66,302,22,1.0,9.1487,5.25,0.327247,0.66725,0.0,0,0.66725,4,9.482,0.431
Env. (realmap_a),CNN-DDQN+Duel,37,389,90,367,36,1.0,4.8731,3.2,0.018652,0.56182,0.0,0,0.56182,0,5.154,0.104
Env. (realmap_a),CNN-DDQN+Duel,38,236,21,142,31,1.0,9.1462,5.45,0.210008,0.72499,0.0,0,0.72499,3,9.509,0.842
Env. (realmap_a),CNN-DDQN+Duel,39,189,31,133,34,0.0,1.1081,4.2,2.30806,1.46425,0.0,1,1.46425,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,40,42,20,137,18,1.0,8.5706,4.95,0.067099,0.59806,0.0,0,0.59806,1,8.87,0.405
Env. (realmap_a),CNN-DDQN+Duel,41,104,41,50,23,1.0,5.4631,3.4,0.244358,0.46441,0.0,0,0.46441,5,5.695,0.0
Env. (realmap_a),CNN-DDQN+Duel,42,360,26,384,108,1.0,7.7162,4.5,0.113731,0.46089,0.0,0,0.46089,1,7.947,0.343
Env. (realmap_a),CNN-DDQN+Duel,43,173,42,60,44,0.0,5.4563,4.95,0.409729,0.9328,0.0,1,0.9328,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,44,368,113,386,38,1.0,6.9163,4.1,0.107061,0.53948,0.0,0,0.53948,2,7.186,0.053
Env. (realmap_a),CNN-DDQN+Duel,45,151,22,58,16,1.0,8.3531,4.85,0.069489,0.57374,0.0,0,0.57374,1,8.64,0.2
Env. (realmap_a),CNN-DDQN+Duel,46,332,43,199,38,1.0,12.6937,7.15,0.219963,0.96476,0.0,0,0.96476,3,13.176,0.836
Env. (realmap_a),CNN-DDQN+Duel,47,124,39,62,18,1.0,6.5319,4.0,0.351505,0.69126,0.0,0,0.69126,5,6.878,0.737
Env. (realmap_a),CNN-DDQN+Duel,48,216,32,100,27,1.0,11.4656,6.4,0.16818,0.72393,0.0,0,0.72393,3,11.828,0.831
