Environment,Algorithm,run_idx,start_x,start_y,goal_x,goal_y,success_rate,avg_path_length,path_time_s,avg_curvature_1_m,planning_time_s,tracking_time_s,num_corners,inference_time_s,max_corner_deg,planning_cost,composite_score
Env. (realmap_a),Expert (CTG),12,373,111,152,40,1.0,27.5112,14.45,0.197138,2.00548,0.0,0,2.00548,4,28.514,0.891
Env. (realmap_a),Expert (CTG),13,28,16,366,22,1.0,33.0575,17.6,0.072473,2.27056,0.0,0,2.27056,1,34.193,0.249
Env. (realmap_a),Expert (CTG),14,389,92,212,28,1.0,20.4144,10.85,0.203232,1.41908,0.0,0,1.41908,3,21.124,0.889
Env. (realmap_a),Expert (CTG),15,221,29,26,23,1.0,18.76,10.05,0.069517,1.42365,0.0,0,1.42365,1,19.472,0.142
Env. (realmap_a),Expert (CTG),16,341,25,153,41,1.0,18.5238,10.1,0.193848,1.42539,0.0,0,1.42539,3,19.236,0.164
Env. (realmap_a),Expert (CTG),17,379,42,177,26,1.0,19.7562,10.55,0.115675,1.54885,0.0,0,1.54885,2,20.531,0.032
Env. (realmap_a),Expert (CTG),18,372,80,58,39,1.0,34.0969,17.8,0.200095,2.55888,0.0,0,2.55888,5,35.376,0.888
Env. (realmap_a),Expert (CTG),19,375,62,182,16,1.0,20.1163,10.7,0.186573,1.53074,0.0,0,1.53074,3,20.882,0.333
Env. (realmap_a),Expert (CTG),20,35,38,275,34,1.0,23.285,12.35,0.109175,1.74066,0.0,0,1.74066,3,24.155,0.749
Env. (realmap_a),Expert (CTG),21,214,44,401,38,1.0,18.2062,9.9,0.183478,1.43097,0.0,0,1.43097,3,18.922,0.543
Env. (realmap_a),Expert (CTG),22,72,22,321,20,1.0,24.1037,12.9,0.077627,1.80049,0.0,0,1.80049,3,25.004,0.808
Env. (realmap_a),Expert (CTG),23,95,24,283,25,1.0,18.0544,9.7,0.094586,1.38401,0.0,0,1.38401,1,18.746,0.255
Env. (realmap_a),Expert (CTG),24,175,44,348,22,1.0,16.9775,9.95,0.107315,1.41471,0.0,0,1.41471,1,17.685,0.885
Env. (realmap_a),Expert (CTG),25,18,42,191,9,1.0,17.1975,9.25,0.104842,1.32437,0.0,0,1.32437,2,17.86,0.025
Env. (realmap_a),Expert (CTG),26,34,17,360,60,1.0,34.0012,17.65,0.113007,2.46662,0.0,0,2.46662,5,35.235,0.674
Env. (realmap_a),Expert (CTG),27,203,30,384,50,1.0,17.6037,9.5,0.12977,1.31751,0.0,0,1.31751,2,18.263,0.837
Env. (realmap_a),Expert (CTG),28,384,78,74,11,1.0,32.9075,17.15,0.143083,2.17223,0.0,0,2.17223,3,33.994,0.867
Env. (realmap_a),Expert (CTG),29,233,42,369,101,1.0,18.0063,10.55,0.210157,1.33663,0.0,0,1.33663,4,18.675,0.84
Env. (realmap_a),Expert (CTG),30,383,114,33,56,1.0,41.2381,21.35,0.185213,2.86696,0.0,0,2.86696,5,42.672,0.893
Env. (realmap_a),Expert (CTG),31,332,34,155,27,1.0,17.4694,9.4,0.151203,1.35119,0.0,0,1.35119,3,18.145,0.549
Env. (realmap_a),Expert (CTG),32,68,11,357,41,1.0,28.6694,15.0,0.102899,2.11419,0.0,0,2.11419,2,29.726,0.836
Env. (realmap_a),Expert (CTG),33,345,18,29,31,1.0,30.9331,16.95,0.072647,2.37074,0.0,0,2.37074,1,32.118,0.802
Env. (realmap_a),Expert (CTG),34,189,23,361,30,1.0,16.7038,9.65,0.082758,1.3876,0.0,0,1.3876,2,17.398,0.279
Env. (realmap_a),Expert (CTG),35,37,37,212,39,1.0,16.7375,9.05,0.120911,1.29314,0.0,0,1.29314,3,17.384,0.363
Env. (realmap_a),Expert (CTG),36,378,88,136,17,1.0,27.0769,14.2,0.178685,1.9861,0.0,0,1.9861,5,28.07,0.805
Env. (realmap_a),Expert (CTG),37,55,47,278,33,1.0,21.7262,11.55,0.138311,1.66676,0.0,0,1.66676,2,22.56,0.237
Env. (realmap_a),Expert (CTG),38,84,41,382,86,1.0,31.7831,16.55,0.14963,2.13601,0.0,0,2.13601,4,32.851,0.876
Env. (realmap_a),Expert (CTG),39,360,37,143,14,1.0,21.2456,11.35,0.098433,1.44518,0.0,0,1.44518,2,21.968,0.064
Env. (realmap_a),Expert (CTG),40,81,37,355,23,1.0,27.2938,14.75,0.141034,1.87287,0.0,0,1.87287,3,28.23,0.266
Env. (realmap_a),Expert (CTG),41,53,21,283,38,1.0,22.7431,12.05,0.088449,1.52203,0.0,0,1.52203,2,23.504,0.803
Env. (realmap_a),Expert (CTG),42,383,49,185,22,1.0,19.5087,10.4,0.12537,1.33821,0.0,0,1.33821,2,20.178,0.043
Env. (realmap_a),Expert (CTG),43,390,120,51,63,1.0,40.1131,20.75,0.191777,2.56078,0.0,0,2.56078,4,41.394,0.828
Env. (realmap_a),Expert (CTG),44,123,39,306,38,1.0,17.6719,9.55,0.171278,1.21854,0.0,0,1.21854,3,18.281,0.014
Env. (realmap_a),Expert (CTG),45,386,104,223,42,1.0,19.8131,10.6,0.203685,1.35844,0.0,0,1.35844,4,20.492,0.746
Env. (realmap_a),Expert (CTG),46,7,33,256,37,1.0,24.1731,12.75,0.097342,1.58548,0.0,0,1.58548,2,24.966,0.127
Env. (realmap_a),Expert (CTG),47,150,31,364,64,1.0,22.7506,12.05,0.226063,1.51983,0.0,0,1.51983,5,23.511,0.855
Env. (realmap_a),Expert (CTG),48,18,41,234,12,1.0,21.5581,11.45,0.096361,1.52737,0.0,0,1.52737,2,22.322,0.681
Env. (realmap_a),Expert (CTG),49,30,39,302,22,1.0,26.9981,14.2,0.103173,1.90744,0.0,0,1.90744,2,27.952,0.111
Env. (realmap_a),RRT*,0,54,14,328,35,1.0,26.8659,15.1,0.11304,4.92916,2.49065,0,7.41982,2,30.576,0.926
Env. (realmap_a),RRT*,1,62,40,271,15,1.0,20.5861,12.2,0.170133,1.61461,2.05036,0,3.66498,3,22.419,0.892
Env. (realmap_a),RRT*,2,24,22,333,21,0.0,0.0,0.0,0.0,10.003,0.0,0,10.003,0,inf,inf
Env. (realmap_a),RRT*,3,186,17,391,43,1.0,20.0895,11.55,0.144066,1.82822,1.75985,0,3.58806,2,21.884,0.956
Env. (realmap_a),RRT*,4,380,65,198,33,1.0,18.8812,10.95,0.246875,4.65826,1.93726,0,6.59552,4,22.179,0.981
Env. (realmap_a),RRT*,5,7,34,180,24,1.0,16.6184,9.85,0.069952,1.2402,1.50465,0,2.74485,2,17.991,0.596
Env. (realmap_a),RRT*,6,52,55,376,53,0.0,0.0,0.0,0.0,10.00804,0.0,0,10.00804,0,inf,inf
Env. (realmap_a),RRT*,7,53,52,356,74,0.0,0.0,0.0,0.0,10.2677,0.0,0,10.2677,0,inf,inf
Env. (realmap_a),RRT*,8,351,17,107,42,0.0,0.0,0.0,0.0,10.04125,0.0,0,10.04125,0,inf,inf
Env. (realmap_a),RRT*,9,388,95,151,20,1.0,27.1669,15.15,0.189276,4.14467,2.3752,0,6.51986,4,30.427,0.927
Env. (realmap_a),RRT*,10,176,39,390,122,0.0,0.0,0.0,0.0,10.00588,0.0,0,10.00588,0,inf,inf
Env. (realmap_a),RRT*,11,375,94,103,45,0.0,0.0,0.0,0.0,9.94872,0.0,0,9.94872,0,inf,inf
Env. (realmap_a),RRT*,12,373,111,152,40,0.0,0.0,0.0,0.0,10.00243,0.0,0,10.00243,0,inf,inf
Env. (realmap_a),RRT*,13,28,16,366,22,1.0,33.0128,17.95,0.080776,4.9847,2.88812,0,7.87282,2,36.949,0.931
Env. (realmap_a),RRT*,14,389,92,212,28,0.0,0.0,0.0,0.0,10.01237,0.0,0,10.01237,0,inf,inf
Env. (realmap_a),RRT*,15,221,29,26,23,1.0,18.7177,10.95,0.117229,0.70561,1.67318,0,2.3788,2,19.907,0.496
Env. (realmap_a),RRT*,16,341,25,153,41,1.0,18.9736,11.35,0.210661,2.81852,1.77155,0,4.59007,3,21.269,0.969
Env. (realmap_a),RRT*,17,379,42,177,26,1.0,19.6866,11.45,0.114037,4.87869,1.77412,0,6.6528,2,23.013,0.636
Env. (realmap_a),RRT*,18,372,80,58,39,0.0,0.0,0.0,0.0,10.02511,0.0,0,10.02511,0,inf,inf
Env. (realmap_a),RRT*,19,375,62,182,16,1.0,19.9194,11.75,0.208249,6.44974,1.81664,0,8.26637,3,24.053,0.685
Env. (realmap_a),RRT*,20,35,38,275,34,0.0,0.0,0.0,0.0,10.07484,0.0,0,10.07484,0,inf,inf
Env. (realmap_a),RRT*,21,214,44,401,38,1.0,18.0361,10.55,0.174132,3.45907,1.59757,0,5.05664,3,20.564,0.707
Env. (realmap_a),RRT*,22,72,22,321,20,0.0,0.0,0.0,0.0,10.17856,0.0,0,10.17856,0,inf,inf
Env. (realmap_a),RRT*,23,95,24,283,25,1.0,17.9813,10.6,0.106444,3.28638,1.8329,0,5.11927,2,20.541,1.0
Env. (realmap_a),RRT*,24,175,44,348,22,0.0,0.0,0.0,0.0,10.31853,0.0,0,10.31853,0,inf,inf
Env. (realmap_a),RRT*,25,18,42,191,9,1.0,17.112,10.2,0.110783,3.10815,1.55828,0,4.66643,2,19.445,0.7
Env. (realmap_a),RRT*,26,34,17,360,60,0.0,41.7667,30.0,0.086243,6.91323,5.17549,7,12.08872,180,inf,inf
Env. (realmap_a),RRT*,27,203,30,384,50,0.0,0.0,0.0,0.0,9.89864,0.0,0,9.89864,0,inf,inf
Env. (realmap_a),RRT*,28,384,78,74,11,0.0,0.0,0.0,0.0,10.04617,0.0,0,10.04617,0,inf,inf
Env. (realmap_a),RRT*,29,233,42,369,101,1.0,17.8367,10.75,0.209013,5.84173,1.40107,0,7.24279,4,21.458,0.904
Env. (realmap_a),RRT*,30,383,114,33,56,0.0,0.0,0.0,0.0,9.90454,0.0,0,9.90454,0,inf,inf
Env. (realmap_a),RRT*,31,332,34,155,27,0.0,20.6297,16.6,0.221255,5.18695,2.00558,7,7.19253,180,inf,inf
Env. (realmap_a),RRT*,32,68,11,357,41,0.0,0.0,0.0,0.0,10.00152,0.0,0,10.00152,0,inf,inf
Env. (realmap_a),RRT*,33,345,18,29,31,1.0,30.8452,16.95,0.085631,2.24721,1.62704,0,3.87425,2,32.782,0.851
Env. (realmap_a),RRT*,34,189,23,361,30,0.0,30.5058,30.0,0.289152,3.73274,2.66631,11,6.39905,180,inf,inf
Env. (realmap_a),RRT*,35,37,37,212,39,1.0,16.7193,10.05,0.121531,1.3842,0.84433,0,2.22852,2,17.834,0.905
Env. (realmap_a),RRT*,36,378,88,136,17,1.0,27.6703,15.45,0.209914,2.29731,1.31331,0,3.61061,4,29.476,0.903
Env. (realmap_a),RRT*,37,55,47,278,33,1.0,21.7491,12.2,0.163784,1.03422,1.04496,0,2.07918,2,22.789,0.891
Env. (realmap_a),RRT*,38,84,41,382,86,0.0,0.0,0.0,0.0,9.65528,0.0,0,9.65528,0,inf,inf
Env. (realmap_a),RRT*,39,360,37,143,14,1.0,21.1991,12.15,0.095749,3.71742,1.13333,0,4.85075,2,23.625,0.611
Env. (realmap_a),RRT*,40,81,37,355,23,1.0,27.2888,15.4,0.204351,5.40782,1.40909,0,6.81692,4,30.697,0.943
Env. (realmap_a),RRT*,41,53,21,283,38,0.0,0.0,0.0,0.0,10.00796,0.0,0,10.00796,0,inf,inf
Env. (realmap_a),RRT*,42,383,49,185,22,1.0,19.4551,11.6,0.143297,5.41484,1.16065,0,6.57548,3,22.743,0.95
Env. (realmap_a),RRT*,43,390,120,51,63,1.0,41.0661,22.35,0.21325,5.50028,2.15525,0,7.65553,4,44.894,0.94
Env. (realmap_a),RRT*,44,123,39,306,38,1.0,17.6802,10.3,0.225276,1.12789,0.92159,0,2.04948,3,18.705,0.9
Env. (realmap_a),RRT*,45,386,104,223,42,1.0,21.5181,11.9,0.27781,5.21079,1.09773,0,6.30852,5,24.672,0.942
Env. (realmap_a),RRT*,46,7,33,256,37,1.0,25.3843,14.1,0.22901,1.01174,1.24637,0,2.25811,5,26.513,0.889
Env. (realmap_a),RRT*,47,150,31,364,64,1.0,22.6674,12.55,0.239813,2.91715,1.14838,0,4.06553,5,24.7,0.914
Env. (realmap_a),RRT*,48,18,41,234,12,1.0,21.7209,12.6,0.189711,1.61981,1.17142,0,2.79124,3,23.117,0.897
Env. (realmap_a),RRT*,49,30,39,302,22,1.0,27.0005,14.65,0.127343,1.61836,1.35397,0,2.97232,3,28.487,0.886
Env. (realmap_a),LO-HA*,0,54,14,328,35,1.0,26.9618,14.8,0.114795,5.2989,1.30686,0,6.60576,2,30.265,0.795
Env. (realmap_a),LO-HA*,1,62,40,271,15,1.0,20.4237,11.4,0.108652,3.53567,0.97992,0,4.51559,2,22.681,0.28
Env. (realmap_a),LO-HA*,2,24,22,333,21,1.0,30.0125,16.4,0.054023,3.09333,1.40651,0,4.49985,1,32.262,0.824
