step,x_m,y_m,theta_rad,v_m_s,delta_rad,action,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck,reward
0,38.900000000000006,12.100000000000001,-1.7596935076725193,0.0,0.0,-1,0.0,0.0,0.33158351079870974,False,False,False,0.0
1,38.89929584072262,12.096316705318323,-1.7596935076725193,0.07500000000000001,0.0,19,0.0,1.5,0.33004802244860876,False,False,False,-0.15293324576666448
2,38.89788752216786,12.088950115954965,-1.7596935076725193,0.15000000000000002,0.0,19,0.0,1.5,0.3267787721175266,False,False,False,-0.10460086653331829
3,38.89577504433572,12.077900231909931,-1.7596935076725193,0.22500000000000003,0.0,19,0.0,1.5,0.32189788115191464,False,False,False,-0.05690129979995079
4,38.8929584072262,12.063167053183218,-1.7596935076725193,0.30000000000000004,0.0,19,0.0,1.5,0.3154329309889601,False,False,False,-0.009201733066647233
5,38.8894376108393,12.044750579774826,-1.7596935076725193,0.37500000000000006,0.0,19,0.0,1.5,0.30742069687828266,False,False,False,0.03849783366672027
6,38.885212655175025,12.022650811684755,-1.7596935076725193,0.45000000000000007,0.0,19,0.0,1.5,0.29790714788187866,False,False,False,0.08619740040004514
7,38.880283540233364,11.996867748913006,-1.7596935076725193,0.5250000000000001,0.0,19,0.0,1.5,0.2893107269469949,False,False,False,0.133896967133402
8,38.87465026601433,11.96740139145958,-1.7596935076725193,0.6000000000000001,0.0,19,0.0,1.5,0.27978193127542794,False,False,False,0.18159654697169997
9,38.86831283251791,11.934251739324475,-1.7596935076725193,0.675,0.0,19,0.0,1.5,0.2692859009179631,False,False,False,0.2292971492733919
10,38.86127123974411,11.897418792507692,-1.7596935076725193,0.75,0.0,19,0.0,1.5,0.2600614436177773,False,False,False,0.2769965505498952
11,38.853525487692934,11.85690255100923,-1.7596935076725193,0.825,0.0,19,0.0,1.5,0.2511145901510462,False,False,False,0.32469598010171125
12,38.84507557636438,11.812703014829088,-1.7596935076725193,0.8999999999999999,0.0,19,0.0,1.5,0.24028734910836647,False,False,False,0.3723960866391735
13,38.83592150575844,11.76482018396727,-1.7596935076725193,0.9749999999999999,0.0,19,0.0,1.5,0.22447630079080894,False,False,False,0.42009611271047403
14,38.82606327587513,11.713254058423773,-1.7596935076725193,1.0499999999999998,0.0,19,0.0,1.5,0.20819145297831232,False,False,False,0.4677939342667507
15,38.81550088671443,11.658004638198598,-1.7596935076725193,1.1249999999999998,0.0,19,0.0,1.5,0.19577327819986212,False,False,False,0.34182017615842836
16,38.80423433827636,11.599071923291744,-1.7596935076725193,1.1999999999999997,0.0,19,0.0,1.5,0.18653400055168756,False,False,False,-0.021147535926031448
17,38.7922636305609,11.536455913703211,-1.7596935076725193,1.2749999999999997,0.0,19,0.0,1.5,0.1830120803151355,False,False,False,-0.1470994919921924
18,38.77958876356807,11.470156609433001,-1.7596935076725193,1.3499999999999996,0.0,19,0.0,1.5,0.18783911016555244,False,False,False,0.12260091848792543
19,38.76620973729786,11.400174010481113,-1.7596935076725193,1.4249999999999996,0.0,19,0.0,1.5,0.19731004909937278,False,False,False,0.5914094215236593
20,38.752126551750266,11.326508116847545,-1.7596935076725193,1.4999999999999996,0.0,19,0.0,1.5,0.21139322961042128,False,False,False,0.753993695840719
21,38.73733920692529,11.2491589285323,-1.7596935076725193,1.5749999999999995,0.0,19,0.0,1.5,0.20581834010610955,False,False,False,0.8016942622721281
22,38.72184770282294,11.168126445535375,-1.7596935076725193,1.6499999999999995,0.0,19,0.0,1.5,0.1880517633634382,False,False,False,0.29641947064236784
