Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,0,207,36,333,21,1.0,12.9506,7.2,0.222688,2.59493,0.0,0,2.59493,5,14.248,0.444
Env. (realmap_a),CNN-DDQN+Duel,1,276,25,198,33,1.0,7.3162,4.3,0.186507,1.66523,0.0,0,1.66523,2,8.149,0.437
Env. (realmap_a),CNN-DDQN+Duel,2,58,15,180,24,1.0,11.46,6.4,0.0753,0.91353,0.0,0,0.91353,1,11.917,0.181
Env. (realmap_a),CNN-DDQN+Duel,3,389,121,376,53,1.0,5.9663,3.65,0.026516,0.6721,0.0,0,0.6721,1,6.302,0.09
Env. (realmap_a),CNN-DDQN+Duel,4,380,91,283,31,1.0,12.7894,7.05,0.244312,1.76156,0.0,0,1.76156,4,13.67,0.896
Env. (realmap_a),CNN-DDQN+Duel,5,246,38,151,20,1.0,8.9031,5.2,0.168538,1.06721,0.0,0,1.06721,1,9.437,0.1
Env. (realmap_a),CNN-DDQN+Duel,6,369,55,390,122,1.0,6.0863,3.7,0.008627,0.72101,0.0,0,0.72101,0,6.447,0.045
Env. (realmap_a),CNN-DDQN+Duel,7,234,40,103,45,1.0,12.3469,6.85,0.131439,0.94999,0.0,0,0.94999,2,12.822,0.0
Env. (realmap_a),CNN-DDQN+Duel,8,65,43,152,40,1.0,7.875,4.6,0.123669,0.92405,0.0,0,0.92405,4,8.337,0.794
Env. (realmap_a),CNN-DDQN+Duel,9,274,22,366,22,1.0,8.29,6.5,0.102173,1.23008,0.0,0,1.23008,1,8.905,0.912
Env. (realmap_a),CNN-DDQN+Duel,10,133,36,212,28,1.0,7.575,4.5,0.284012,0.77963,0.0,0,0.77963,4,7.965,0.446
Env. (realmap_a),CNN-DDQN+Duel,11,95,19,26,23,1.0,5.9163,3.6,0.0,0.94893,0.0,0,0.94893,0,6.391,0.111
Env. (realmap_a),CNN-DDQN+Duel,12,278,23,184,38,1.0,8.8163,5.05,0.171548,1.08293,0.0,0,1.08293,2,9.358,0.171
Env. (realmap_a),CNN-DDQN+Duel,13,304,43,386,22,1.0,8.0675,4.7,0.2015,0.6171,0.0,0,0.6171,5,8.376,0.867
Env. (realmap_a),CNN-DDQN+Duel,14,77,15,153,41,1.0,7.4775,4.4,0.145896,0.91632,0.0,0,0.91632,3,7.936,0.205
Env. (realmap_a),CNN-DDQN+Duel,15,83,19,177,26,1.0,8.7162,5.0,0.119552,0.81748,0.0,0,0.81748,2,9.125,0.8
Env. (realmap_a),CNN-DDQN+Duel,16,191,37,58,39,1.0,12.5456,6.95,0.144334,1.01873,0.0,0,1.01873,3,13.055,0.444
Env. (realmap_a),CNN-DDQN+Duel,17,273,24,182,16,1.0,8.3719,4.85,0.125209,0.95463,0.0,0,0.95463,1,8.849,0.078
Env. (realmap_a),CNN-DDQN+Duel,18,357,116,401,38,1.0,8.9125,5.1,0.281835,1.18199,0.0,0,1.18199,5,9.503,0.492
Env. (realmap_a),CNN-DDQN+Duel,19,242,37,321,20,1.0,8.4719,5.8,0.484408,1.23441,0.0,0,1.23441,4,9.089,0.899
Env. (realmap_a),CNN-DDQN+Duel,20,371,112,348,22,1.0,9.1162,5.2,0.16298,0.58709,0.0,0,0.58709,4,9.41,0.768
Env. (realmap_a),CNN-DDQN+Duel,21,129,40,31,52,1.0,9.4662,5.4,0.14291,0.65608,0.0,0,0.65608,5,9.794,0.78
Env. (realmap_a),CNN-DDQN+Duel,22,29,48,86,45,0.0,10.5313,7.75,0.371642,2.25739,0.0,0,2.25739,4,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,23,84,38,17,35,1.0,5.7825,3.55,0.05751,0.60833,0.0,0,0.60833,2,6.087,0.109
Env. (realmap_a),CNN-DDQN+Duel,24,140,33,30,55,1.0,11.0369,6.2,0.158925,0.70451,0.0,0,0.70451,4,11.389,0.81
Env. (realmap_a),CNN-DDQN+Duel,25,105,19,191,9,1.0,7.9425,4.65,0.067922,0.23884,0.0,0,0.23884,2,8.062,0.0
Env. (realmap_a),CNN-DDQN+Duel,26,256,21,360,60,0.0,5.2275,9.0,0.293329,1.91671,0.0,0,1.91671,2,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,27,145,38,74,11,1.0,6.9069,4.1,0.249436,0.73648,0.0,0,0.73648,4,7.275,0.882
Env. (realmap_a),CNN-DDQN+Duel,28,109,43,33,56,1.0,7.8744,4.6,0.223555,0.46045,0.0,0,0.46045,5,8.105,0.35
Env. (realmap_a),CNN-DDQN+Duel,29,229,15,357,41,1.0,12.3469,6.85,0.139135,0.35246,0.0,0,0.35246,3,12.523,0.837
Env. (realmap_a),CNN-DDQN+Duel,30,103,12,29,31,1.0,6.8162,4.05,0.197739,0.20138,0.0,0,0.20138,2,6.917,0.333
Env. (realmap_a),CNN-DDQN+Duel,31,299,36,361,30,1.0,5.7894,3.55,0.137221,0.18697,0.0,0,0.18697,4,5.883,0.399
Env. (realmap_a),CNN-DDQN+Duel,32,279,20,212,39,0.0,1.2956,5.85,0.276521,1.18562,0.0,0,1.18562,1,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,33,57,38,136,17,1.0,7.8375,4.6,0.301614,0.59517,0.0,0,0.59517,4,8.135,0.077
Env. (realmap_a),CNN-DDQN+Duel,34,284,40,382,86,0.0,0.495,5.4,0.413137,1.80413,0.0,0,1.80413,0,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,35,30,20,143,14,1.0,10.4162,5.85,0.069065,0.85308,0.0,0,0.85308,1,10.843,0.223
Env. (realmap_a),CNN-DDQN+Duel,36,364,93,355,23,1.0,6.3844,3.85,0.132447,0.67203,0.0,0,0.67203,2,6.72,0.748
Env. (realmap_a),CNN-DDQN+Duel,37,79,21,185,22,1.0,9.7106,5.6,0.091426,0.85069,0.0,0,0.85069,1,10.136,0.378
Env. (realmap_a),CNN-DDQN+Duel,38,382,82,306,38,1.0,8.9875,5.15,0.217172,0.82789,0.0,0,0.82789,3,9.401,0.004
Env. (realmap_a),CNN-DDQN+Duel,39,316,39,223,42,1.0,8.6363,5.1,0.202933,0.79317,0.0,0,0.79317,3,9.033,0.853
Env. (realmap_a),CNN-DDQN+Duel,40,249,35,364,64,0.0,0.9206,5.15,0.054462,1.93795,0.0,0,1.93795,0,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,41,382,35,286,33,1.0,8.9025,5.1,0.170729,0.70819,0.0,0,0.70819,2,9.257,0.814
Env. (realmap_a),CNN-DDQN+Duel,42,381,66,302,22,1.0,9.1487,5.25,0.327247,0.8782,0.0,0,0.8782,4,9.588,0.854
Env. (realmap_a),CNN-DDQN+Duel,43,389,90,367,36,1.0,4.8731,3.2,0.018652,0.36364,0.0,0,0.36364,0,5.055,0.103
Env. (realmap_a),CNN-DDQN+Duel,44,236,21,142,31,1.0,9.1462,5.45,0.210008,0.69865,0.0,0,0.69865,3,9.496,0.842
Env. (realmap_a),CNN-DDQN+Duel,45,189,31,133,34,0.0,1.1081,4.2,2.30806,1.63465,0.0,1,1.63465,180,inf,inf
