Environment,Algorithm,success_rate,avg_path_length,path_time_s,avg_curvature_1_m,planning_time_s,tracking_time_s,num_corners,inference_time_s,max_corner_deg,planning_cost,composite_score
Env. (realmap_a),CNN-DDQN+Duel,0.86,8.5518,5.0128,0.161672,0.94683,0.0,0,0.94683,3,10.494,0.418
Env. (realmap_a),Expert (CTG),0.94,8.5313,4.9734,0.157801,0.93178,0.0,0,0.93178,3,9.571,0.289
Env. (realmap_a),RRT*,0.68,8.4565,5.8206,0.155492,3.49478,1.64036,0,5.13513,2,16.212,1.263
Env. (realmap_a),LO-HA*,0.64,8.2337,5.3719,0.140708,5.11477,1.22796,0,6.34272,2,17.82,0.582
