step,x_m,y_m,theta_rad,v_m_s,delta_rad,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck
0,38.0,9.1,-2.5876401449487654,0.0,0.0,0.0,0.0,1.1224920188784604,False,False,False
1,37.997448327163475,9.09842164566813,-2.5874021575862467,0.06000745507542698,0.04755567700578749,0.9511135401157498,1.2001491015085395,1.1250350522800627,False,False,False
2,37.99262114194918,9.095434169315158,-2.5864936856591356,0.11353718695247925,0.09572497575526939,0.9633859749896378,1.0705946375410451,1.1298292263572456,False,False,False
3,37.98584073677223,9.091229348945353,-2.5845290849626656,0.15956742613189773,0.14668334554156126,1.0191673957258371,0.9206047835883697,1.1365380775246716,False,False,False
4,37.977457786204916,9.086007890716981,-2.5813839979044406,0.19752213672869012,0.18879685592259893,0.8422702076207536,0.7590942119358477,1.1448060077354751,False,False,False
5,37.967753014375795,9.079920667265279,-2.576807560593286,0.22911733728049044,0.2352523106840486,0.9291090952289931,0.6319040110360064,1.154342379608656,False,False,False
6,37.956945140212575,9.07307241350696,-2.570552358859998,0.25589741965581997,0.28532646137305884,1.0014830137802055,0.5356016475065903,1.1649181056416384,False,False,False
7,37.94474564443287,9.065235003332434,-2.5628636639454556,0.2900018589752815,0.3080246628277922,0.4539640290946665,0.6820887863892309,1.1768291411263898,False,False,False
8,37.92954328625922,9.055302491339635,-2.5528546758700905,0.3631894759087101,0.3193814083118536,0.22713490968122807,1.463752338668571,1.191650873925743,False,False,False
9,37.911391216589735,9.043181820841276,-2.540273539308389,0.4365355823368721,0.3329684556646396,0.27174094705572105,1.4669221285632403,1.2093163537285512,False,False,False
10,37.89039866785022,9.028779356382424,-2.5234982214331296,0.5091632685375186,0.37650172867877435,0.8706654602826942,1.45255372401293,1.2296461009830284,False,False,False
11,37.86660698098269,9.01186260718047,-2.5019224463269962,0.5838564095955288,0.4173910007559646,0.8177854415438044,1.4938628211602043,1.2525620787614364,False,False,False
12,37.8402354490313,8.992241361025489,-2.4770369179079856,0.6574042890452335,0.42638316111927815,0.1798432072662719,1.4709575889940956,1.2778915911605613,False,False,False
13,37.81143788716799,8.969680467042211,-2.4477605501603166,0.7316538817215836,0.4476560983197978,0.4254587440103934,1.4849918535270024,1.2760779964152582,False,False,False
14,37.78043006832372,8.943888193339376,-2.41548313555712,0.8066538817215836,0.4476560983197978,0.0,1.5,1.2602986779300613,False,False,False
15,37.747466651899636,8.914618804969624,-2.3802046740983953,0.8816538817215835,0.4476560983197978,0.0,1.5,1.2465834470457497,False,False,False
16,37.71284156416186,8.881617745552022,-2.341925165784143,0.9566538817215835,0.4476560983197978,0.0,1.5,1.2336420240299941,False,False,False
17,37.676891253090986,8.844626537636014,-2.300644610614363,1.0316538817215835,0.4476560983197978,0.0,1.5,1.2249453599796178,False,False,False
18,37.639997815645195,8.803388432584288,-2.2563630085890556,1.1066538817215834,0.4476560983197978,0.0,1.5,1.2188237394569752,False,False,False
19,37.602691434755044,8.757776592899214,-2.2108061025867802,1.178508544657648,0.4343338325521055,-0.2664453153538463,1.4370932587212906,1.2176894944843637,False,False,False
20,37.5653754842309,8.707658402591106,-2.163897170237077,1.249690067701614,0.42321763759272174,-0.22232389918767537,1.4236304608793233,1.2210230145046257,False,False,False
21,37.52840805696612,8.65281514192235,-2.117575570000715,1.322780997649714,0.39781509856957276,-0.5080507804629794,1.4618185989619996,1.228446162435961,False,False,False
22,37.4921559232492,8.593256778071382,-2.0717879429749964,1.3944770924807075,0.37534038751408216,-0.4494942211098113,1.4339218966198688,1.2422135791091131,False,False,False
23,37.45691407312769,8.528898769447801,-2.0271749171041327,1.4675069027407566,0.3498042455472181,-0.5107228393372808,1.4605962052009795,1.2610768128672851,False,False,False
24,37.42297443833841,8.459767740499208,-1.9842431032594106,1.5402594551725999,0.3227797371074909,-0.5404901687945439,1.4550510486368649,1.2853678856762627,False,False,False
25,37.39056978401431,8.385908496557075,-1.9424261295151493,1.6131025432461088,0.30159053672201985,-0.4237840077094216,1.4568617614701793,1.297171483546402,False,False,False
26,37.360046781808336,8.307592044035738,-1.9013987338710299,1.6810854111784737,0.2848968599505484,-0.3338735354294291,1.3596573586472975,1.29451161460408,False,False,False
27,37.331560241057964,8.224588840980946,-1.86135909873144,1.7551085118906609,0.26721149877309786,-0.3537072235490113,1.4804620142437446,1.299220382808603,False,False,False
28,37.305522206212096,8.137512619145525,-1.8233784458399842,1.8177180934089763,0.2456714926594962,-0.4308001222720331,1.2521916303663074,1.3120633241933626,False,False,False
29,37.28196359468005,8.046233503754106,-1.7874703829189218,1.8854055355766515,0.2246844121509469,-0.419741610170986,1.3537488433535043,1.3335455577451636,False,False,False
30,37.26109113672918,7.951414613997673,-1.7536468463750297,1.9417807657460713,0.2060590384586917,-0.37250747384510396,1.1275046033883975,1.363668824504774,False,False,False
31,37.24293397037948,7.8532231708102875,-1.7216422634997077,1.9971221500020508,0.1899849284351037,-0.3214822004717598,1.1068276851195904,1.4024226763616838,False,False,False
32,37.22791113100404,7.754389083807908,-1.6923679164852292,1.999386151446909,0.17392479356766355,-0.32120269734880313,0.04528002889715976,1.4462568104328235,False,False,False
33,37.21578389634154,7.655127156668442,-1.665279348815336,2.0,0.16112250242530252,-0.25604582284722077,0.6176691652691977,1.4423433269597181,False,False,False
34,37.20634964543044,7.555573176789451,-1.6402329668654745,2.0,0.14916210441287175,-0.23920796024861501,1.4211386953245038,1.4045209097310378,False,False,False
35,37.19941155982973,7.455814152294436,-1.6171155993096804,2.0,0.1378248306923942,-0.22674547440955073,0.7941983877694745,1.3677323945700164,False,False,False
36,37.19478128868128,7.355921406866694,-1.5957467161283463,2.0,0.1275175969604168,-0.2061446746395479,0.2664673995498805,1.3345923748076425,False,False,False
37,37.19228892284591,7.256049272750016,-1.576099911057774,1.998064569574956,0.1174519375995141,-0.20131318721805425,-0.03870860850088231,1.3054766325834763,False,False,False
38,37.19175856690594,7.156050679147022,-1.5583895757023085,2.0,0.10586474357702894,-0.2317438804497033,0.2228699306591717,1.280823900062341,False,False,False
39,37.19299921018644,7.056058375421932,-1.542253045118424,2.0,0.09651834751264413,-0.1869279212876963,0.47776270318790903,1.2608425516345867,False,False,False
40,37.19585315079068,6.956099108602754,-1.5273137069012264,2.0,0.08939711625095252,-0.14242462523383204,0.08907501911149662,1.2456369239160028,False,False,False
41,37.20020004267205,6.856193630619955,-1.5133317855177748,2.0,0.08369555157152982,-0.11403129358845399,1.3824185711265535,1.2331139379337879,False,False,False
42,37.20593797691424,6.756451827428772,-1.5013293238146113,1.9981342490629905,0.07195755987150876,-0.2347598340004211,-0.03731501874019161,1.2232261092267258,False,False,False
43,37.21287576464929,6.65674082747203,-1.4913105878708537,1.9990414113799746,0.06006888830533655,-0.2377734313234442,0.018143246339682007,1.218406253334025,False,False,False
44,37.22081597135994,6.557056560321229,-1.4834771074602184,2.0,0.04696631864879351,-0.2620513931308608,0.5104900762233795,1.2197875957766866,False,False,False
45,37.22953680122054,6.45743755045593,-1.4794674517177762,2.0,0.024053294614962268,-0.45826048067662484,0.09575002131363508,1.221124533280563,False,False,False
46,37.238656997842014,6.357854308825695,-1.4834163791588222,2.0,-0.023689132401789655,-0.9548485403350384,0.44925184856418987,1.2194610220829796,False,False,False
47,37.24738387737978,6.258235828745274,-1.4950912924442175,2.0,-0.0699352399088897,-0.9249221501420007,1.332860418247206,1.215201959818974,False,False,False
48,37.254947151476046,6.15852225451917,-1.5110776148669955,2.0,-0.09562539139762397,-0.5138030297746854,0.27286511564664107,1.2184595586757183,False,False,False
49,37.26091547369659,6.058700517758724,-1.5311583171799303,2.0,-0.1199062388202491,-0.4856169484525028,0.37777951151982525,1.203277359240237,False,False,False
50,37.264878236770905,5.958779066063821,-1.5546409177109808,2.0,-0.13997422005557936,-0.401359624706605,0.16810804213687547,1.1716817124488823,False,False,False
51,37.266493707404926,5.858792115642125,-1.581395907302004,2.0,-0.1591719292015978,-0.383954182920369,0.21243795578677993,1.1418519133615384,False,False,False
52,37.26543376920201,5.758797733144877,-1.6123395859410423,2.0,-0.18357185262217207,-0.4879984684114854,0.45315261016632546,1.1131656190005663,False,False,False
