step,x_m,y_m,theta_rad,v_m_s,delta_rad,action,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck,reward
0,23.400000000000002,4.0,3.103443232718811,0.0,0.0,-1,0.0,0.0,0.14355841071473618,False,False,False,0.0
1,23.3962527285034,4.000143025629641,3.1037707813484614,0.07500000000000001,0.05235987901687622,34,1.0471975803375244,1.5,0.1435891879476876,False,False,False,-2.997343916094413
2,23.38875809221653,4.000426622046335,3.105084584326111,0.15000000000000002,0.10471975803375244,34,1.0471975803375244,1.5,0.14400273922096052,False,False,False,-1.885597645318499
3,23.37751558860391,4.000837246595289,3.1080542926662105,0.22500000000000003,0.15707963705062866,34,1.0471975803375244,1.5,0.14516806245595515,False,False,False,0.28969030576937926
4,23.362524023975574,4.0013402277027605,3.1133682068602493,0.30000000000000004,0.20943951606750488,34,1.0471975803375244,1.5,0.14748542165935963,False,False,False,3.6437058993959193
5,23.343781491786615,4.001869365818796,3.1200105996027965,0.37500000000000006,0.20943951606750488,19,0.0,1.5,0.15048229467107044,False,False,False,5.755870170218774
6,23.321286731665083,4.002354924337138,3.127981470893854,0.45000000000000007,0.20943951606750488,19,0.0,1.5,0.1542286032326362,False,False,False,8.10366241033119
7,23.295039163221407,4.0027122068507195,3.1372808207334204,0.5250000000000001,0.20943951606750488,19,0.0,1.5,0.15880906050515375,False,False,False,10.734150174995442
8,23.265039442099514,4.002841561435585,-3.135276658058089,0.6000000000000001,0.20943951606750488,19,0.0,1.5,0.16432305441098316,False,False,False,6.722185982195183
9,23.231290115271396,4.002628398003642,-3.123320351121503,0.675,0.20943951606750488,19,0.0,1.5,0.17088449687466423,False,False,False,-1.0962728454447994
10,23.193796375291672,4.001943224789834,-3.110035565636408,0.75,0.20943951606750488,19,0.0,1.5,0.1816148607562713,False,False,False,-0.5285989817044804
11,23.152566912989343,4.000641710955572,-3.095422301602803,0.825,0.20943951606750488,19,0.0,1.5,0.19390404660901717,False,False,False,0.052945674603559825
12,23.107614867751224,3.998564783198015,-3.0808437779243256,0.8999999999999999,0.19198622405529023,14,-0.3490658402442932,1.5,0.18624149843491278,False,False,False,-0.23013495739079265
13,23.05895479422172,3.995605096710684,-3.0665172101684286,0.9749999999999999,0.17453293204307557,14,-0.3490658402442932,1.5,0.18012804935678672,False,False,False,-0.46991918992395987
14,23.006602678199872,3.9916673374449143,-3.0526585709806504,1.0499999999999998,0.15707964003086092,14,-0.3490658402442932,1.5,0.1809532348413183,False,False,False,-0.3875691616450937
15,22.95057497986983,3.986671387101088,-3.0394828669759577,1.1249999999999998,0.13962634801864626,14,-0.3490658402442932,1.5,0.18417278863388076,False,False,False,-0.19171965760090134
