Environment,Algorithm,run_idx,start_x,start_y,goal_x,goal_y,success_rate,avg_path_length,path_time_s,avg_curvature_1_m,planning_time_s,tracking_time_s,num_corners,inference_time_s,max_corner_deg,planning_cost,composite_score
Env. (realmap_a),RRT*,5,65,43,152,40,1.0,8.5393,5.05,0.15266,0.14386,23.32777,0,23.47163,4,20.275,0.359
Env. (realmap_a),RRT*,6,274,22,366,22,0.0,2.7162,2.0,0.058108,1.49292,9.57566,0,11.06858,1,inf,inf
Env. (realmap_a),RRT*,7,133,36,212,28,0.0,2.5162,1.9,0.097384,0.50203,13.73506,0,14.23709,1,inf,inf
Env. (realmap_a),RRT*,8,95,19,26,23,1.0,6.6605,4.1,0.07493,0.0465,14.85704,0,14.90354,1,14.112,0.174
Env. (realmap_a),RRT*,9,278,23,184,38,0.0,0.9487,1.1,0.112265,4.52415,8.82636,0,13.35052,1,inf,inf
Env. (realmap_a),RRT*,10,304,43,386,22,0.0,0.0,0.0,0.0,9.81232,0.0,0,9.81232,0,inf,inf
Env. (realmap_a),RRT*,11,77,15,153,41,1.0,8.5873,5.65,0.202824,0.0809,33.81144,0,33.89234,4,25.533,0.667
Env. (realmap_a),RRT*,12,83,19,177,26,0.0,0.0,0.0,0.0,10.00205,0.0,0,10.00205,0,inf,inf
Env. (realmap_a),RRT*,13,191,37,58,39,0.0,1.6162,1.45,0.042764,0.57288,6.55377,0,7.12665,0,inf,inf
Env. (realmap_a),RRT*,14,273,24,182,16,0.0,0.7875,1.0,0.074154,8.87107,5.34571,0,14.21678,0,inf,inf
Env. (realmap_a),RRT*,15,357,116,401,38,1.0,8.8828,5.5,0.092037,8.63215,28.94084,0,37.57299,2,27.669,0.592
Env. (realmap_a),RRT*,16,242,37,321,20,0.0,0.0,0.0,0.0,10.01601,0.0,0,10.01601,0,inf,inf
Env. (realmap_a),RRT*,17,371,112,348,22,0.0,0.0,0.0,0.0,9.96998,0.0,0,9.96998,0,inf,inf
Env. (realmap_a),RRT*,18,129,40,31,52,0.0,7.4162,4.35,0.06759,9.43309,20.80338,0,30.23647,2,inf,inf
Env. (realmap_a),RRT*,19,29,48,86,45,0.0,0.0,0.0,0.0,9.74958,0.0,0,9.74958,0,inf,inf
Env. (realmap_a),RRT*,20,84,38,17,35,1.0,6.4573,4.1,0.122062,0.13433,17.95792,0,18.09225,2,15.503,0.425
Env. (realmap_a),RRT*,21,140,33,30,55,0.0,0.0,0.0,0.0,9.86246,0.0,0,9.86246,0,inf,inf
Env. (realmap_a),RRT*,22,105,19,191,9,1.0,8.5311,5.15,0.135424,2.05445,29.67275,0,31.7272,3,24.395,0.783
Env. (realmap_a),RRT*,23,256,21,360,60,0.0,3.0162,2.15,0.097813,9.21462,13.76226,0,22.97688,1,inf,inf
Env. (realmap_a),RRT*,24,145,38,74,11,0.0,1.9162,1.6,0.192804,4.04033,10.77121,0,14.81154,2,inf,inf
Env. (realmap_a),RRT*,25,109,43,33,56,0.0,0.0,0.0,0.0,8.43886,0.0,0,8.43886,0,inf,inf
Env. (realmap_a),RRT*,26,229,15,357,41,0.0,0.0,0.0,0.0,10.00172,0.0,0,10.00172,0,inf,inf
Env. (realmap_a),RRT*,27,103,12,29,31,0.0,1.2187,1.25,0.170718,0.50883,7.35537,0,7.86419,1,inf,inf
Env. (realmap_a),RRT*,28,299,36,361,30,0.0,5.105,3.2,0.108373,0.54129,14.72063,0,15.26192,2,inf,inf
Env. (realmap_a),RRT*,29,279,20,212,39,1.0,7.8349,5.3,0.288508,1.55287,29.59173,0,31.14461,4,23.407,0.671
Env. (realmap_a),RRT*,30,57,38,136,17,0.0,2.9162,2.1,0.114955,0.29096,10.95079,0,11.24175,1,inf,inf
Env. (realmap_a),RRT*,31,284,40,382,86,0.0,0.5737,0.85,0.5648,0.56674,6.35331,0,6.92006,2,inf,inf
Env. (realmap_a),RRT*,32,30,20,143,14,1.0,11.0801,6.35,0.074741,0.11796,23.17332,0,23.29129,3,22.726,0.667
Env. (realmap_a),RRT*,33,364,93,355,23,1.0,6.9825,4.4,0.150311,0.25693,27.42675,0,27.68368,3,20.824,0.294
Env. (realmap_a),RRT*,34,79,21,185,22,1.0,10.3502,6.0,0.064439,0.84615,18.12583,0,18.97198,2,19.836,0.513
Env. (realmap_a),RRT*,35,382,82,306,38,0.0,3.0162,2.15,0.160556,1.52133,21.07255,0,22.59388,2,inf,inf
Env. (realmap_a),RRT*,36,316,39,223,42,0.0,4.8162,3.05,0.123039,0.91053,28.76297,0,29.67349,1,inf,inf
Env. (realmap_a),RRT*,37,249,35,364,64,0.0,0.6412,0.9,0.295797,5.00813,6.83975,0,11.84788,1,inf,inf
Env. (realmap_a),RRT*,38,382,35,286,33,0.0,1.035,1.15,0.173332,0.13628,6.51833,0,6.65462,1,inf,inf
Env. (realmap_a),RRT*,39,381,66,302,22,0.0,0.0,0.0,0.0,9.97651,0.0,0,9.97651,0,inf,inf
Env. (realmap_a),RRT*,40,389,90,367,36,1.0,5.5735,3.7,0.113531,0.02197,18.61711,0,18.63908,3,14.893,0.667
Env. (realmap_a),RRT*,41,236,21,142,31,0.0,0.0,0.0,0.0,10.00033,0.0,0,10.00033,0,inf,inf
Env. (realmap_a),RRT*,42,189,31,133,34,0.0,2.0162,1.65,0.247449,0.072,16.88764,0,16.95964,1,inf,inf
Env. (realmap_a),RRT*,43,42,20,137,18,1.0,9.2354,5.35,0.062035,0.00204,19.61966,0,19.6217,2,19.046,0.396
Env. (realmap_a),RRT*,44,104,41,50,23,0.0,2.1162,1.7,0.112331,0.42947,14.81177,0,15.24124,1,inf,inf
Env. (realmap_a),RRT*,45,360,26,384,108,1.0,8.2838,5.1,0.062451,0.05152,18.8194,0,18.87092,2,17.719,0.333
Env. (realmap_a),RRT*,46,173,42,60,44,0.0,2.3162,1.8,0.066352,0.09811,9.33426,0,9.43237,0,inf,inf
Env. (realmap_a),RRT*,47,368,113,386,38,1.0,7.4875,4.7,0.097527,0.45749,21.67578,0,22.13327,3,18.554,0.333
Env. (realmap_a),RRT*,48,151,22,58,16,1.0,9.0861,5.5,0.069414,0.03625,22.1375,0,22.17375,2,20.173,0.38
Env. (realmap_a),RRT*,49,332,43,199,38,0.0,0.0,0.0,0.0,8.91624,0.0,0,8.91624,0,inf,inf
