Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,0,276,25,198,33,1.0,7.3162,4.3,0.186507,1.078,0.0,0,1.078,2,7.855,0.4
Env. (realmap_a),CNN-DDQN+Duel,1,58,15,180,24,1.0,11.46,6.4,0.0753,0.73361,0.0,0,0.73361,1,11.827,0.222
Env. (realmap_a),CNN-DDQN+Duel,2,389,121,376,53,1.0,5.9663,3.65,0.026516,0.79222,0.0,0,0.79222,1,6.362,0.111
Env. (realmap_a),CNN-DDQN+Duel,3,380,91,283,31,1.0,12.7894,7.05,0.244312,1.40359,0.0,0,1.40359,4,13.491,0.82
Env. (realmap_a),CNN-DDQN+Duel,4,246,38,151,20,1.0,8.9031,5.2,0.168538,1.26696,0.0,0,1.26696,1,9.537,0.156
Env. (realmap_a),CNN-DDQN+Duel,5,369,55,390,122,1.0,6.0863,3.7,0.008627,1.1471,0.0,0,1.1471,0,6.66,0.102
Env. (realmap_a),CNN-DDQN+Duel,6,234,40,103,45,1.0,12.3469,6.85,0.131439,1.29046,0.0,0,1.29046,2,12.992,0.001
Env. (realmap_a),CNN-DDQN+Duel,7,65,43,152,40,1.0,7.875,4.6,0.123669,0.53465,0.0,0,0.53465,4,8.142,0.061
Env. (realmap_a),CNN-DDQN+Duel,8,274,22,366,22,1.0,8.29,6.5,0.102173,1.28486,0.0,0,1.28486,1,8.932,0.802
Env. (realmap_a),CNN-DDQN+Duel,9,133,36,212,28,1.0,7.575,4.5,0.284012,0.85856,0.0,0,0.85856,4,8.004,0.48
Env. (realmap_a),CNN-DDQN+Duel,10,95,19,26,23,1.0,5.9163,3.6,0.0,0.75378,0.0,0,0.75378,0,6.293,0.088
Env. (realmap_a),CNN-DDQN+Duel,11,278,23,184,38,1.0,8.8163,5.05,0.171548,1.18429,0.0,0,1.18429,2,9.408,0.165
Env. (realmap_a),CNN-DDQN+Duel,12,304,43,386,22,1.0,8.0675,4.7,0.2015,0.96466,0.0,0,0.96466,5,8.55,0.867
Env. (realmap_a),CNN-DDQN+Duel,13,77,15,153,41,1.0,7.4775,4.4,0.145896,0.82589,0.0,0,0.82589,3,7.89,0.273
Env. (realmap_a),CNN-DDQN+Duel,14,83,19,177,26,1.0,8.7162,5.0,0.119552,0.72542,0.0,0,0.72542,2,9.079,0.797
Env. (realmap_a),CNN-DDQN+Duel,15,191,37,58,39,1.0,12.5456,6.95,0.144334,0.96118,0.0,0,0.96118,3,13.026,0.264
Env. (realmap_a),CNN-DDQN+Duel,16,273,24,182,16,1.0,8.3719,4.85,0.125209,0.76209,0.0,0,0.76209,1,8.753,0.0
Env. (realmap_a),CNN-DDQN+Duel,17,357,116,401,38,1.0,8.9125,5.1,0.281835,0.85484,0.0,0,0.85484,5,9.34,0.583
Env. (realmap_a),CNN-DDQN+Duel,18,242,37,321,20,1.0,8.4719,5.8,0.484408,1.20787,0.0,0,1.20787,4,9.076,0.362
Env. (realmap_a),CNN-DDQN+Duel,19,371,112,348,22,1.0,9.1162,5.2,0.16298,0.79285,0.0,0,0.79285,4,9.513,0.217
Env. (realmap_a),CNN-DDQN+Duel,20,129,40,31,52,1.0,9.4662,5.4,0.14291,0.79422,0.0,0,0.79422,5,9.863,0.752
Env. (realmap_a),CNN-DDQN+Duel,21,29,48,86,45,0.0,10.5313,7.75,0.371642,2.2639,0.0,0,2.2639,4,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,22,84,38,17,35,1.0,5.7825,3.55,0.05751,0.59354,0.0,0,0.59354,2,6.079,0.073
Env. (realmap_a),CNN-DDQN+Duel,23,140,33,30,55,1.0,11.0369,6.2,0.158925,0.90322,0.0,0,0.90322,4,11.488,0.83
Env. (realmap_a),CNN-DDQN+Duel,24,105,19,191,9,1.0,7.9425,4.65,0.067922,0.72712,0.0,0,0.72712,2,8.306,0.0
Env. (realmap_a),CNN-DDQN+Duel,25,256,21,360,60,0.0,5.2275,9.0,0.293329,2.32592,0.0,0,2.32592,2,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,26,145,38,74,11,1.0,6.9069,4.1,0.249436,0.67535,0.0,0,0.67535,4,7.245,0.767
Env. (realmap_a),CNN-DDQN+Duel,27,109,43,33,56,1.0,7.8744,4.6,0.223555,0.74028,0.0,0,0.74028,5,8.245,0.725
Env. (realmap_a),CNN-DDQN+Duel,28,229,15,357,41,1.0,12.3469,6.85,0.139135,0.933,0.0,0,0.933,3,12.813,0.844
Env. (realmap_a),CNN-DDQN+Duel,29,103,12,29,31,1.0,6.8162,4.05,0.197739,0.66031,0.0,0,0.66031,2,7.146,0.324
Env. (realmap_a),CNN-DDQN+Duel,30,299,36,361,30,1.0,5.7894,3.55,0.137221,0.59668,0.0,0,0.59668,4,6.088,0.26
Env. (realmap_a),CNN-DDQN+Duel,31,279,20,212,39,0.0,1.2956,5.85,0.276521,3.00554,0.0,0,3.00554,1,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,32,57,38,136,17,1.0,7.8375,4.6,0.301614,0.78706,0.0,0,0.78706,4,8.231,0.473
Env. (realmap_a),CNN-DDQN+Duel,33,284,40,382,86,0.0,0.495,5.4,0.413137,1.94793,0.0,0,1.94793,0,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,34,30,20,143,14,1.0,10.4162,5.85,0.069065,0.86951,0.0,0,0.86951,1,10.851,0.208
