Environment,Algorithm,success_rate,avg_path_length,path_time_s,avg_curvature_1_m,planning_time_s,tracking_time_s,num_corners,inference_time_s,max_corner_deg,planning_cost,composite_score
Env. (realmap_a),CNN-DDQN+Duel,0.86,8.4114,4.9407,0.158983,0.9646,0.0,0,0.9646,3,10.342,0.247
Env. (realmap_a),Expert (CTG),0.94,8.4165,4.9011,0.156291,0.9876,0.0,0,0.9876,3,9.479,0.173
Env. (realmap_a),RRT*,0.78,8.3655,5.7667,0.174698,2.83653,1.5468,0,4.38333,2,13.535,1.205
Env. (realmap_a),LO-HA*,0.64,7.8905,5.2266,0.138943,5.05026,1.48474,0,6.535,2,17.434,0.5
