Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,0,389,121,376,53,1.0,5.9663,3.65,0.026516,3.4829,0.0,0,3.4829,1,7.708,0.111
Env. (realmap_a),CNN-DDQN+Duel,1,380,91,283,31,1.0,12.7894,7.05,0.244312,3.71609,0.0,0,3.71609,4,14.647,0.889
Env. (realmap_a),CNN-DDQN+Duel,2,246,38,151,20,1.0,8.9031,5.2,0.168538,3.61027,0.0,0,3.61027,1,10.708,0.792
Env. (realmap_a),CNN-DDQN+Duel,3,369,55,390,122,1.0,6.0863,3.7,0.008627,1.87497,0.0,0,1.87497,0,7.024,0.031
Env. (realmap_a),CNN-DDQN+Duel,4,234,40,103,45,1.0,12.3469,6.85,0.131439,2.63227,0.0,0,2.63227,2,13.663,0.819
Env. (realmap_a),CNN-DDQN+Duel,5,65,43,152,40,1.0,7.875,4.6,0.123669,1.98355,0.0,0,1.98355,4,8.867,0.086
Env. (realmap_a),CNN-DDQN+Duel,6,274,22,366,22,1.0,8.29,6.5,0.102173,2.62662,0.0,0,2.62662,1,9.603,0.766
Env. (realmap_a),CNN-DDQN+Duel,7,133,36,212,28,1.0,7.575,4.5,0.284012,2.33,0.0,0,2.33,4,8.74,0.45
Env. (realmap_a),CNN-DDQN+Duel,8,95,19,26,23,1.0,5.9163,3.6,0.0,1.61865,0.0,0,1.61865,0,6.726,0.07
Env. (realmap_a),CNN-DDQN+Duel,9,278,23,184,38,1.0,8.8163,5.05,0.171548,2.17261,0.0,0,2.17261,2,9.903,0.118
Env. (realmap_a),CNN-DDQN+Duel,10,304,43,386,22,1.0,8.0675,4.7,0.2015,2.10479,0.0,0,2.10479,5,9.12,0.867
Env. (realmap_a),CNN-DDQN+Duel,11,77,15,153,41,1.0,7.4775,4.4,0.145896,1.96639,0.0,0,1.96639,3,8.461,0.228
Env. (realmap_a),CNN-DDQN+Duel,12,83,19,177,26,1.0,8.7162,5.0,0.119552,2.49515,0.0,0,2.49515,2,9.964,0.813
Env. (realmap_a),CNN-DDQN+Duel,13,191,37,58,39,1.0,12.5456,6.95,0.144334,2.86133,0.0,0,2.86133,3,13.976,0.22
Env. (realmap_a),CNN-DDQN+Duel,14,273,24,182,16,1.0,8.3719,4.85,0.125209,2.15458,0.0,0,2.15458,1,9.449,0.742
Env. (realmap_a),CNN-DDQN+Duel,15,357,116,401,38,1.0,8.9125,5.1,0.281835,2.58675,0.0,0,2.58675,5,10.206,0.53
Env. (realmap_a),CNN-DDQN+Duel,16,242,37,321,20,1.0,8.4719,5.8,0.484408,3.65368,0.0,0,3.65368,4,10.299,0.469
Env. (realmap_a),CNN-DDQN+Duel,17,371,112,348,22,1.0,9.1162,5.2,0.16298,2.4244,0.0,0,2.4244,4,10.328,0.889
Env. (realmap_a),CNN-DDQN+Duel,18,129,40,31,52,1.0,9.4662,5.4,0.14291,2.34288,0.0,0,2.34288,5,10.638,0.827
Env. (realmap_a),CNN-DDQN+Duel,19,29,48,86,45,0.0,10.5313,7.75,0.371642,6.80842,0.0,0,6.80842,4,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,20,84,38,17,35,1.0,5.7825,3.55,0.05751,1.84087,0.0,0,1.84087,2,6.703,0.075
Env. (realmap_a),CNN-DDQN+Duel,21,140,33,30,55,1.0,11.0369,6.2,0.158925,2.78525,0.0,0,2.78525,4,12.43,0.889
Env. (realmap_a),CNN-DDQN+Duel,22,105,19,191,9,1.0,7.9425,4.65,0.067922,2.1366,0.0,0,2.1366,2,9.011,0.827
Env. (realmap_a),CNN-DDQN+Duel,23,256,21,360,60,0.0,5.2275,9.0,0.293329,6.56116,0.0,0,6.56116,2,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,24,145,38,74,11,1.0,6.9069,4.1,0.249436,1.87402,0.0,0,1.87402,4,7.844,0.767
Env. (realmap_a),CNN-DDQN+Duel,25,109,43,33,56,1.0,7.8744,4.6,0.223555,2.13809,0.0,0,2.13809,5,8.943,0.815
Env. (realmap_a),CNN-DDQN+Duel,26,229,15,357,41,1.0,12.3469,6.85,0.139135,2.8382,0.0,0,2.8382,3,13.766,0.857
Env. (realmap_a),CNN-DDQN+Duel,27,103,12,29,31,1.0,6.8162,4.05,0.197739,1.81902,0.0,0,1.81902,2,7.726,0.324
Env. (realmap_a),CNN-DDQN+Duel,28,299,36,361,30,1.0,5.7894,3.55,0.137221,1.5941,0.0,0,1.5941,4,6.586,0.41
Env. (realmap_a),CNN-DDQN+Duel,29,279,20,212,39,0.0,1.2956,5.85,0.276521,8.14913,0.0,0,8.14913,1,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,30,57,38,136,17,1.0,7.8375,4.6,0.301614,2.25321,0.0,0,2.25321,4,8.964,0.423
Env. (realmap_a),CNN-DDQN+Duel,31,284,40,382,86,0.0,0.495,5.4,0.413137,5.94823,0.0,0,5.94823,0,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,32,30,20,143,14,1.0,10.4162,5.85,0.069065,2.36223,0.0,0,2.36223,1,11.597,0.209
Env. (realmap_a),CNN-DDQN+Duel,33,364,93,355,23,1.0,6.3844,3.85,0.132447,1.85667,0.0,0,1.85667,2,7.313,0.215
Env. (realmap_a),CNN-DDQN+Duel,34,79,21,185,22,1.0,9.7106,5.6,0.091426,2.47988,0.0,0,2.47988,1,10.951,0.377
Env. (realmap_a),CNN-DDQN+Duel,35,382,82,306,38,1.0,8.9875,5.15,0.217172,1.95268,0.0,0,1.95268,3,9.964,0.845
Env. (realmap_a),CNN-DDQN+Duel,36,316,39,223,42,1.0,8.6363,5.1,0.202933,2.01367,0.0,0,2.01367,3,9.643,0.748
Env. (realmap_a),CNN-DDQN+Duel,37,249,35,364,64,0.0,0.9206,5.15,0.054462,4.6735,0.0,0,4.6735,0,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,38,382,35,286,33,1.0,8.9025,5.1,0.170729,1.84399,0.0,0,1.84399,2,9.824,0.806
Env. (realmap_a),CNN-DDQN+Duel,39,381,66,302,22,1.0,9.1487,5.25,0.327247,2.09632,0.0,0,2.09632,4,10.197,0.854
Env. (realmap_a),CNN-DDQN+Duel,40,389,90,367,36,1.0,4.8731,3.2,0.018652,1.32606,0.0,0,1.32606,0,5.536,0.116
Env. (realmap_a),CNN-DDQN+Duel,41,236,21,142,31,1.0,9.1462,5.45,0.210008,2.12385,0.0,0,2.12385,3,10.208,0.847
Env. (realmap_a),CNN-DDQN+Duel,42,189,31,133,34,0.0,1.1081,4.2,2.30806,4.70115,0.0,1,4.70115,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,43,42,20,137,18,1.0,8.5706,4.95,0.067099,1.78274,0.0,0,1.78274,1,9.462,0.391
Env. (realmap_a),CNN-DDQN+Duel,44,104,41,50,23,1.0,5.4631,3.4,0.244358,1.50246,0.0,0,1.50246,5,6.214,0.0
Env. (realmap_a),CNN-DDQN+Duel,45,360,26,384,108,1.0,7.7162,4.5,0.113731,1.78037,0.0,0,1.78037,1,8.606,0.363
Env. (realmap_a),CNN-DDQN+Duel,46,173,42,60,44,0.0,5.4563,4.95,0.409729,2.93678,0.0,1,2.93678,180,inf,inf
