Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,0,31,30,384,112,0.0,44.29,28.9,0.184138,7.35448,0.0,2,7.35448,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,1,171,43,355,22,0.0,7.4556,9.55,0.28757,7.37874,0.0,2,7.37874,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,2,166,39,376,119,0.0,25.8631,16.5,0.214271,3.15051,0.0,0,3.15051,4,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,3,381,119,168,46,1.0,30.6988,16.85,0.245177,3.02555,0.0,0,3.02555,5,32.212,0.0
Env. (realmap_a),CNN-DDQN+Duel,4,242,20,28,38,0.0,24.0987,14.0,0.165803,2.31746,0.0,0,2.31746,5,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,5,204,35,383,103,1.0,24.1813,13.05,0.251177,1.94129,0.0,0,1.94129,4,25.152,0.0
Env. (realmap_a),CNN-DDQN+Duel,6,19,42,279,45,0.0,30.9906,20.35,0.300489,3.13016,0.0,2,3.13016,180,inf,inf
