Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,0,246,38,151,20,1.0,8.9031,5.2,0.168538,2.81631,0.0,0,2.81631,1,10.311,0.196
Env. (realmap_a),CNN-DDQN+Duel,1,369,55,390,122,1.0,6.0863,3.7,0.008627,0.52322,0.0,0,0.52322,0,6.348,0.075
Env. (realmap_a),CNN-DDQN+Duel,2,234,40,103,45,1.0,12.3469,6.85,0.131439,1.4635,0.0,0,1.4635,2,13.079,0.001
Env. (realmap_a),CNN-DDQN+Duel,3,65,43,152,40,1.0,7.875,4.6,0.123669,1.44101,0.0,0,1.44101,4,8.596,0.131
Env. (realmap_a),CNN-DDQN+Duel,4,274,22,366,22,1.0,8.29,6.5,0.102173,0.91429,0.0,0,0.91429,1,8.747,0.897
Env. (realmap_a),CNN-DDQN+Duel,5,133,36,212,28,1.0,7.575,4.5,0.284012,0.78307,0.0,0,0.78307,4,7.967,0.53
Env. (realmap_a),CNN-DDQN+Duel,6,95,19,26,23,1.0,5.9163,3.6,0.0,0.88086,0.0,0,0.88086,0,6.357,0.111
Env. (realmap_a),CNN-DDQN+Duel,7,278,23,184,38,1.0,8.8163,5.05,0.171548,1.05399,0.0,0,1.05399,2,9.343,0.215
Env. (realmap_a),CNN-DDQN+Duel,8,304,43,386,22,1.0,8.0675,4.7,0.2015,1.12011,0.0,0,1.12011,5,8.628,0.828
Env. (realmap_a),CNN-DDQN+Duel,9,77,15,153,41,1.0,7.4775,4.4,0.145896,0.65188,0.0,0,0.65188,3,7.803,0.176
Env. (realmap_a),CNN-DDQN+Duel,10,83,19,177,26,1.0,8.7162,5.0,0.119552,1.20963,0.0,0,1.20963,2,9.321,0.335
Env. (realmap_a),CNN-DDQN+Duel,11,191,37,58,39,1.0,12.5456,6.95,0.144334,1.29409,0.0,0,1.29409,3,13.193,0.317
Env. (realmap_a),CNN-DDQN+Duel,12,273,24,182,16,1.0,8.3719,4.85,0.125209,0.99832,0.0,0,0.99832,1,8.871,0.051
Env. (realmap_a),CNN-DDQN+Duel,13,357,116,401,38,1.0,8.9125,5.1,0.281835,0.6908,0.0,0,0.6908,5,9.258,0.561
Env. (realmap_a),CNN-DDQN+Duel,14,242,37,321,20,1.0,8.4719,5.8,0.484408,1.26125,0.0,0,1.26125,4,9.103,0.902
Env. (realmap_a),CNN-DDQN+Duel,15,371,112,348,22,1.0,9.1162,5.2,0.16298,0.74843,0.0,0,0.74843,4,9.49,0.119
Env. (realmap_a),CNN-DDQN+Duel,16,129,40,31,52,1.0,9.4662,5.4,0.14291,1.11122,0.0,0,1.11122,5,10.022,0.164
Env. (realmap_a),CNN-DDQN+Duel,17,29,48,86,45,0.0,10.5313,7.75,0.371642,2.45056,0.0,0,2.45056,4,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,18,84,38,17,35,1.0,5.7825,3.55,0.05751,0.54205,0.0,0,0.54205,2,6.054,0.081
Env. (realmap_a),CNN-DDQN+Duel,19,140,33,30,55,1.0,11.0369,6.2,0.158925,0.89796,0.0,0,0.89796,4,11.486,0.305
Env. (realmap_a),CNN-DDQN+Duel,20,105,19,191,9,1.0,7.9425,4.65,0.067922,0.68412,0.0,0,0.68412,2,8.285,0.064
Env. (realmap_a),CNN-DDQN+Duel,21,256,21,360,60,0.0,5.2275,9.0,0.293329,2.21004,0.0,0,2.21004,2,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,22,145,38,74,11,1.0,6.9069,4.1,0.249436,0.65882,0.0,0,0.65882,4,7.236,0.341
Env. (realmap_a),CNN-DDQN+Duel,23,109,43,33,56,1.0,7.8744,4.6,0.223555,0.70992,0.0,0,0.70992,5,8.229,0.0
Env. (realmap_a),CNN-DDQN+Duel,24,229,15,357,41,1.0,12.3469,6.85,0.139135,0.93107,0.0,0,0.93107,3,12.812,0.846
Env. (realmap_a),CNN-DDQN+Duel,25,103,12,29,31,1.0,6.8162,4.05,0.197739,0.60249,0.0,0,0.60249,2,7.117,0.345
Env. (realmap_a),CNN-DDQN+Duel,26,299,36,361,30,1.0,5.7894,3.55,0.137221,0.56355,0.0,0,0.56355,4,6.071,0.263
Env. (realmap_a),CNN-DDQN+Duel,27,279,20,212,39,0.0,1.2956,5.85,0.276521,2.67518,0.0,0,2.67518,1,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,28,57,38,136,17,1.0,7.8375,4.6,0.301614,0.71594,0.0,0,0.71594,4,8.195,0.253
Env. (realmap_a),CNN-DDQN+Duel,29,284,40,382,86,0.0,0.495,5.4,0.413137,1.94615,0.0,0,1.94615,0,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,30,30,20,143,14,1.0,10.4162,5.85,0.069065,0.88735,0.0,0,0.88735,1,10.86,0.22
Env. (realmap_a),CNN-DDQN+Duel,31,364,93,355,23,1.0,6.3844,3.85,0.132447,0.63431,0.0,0,0.63431,2,6.702,0.232
Env. (realmap_a),CNN-DDQN+Duel,32,79,21,185,22,1.0,9.7106,5.6,0.091426,0.83574,0.0,0,0.83574,1,10.128,0.442
Env. (realmap_a),CNN-DDQN+Duel,33,382,82,306,38,1.0,8.9875,5.15,0.217172,0.83005,0.0,0,0.83005,3,9.403,0.0
Env. (realmap_a),CNN-DDQN+Duel,34,316,39,223,42,1.0,8.6363,5.1,0.202933,1.00267,0.0,0,1.00267,3,9.138,0.315
Env. (realmap_a),CNN-DDQN+Duel,35,249,35,364,64,0.0,0.9206,5.15,0.054462,1.91605,0.0,0,1.91605,0,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,36,382,35,286,33,1.0,8.9025,5.1,0.170729,0.73116,0.0,0,0.73116,2,9.268,0.366
Env. (realmap_a),CNN-DDQN+Duel,37,381,66,302,22,1.0,9.1487,5.25,0.327247,0.81611,0.0,0,0.81611,4,9.557,0.431
Env. (realmap_a),CNN-DDQN+Duel,38,389,90,367,36,1.0,4.8731,3.2,0.018652,0.53782,0.0,0,0.53782,0,5.142,0.184
Env. (realmap_a),CNN-DDQN+Duel,39,236,21,142,31,1.0,9.1462,5.45,0.210008,0.74138,0.0,0,0.74138,3,9.517,0.562
Env. (realmap_a),CNN-DDQN+Duel,40,189,31,133,34,0.0,1.1081,4.2,2.30806,1.42318,0.0,1,1.42318,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,41,42,20,137,18,1.0,8.5706,4.95,0.067099,0.55473,0.0,0,0.55473,1,8.848,0.411
