Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,0,234,40,103,45,1.0,12.3469,6.85,0.131439,0.45312,0.0,0,0.45312,2,12.573,0.0
Env. (realmap_a),CNN-DDQN+Duel,1,65,43,152,40,1.0,7.875,4.6,0.123669,0.21619,0.0,0,0.21619,4,7.983,0.18
Env. (realmap_a),CNN-DDQN+Duel,2,274,22,366,22,1.0,8.29,6.5,0.102173,0.27595,0.0,0,0.27595,1,8.428,0.701
Env. (realmap_a),CNN-DDQN+Duel,3,133,36,212,28,1.0,7.575,4.5,0.284012,0.26231,0.0,0,0.26231,4,7.706,0.333
Env. (realmap_a),CNN-DDQN+Duel,4,95,19,26,23,1.0,5.9163,3.6,0.0,0.17063,0.0,0,0.17063,0,6.002,0.111
Env. (realmap_a),RRT*,0,234,40,103,45,1.0,12.548,7.7,0.204086,0.44136,0.63789,0,1.07924,3,13.088,0.889
Env. (realmap_a),RRT*,1,65,43,152,40,1.0,7.8809,5.55,0.129162,1.13669,0.47133,0,1.60803,1,8.685,1.0
Env. (realmap_a),RRT*,2,274,22,366,22,1.0,8.2722,6.1,0.151156,3.53671,0.50368,0,4.04039,1,10.292,0.807
Env. (realmap_a),RRT*,3,133,36,212,28,1.0,7.211,5.15,0.230946,0.48919,0.42188,0,0.91107,3,7.667,0.869
Env. (realmap_a),RRT*,4,95,19,26,23,1.0,5.9253,4.45,0.103764,0.02171,0.35082,0,0.37253,1,6.112,0.889
Env. (realmap_a),LO-HA*,0,234,40,103,45,1.0,12.4898,7.3,0.161413,3.34261,0.58735,0,3.92996,2,14.455,0.543
Env. (realmap_a),LO-HA*,1,65,43,152,40,1.0,7.8298,5.0,0.117202,0.45033,0.38187,0,0.8322,2,8.246,0.262
Env. (realmap_a),LO-HA*,2,274,22,366,22,1.0,8.2587,5.35,0.065663,0.17012,0.40805,0,0.57817,1,8.548,0.0
Env. (realmap_a),LO-HA*,3,133,36,212,28,1.0,7.1129,4.95,0.14866,0.32071,0.39254,0,0.71325,1,7.47,0.413
Env. (realmap_a),LO-HA*,4,95,19,26,23,1.0,5.935,4.0,0.027171,0.09833,0.30238,0,0.40072,1,6.135,0.406
