Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,40,62,40,271,15,1.0,21.4437,11.45,0.140664,1.51992,0.0,0,1.51992,3,22.204,0.0
Env. (realmap_a),CNN-DDQN+Duel,41,24,22,333,21,1.0,30.7706,18.1,0.057909,1.71669,0.0,0,1.71669,1,31.629,0.0
Env. (realmap_a),CNN-DDQN+Duel,42,186,17,391,43,1.0,20.9163,11.1,0.140344,1.02013,0.0,0,1.02013,4,21.426,0.0
Env. (realmap_a),CNN-DDQN+Duel,43,380,65,198,33,1.0,19.5406,10.55,0.211286,1.01751,0.0,0,1.01751,4,20.049,0.0
Env. (realmap_a),CNN-DDQN+Duel,44,7,34,180,24,1.0,17.4894,9.4,0.100779,0.88837,0.0,0,0.88837,2,17.934,0.0
Env. (realmap_a),CNN-DDQN+Duel,45,52,55,376,53,0.0,0.6694,5.7,3.614348,1.64643,0.0,1,1.64643,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,46,53,52,356,74,0.0,0.39,3.1,5.830294,0.92691,0.0,1,0.92691,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,47,351,17,107,42,1.0,24.7225,14.75,0.155227,1.38833,0.0,0,1.38833,2,25.417,0.0
Env. (realmap_a),CNN-DDQN+Duel,48,388,95,151,20,1.0,27.4688,14.55,0.149136,1.20372,0.0,0,1.20372,3,28.071,0.0
Env. (realmap_a),CNN-DDQN+Duel,49,176,39,390,122,0.0,27.2613,17.2,0.222647,2.27909,0.0,2,2.27909,180,inf,inf
