step,x_m,y_m,theta_rad,v_m_s,delta_rad,action,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck,reward
0,13.3,3.6,-0.10092178466729385,0.0,0.0,-1,0.0,0.0,0.22279500549800135,False,False,False,0.0
1,13.303730918941216,3.5996221854236747,-0.10124933329694441,0.07500000000000001,-0.05235987901687622,4,-1.0471975803375244,1.5,0.2230573848334081,False,False,False,-0.1625407398910842
2,13.311192508918074,3.5988641121968294,-0.10256313627459379,0.15000000000000002,-0.10471975803375244,4,-1.0471975803375244,1.5,0.22393422487356307,False,False,False,-0.12111003281308826
3,13.322383390286031,3.5977122987534673,-0.10553284461469392,0.22500000000000003,-0.15707963705062866,4,-1.0471975803375244,1.5,0.22579759558400414,False,False,False,-0.08183304709915468
4,13.337299938920568,3.596132242794493,-0.11084675880873229,0.30000000000000004,-0.20943951606750488,4,-1.0471975803375244,1.5,0.22905508165598543,False,False,False,-0.044290754827042915
5,13.355934866156026,3.594058119623321,-0.11748915155127992,0.37500000000000006,-0.20943951606750488,19,0.0,1.5,0.2332469099155292,False,False,False,0.001384324407674671
6,13.378279753073885,3.5914206912113795,-0.12546002284233726,0.45000000000000007,-0.20943951606750488,19,0.0,1.5,0.23883476930943048,False,False,False,0.04248037913116399
7,13.404323433560691,3.5881359984249626,-0.13475937268190386,0.5250000000000001,-0.20943951606750488,19,0.0,1.5,0.2470156590555299,False,False,False,0.08300046669522565
8,13.434051444219365,3.5841054423494625,-0.14538720106998015,0.6000000000000001,-0.20943951606750488,19,0.0,1.5,0.25663428971733715,False,False,False,0.12282824413083027
9,13.467445377806888,3.5792158923137074,-0.15734350800656616,0.675,-0.20943951606750488,19,0.0,1.5,0.26780000833396356,False,False,False,0.16183940114158524
10,13.504482141319896,3.5733398265821505,-0.17062829349166142,0.75,-0.20943951606750488,19,0.0,1.5,0.2825680773439795,False,False,False,0.19990584374065967
11,13.54513312021383,3.5663355125568628,-0.1852415575252664,0.825,-0.20943951606750488,19,0.0,1.5,0.2720370533491442,False,False,False,0.2368862891608935
