step,x_m,y_m,theta_rad,v_m_s,delta_rad,action,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck,reward
0,35.1,1.7000000000000002,3.0394899288265904,0.0,0.0,-1,0.0,0.0,0.3583672717791335,False,False,False,0.0
1,35.09626952983667,1.70038222030362,3.03916238019694,0.07500000000000001,-0.05235987901687622,4,-1.0471975803375244,1.5,0.36018429492104787,False,False,False,-0.1585447098010907
2,35.08880884030171,1.7011491046905884,3.0378485772192905,0.15000000000000002,-0.10471975803375244,4,-1.0471975803375244,1.5,0.36386271901621403,False,False,False,-0.11264493951535855
3,35.07761932695962,1.702314133088224,3.034878868879191,0.22500000000000003,-0.15707963705062866,4,-1.0471975803375244,1.5,0.3694591688815506,False,False,False,-0.06830924493130147
4,35.06270465467754,1.7039118034916907,3.029564954685153,0.30000000000000004,-0.20943951606750488,4,-1.0471975803375244,1.5,0.37482650657111094,False,False,False,-0.02489900322264759
5,35.04407218985104,1.7060079319441979,3.0211915421776716,0.37500000000000006,-0.2617993950843811,4,-1.0471975803375244,1.5,0.37750433639028136,False,False,False,0.017585722064209684
6,35.021735077744786,1.70871041649594,3.009007053206492,0.45000000000000007,-0.3141592741012573,4,-1.0471975803375244,1.5,0.38111281098041283,False,False,False,0.05912418917058834
7,34.9957154635593,1.712180600588813,2.994791816073449,0.5250000000000001,-0.3141592741012573,19,0.0,1.5,0.3857435341118698,False,False,False,0.1115582376472207
8,34.96603814073529,1.7165688246031061,2.9785458307785424,0.6000000000000001,-0.3141592741012573,19,0.0,1.5,0.3915801144700697,False,False,False,0.16025339787903645
9,34.932735757282,1.7220473058096286,2.9602690973217722,0.675,-0.3141592741012573,19,0.0,1.5,0.3983010264339861,False,False,False,0.2093234133251559
10,34.895850536954725,1.7288097403866245,2.9411609290984426,0.75,-0.29670598208904264,24,0.3490658402442932,1.5,0.4063579610500694,False,False,False,0.26051350393369893
11,34.8554263324159,1.737022303165875,2.921447183101522,0.825,-0.27925269007682796,24,0.3490658402442932,1.5,0.4159007877331037,False,False,False,0.31221364886205727
12,34.811512376229324,1.7468490244931147,2.9013509928440016,0.8999999999999999,-0.2617993980646133,24,0.3490658402442932,1.5,0.4270775497649484,False,False,False,0.3639121514749125
13,34.76416245170341,1.7584484704881036,2.8810930916832573,0.9749999999999999,-0.24434610605239862,24,0.3490658402442932,1.5,0.4400311885475451,False,False,False,0.4155433246577669
14,34.71343372663355,1.771970543287298,2.8608921239200784,1.0499999999999998,-0.22689281404018397,24,0.3490658402442932,1.5,0.4548963869531909,False,False,False,0.4670483376381772
15,34.664790107770045,1.7859951277325503,2.8444912842598757,1.0124999999999997,-0.19198623001575466,26,0.6981316804885864,-0.75,0.47000571843535344,False,False,False,0.18608109347511936
16,34.618175890194806,1.8002666805509537,2.8316225473747885,0.9749999999999998,-0.15707964599132535,26,0.6981316804885864,-0.75,0.4815897147937457,False,False,False,0.4244900304799488
17,34.573534826656484,1.8145649696502737,2.822030002418055,0.9374999999999998,-0.12217306196689602,26,0.6981316804885864,-0.75,0.4865900322778196,False,False,False,0.40258927470891365
18,34.52903297184651,1.8292908157540537,2.8138187328661353,0.9374999999999998,-0.10471976995468135,22,0.3490658402442932,0.0,0.4930279306897478,False,False,False,0.3803355402229887
19,34.484653533828656,1.8443815780349735,2.8069836798203447,0.9374999999999998,-0.0872664779424667,22,0.3490658402442932,0.0,0.49923823450728144,False,False,False,0.4059490156409441
20,34.44037827782251,1.8597753212636543,2.801520646392884,0.9374999999999998,-0.06981318593025204,22,0.3490658402442932,0.0,0.503648476580673,False,False,False,0.40665622270318136
21,34.39618777862187,1.8754107107822646,2.7974262873549014,0.9374999999999998,-0.05235989391803738,22,0.3490658402442932,0.0,0.5062137338196208,False,False,False,0.4071849922596834
22,34.34853157757352,1.8924921956895728,2.795953514785234,1.0124999999999997,-0.017453309893608056,29,0.6981316804885864,1.5,0.5046988150656813,False,False,False,0.18186625600191308
23,34.29737236369633,1.9109143416142036,2.799118208076221,1.0874999999999997,0.034906569123268165,34,1.0471975803375244,1.5,0.5015886595596316,False,False,False,0.3198927376652971
24,34.242622880969606,1.9304338130762089,2.805892366334933,1.1624999999999996,0.06981315314769748,29,0.6981316804885864,1.5,0.49777163820720227,False,False,False,0.3612209827600043
25,34.185972090256314,1.9501996399387176,2.816402788046921,1.1999999999999997,0.1047197371721268,28,0.6981316804885864,0.75,0.49399731081818365,False,False,False,0.34325725815630304
26,34.12733995383367,1.9699680036422784,2.8308960596314208,1.2374999999999998,0.13962632119655613,28,0.6981316804885864,0.75,0.4937110752476309,False,False,False,0.40802521913358497
27,34.07021270362308,1.9883113207735061,2.848528755642308,1.1999999999999997,0.17453290522098547,26,0.6981316804885864,-0.75,0.49493439786677207,False,False,False,0.23442266355673178
28,34.01456596467566,2.005102868335234,2.8691201704284195,1.1624999999999996,0.20943948924541478,26,0.6981316804885864,-0.75,0.48812353557638954,False,False,False,0.3849648427740376
29,33.960391113676664,2.0202405041888425,2.8924946685033213,1.1249999999999996,0.2443460732698441,26,0.6981316804885864,-0.75,0.4610884612222147,False,False,False,0.3733264448778684
30,33.907694387743646,2.0336455667004536,2.91848096682952,1.0874999999999995,0.2792526572942734,26,0.6981316804885864,-0.75,0.42858238184900455,False,False,False,0.361153915191035
31,33.856495670405074,2.0452619922645123,2.9452323992055884,1.0499999999999994,0.2967059493064881,21,0.3490658402442932,-0.75,0.3805150054676415,False,False,False,0.3510756204474704
32,33.80684352139917,2.055138971767174,2.972647496332698,1.0124999999999993,0.31415924131870276,21,0.3490658402442932,-0.75,0.33566046392325766,False,False,False,0.33853077532340337
33,33.758787590782184,2.0633359244042726,3.000624112681484,0.9749999999999993,0.33161253333091745,21,0.3490658402442932,-0.75,0.2946822345904536,False,False,False,0.32481517344007305
34,33.71052117232679,2.0701854024492916,3.02860072903027,0.9749999999999993,0.33161253333091745,17,0.0,0.0,0.2556392516552821,False,False,False,0.3071555424916806
35,33.66208204126338,2.075682045226644,3.056577345379056,0.9749999999999993,0.33161253333091745,17,0.0,0.0,0.21937673314462924,False,False,False,0.3420752383567117
36,33.61350810799413,2.079821550843753,3.084553961727842,0.9749999999999993,0.33161253333091745,17,0.0,0.0,0.18579715394389673,False,False,False,-0.25135251814162624
37,33.56670933917555,2.082493789991961,3.1129891340630937,0.9374999999999993,0.34906582534313213,21,0.3490658402442932,-0.75,0.15797309543844196,False,False,False,-1.757831922254447
38,33.519853513524346,2.083834397146836,3.1398897267061567,0.9374999999999993,0.33161253333091745,12,-0.3490658402442932,0.0,0.13370828513987776,False,False,False,-11.770806461670404
39,33.47485357877343,2.0839110288195615,-3.1174710115360886,0.8999999999999994,0.33161253333091745,16,0.0,-0.75,0.1156522852759867,False,False,False,-49.60750585943623
40,33.426117760767625,2.082735212802651,-3.092630395758311,0.9749999999999994,0.29670594930648814,9,-0.6981316804885864,1.5,0.09766176805112625,False,False,False,-32.58307735221549
41,33.3736806773926,2.080165721195232,-3.06918484353229,1.0499999999999994,0.2617993652820588,9,-0.6981316804885864,1.5,0.08536465589574027,False,False,False,11.93103653866061
42,33.31757806928725,2.0760963399427603,-3.047540952737488,1.1249999999999993,0.22689278125762952,9,-0.6981316804885864,1.5,0.07502816839698179,False,False,False,12.756549745388906
43,33.257843245400906,2.0704615537651754,-3.028102923949738,1.1999999999999993,0.1919861972332002,9,-0.6981316804885864,1.5,0.07248877881684335,False,False,False,13.50204015907474
44,33.19450335234825,2.0632421044733142,-3.0112745792859164,1.2749999999999992,0.1570796132087709,9,-0.6981316804885864,1.5,0.07624212971689026,False,False,False,-39.890822805750005
45,33.12943481229948,2.0547141668022744,-2.997845019986137,1.3124999999999993,0.12217302918434157,8,-0.6981316804885864,0.75,0.08553778782252397,False,False,False,-78.03871896108438
46,33.064486662819924,2.0453131825888193,-2.9863492462386505,1.3124999999999993,0.1047197371721269,12,-0.3490658402442932,0.0,0.10060117713741801,False,False,False,10.988088363452711
47,33.00150332514866,2.03545612035977,-2.9770535776061835,1.2749999999999992,0.08726644515991225,11,-0.3490658402442932,-0.75,0.11533126474572597,False,False,False,16.680869470184224
48,32.93861433530034,2.025014020194671,-2.9714852528072404,1.2749999999999992,0.052359861135482924,7,-0.6981316804885864,0.0,0.12240361525258836,False,False,False,15.569469821447544
49,32.872088590414016,2.013587066649697,-2.967556668032222,1.3499999999999992,0.03490656912326826,14,-0.3490658402442932,1.5,0.10267779159344925,False,False,False,30.347127512833932
50,32.80745492664671,2.0022235226155995,-2.9675566696620366,1.3124999999999991,-1.4901161062008672e-08,6,-0.6981316804885864,-0.75,0.09441070323721446,False,False,False,1.8512189833467685
51,32.742821262860886,1.990859978686843,-2.9694658189633216,1.3124999999999991,-0.017453306913375724,12,-0.3490658402442932,0.0,0.091924750635763,False,False,False,-38.452220293457586
52,32.67816602217629,1.9796198507063894,-2.9732852796470826,1.3124999999999991,-0.034906598925590386,12,-0.3490658402442932,0.0,0.09670093916209099,False,False,False,-69.74070964895543
53,32.61531682769307,1.968940840789247,-2.980715004790231,1.274999999999999,-0.0698131829500197,6,-0.6981316804885864,-0.75,0.10592272640458744,False,False,False,-1.8411937300305445
54,32.55424081475752,1.959029419655215,-2.989737274500985,1.237499999999999,-0.08726647496223436,11,-0.3490658402442932,-0.75,0.11521921039788863,False,False,False,8.485100688760097
55,32.49493128804825,1.9499530744919666,-3.0002476992261276,1.1999999999999988,-0.10471976697444901,11,-0.3490658402442932,-0.75,0.12357812066801488,False,False,False,8.090184429810929
56,32.43738594417086,1.941764727709289,-3.0121424546794153,1.1624999999999988,-0.12217305898666367,11,-0.3490658402442932,-0.75,0.13196303974549384,False,False,False,20.84452958771979
57,32.38160658697368,1.9345034736392812,-3.0253181589690232,1.1249999999999987,-0.13962635099887832,11,-0.3490658402442932,-0.75,0.13671158348957058,False,False,False,-3.844278366463084
58,32.32759874146391,1.9281952846446184,-3.0380546731156444,1.0874999999999986,-0.13962635099887832,16,0.0,-0.75,0.13712563230486663,False,False,False,-2.643709134956044
59,32.27537989314117,1.9227692474306903,-3.0503519971192783,1.0499999999999985,-0.13962635099887832,16,0.0,-0.75,0.13819849100659964,False,False,False,-1.4948136420445948
60,32.22496546994795,1.9181565953632824,-3.0622101309799254,1.0124999999999984,-0.13962635099887832,16,0.0,-0.75,0.13985957176072694,False,False,False,-0.40426221750807795
61,32.176368990435854,1.9142907605207378,-3.073629074697586,0.9749999999999984,-0.13962635099887832,16,0.0,-0.75,0.14204071576611776,False,False,False,0.6207860405298182
62,32.12960220770997,1.9111074197487805,-3.084608828272259,0.9374999999999984,-0.13962635099887832,16,0.0,-0.75,0.14467622161715232,False,False,False,1.5736522786293627
63,32.07905937911613,1.908224174574725,-3.094968776570284,1.0124999999999984,-0.12217305898666367,24,0.3490658402442932,1.5,0.14728670516730602,False,False,False,1.5083404184053923
64,32.02848939310513,1.905864695851055,-3.1053287248683086,1.0124999999999984,-0.12217305898666367,17,0.0,0.0,0.15042361146931593,False,False,False,2.7655755556702255
65,31.97789767723063,1.9040292368148857,-3.1156886731663334,1.0124999999999984,-0.12217305898666367,17,0.0,0.0,0.15408660384665596,False,False,False,4.0282645017532746
66,31.929164032335972,1.902766558993177,-3.1242283932555117,0.9749999999999984,-0.10471976697444901,21,0.3490658402442932,-0.75,0.1573574432637579,False,False,False,3.5929080562194016
67,31.876671946972447,1.9018549811366905,-3.1334250148900114,1.0499999999999985,-0.10471976697444901,19,0.0,1.5,0.16132885731633084,False,False,False,3.3773019105474162
68,31.826048635568085,1.9014414990248039,3.1408921214277363,1.0124999999999984,-0.10471976697444901,16,0.0,-0.75,0.16267015873575963,False,False,False,-1.6529384754425975
69,31.77354864845015,1.9014782769603038,3.1316954997932367,1.0499999999999985,-0.10471976697444901,18,0.0,0.75,0.15856433898012445,False,False,False,-1.7517328637797478
70,31.717301403374158,1.9020349827726948,3.121841976613416,1.1249999999999984,-0.10471976697444901,19,0.0,1.5,0.1523602770178042,False,False,False,-2.038052716862068
71,31.65731310567097,1.9032199463475141,3.1113315518882736,1.1999999999999984,-0.10471976697444901,19,0.0,1.5,0.14503184565414085,False,False,False,-20.866639356895593
72,31.59546643403827,1.9050920662573718,3.10049267639047,1.2374999999999985,-0.10471976697444901,18,0.0,0.75,0.13690082785329816,False,False,False,-24.764532183615604
73,31.535517103148884,1.907557370683812,3.0899822516653277,1.1999999999999984,-0.10471976697444901,16,0.0,-0.75,0.12886050684298933,False,False,False,-17.84867467481578
74,31.477469497818458,1.9105558937207754,3.079800277712846,1.1624999999999983,-0.10471976697444901,16,0.0,-0.75,0.1204640659076659,False,False,False,-19.233940630661547
75,31.42132685327562,1.9140295033327879,3.0699467545330252,1.1249999999999982,-0.10471976697444901,16,0.0,-0.75,0.11252803854229665,False,False,False,-13.264882894179461
76,31.367091350692494,1.9179219170512491,3.060421682125865,1.0874999999999981,-0.10471976697444901,16,0.0,-0.75,0.10859518022015313,False,False,False,36.30541818421483
77,31.31476420982456,1.9221787149777785,3.0512250604913653,1.049999999999998,-0.10471976697444901,16,0.0,-0.75,0.10696727387343508,False,False,False,27.38500720941662
78,31.260611080107008,1.9270857677382465,3.041699988084205,1.0874999999999981,-0.10471976697444901,18,0.0,0.75,0.11213199941373309,False,False,False,-10.368924129651463
79,31.20650714627259,1.9325084025812813,3.032174915677045,1.0874999999999981,-0.10471976697444901,17,0.0,0.0,0.12063482924444746,False,False,False,-41.96101559908434
80,31.154321104189293,1.9382413783949841,3.022978294042545,1.049999999999998,-0.10471976697444901,16,0.0,-0.75,0.11740424246848824,False,False,False,-41.41799169438792
81,31.104051817674705,1.944232159505497,3.011120160181898,1.012499999999998,-0.13962635099887832,6,-0.6981316804885864,-0.75,0.11060159072222442,False,False,False,-17.625845327527042
82,31.055716166751594,1.9505746629417668,2.9967935921763287,0.974999999999998,-0.17453293502330763,6,-0.6981316804885864,-0.75,0.10327990914255569,False,False,False,-19.547045274221798
83,31.009331717376572,1.9573384252953638,2.9830180460171274,0.937499999999998,-0.17453293502330763,16,0.0,-0.75,0.09557655386927211,False,False,False,-21.435964773974643
84,30.964896315665023,1.9644444139481196,2.969793521704294,0.899999999999998,-0.17453293502330763,16,0.0,-0.75,0.08786433583687747,False,False,False,-19.32053469869418
85,30.918711372355276,1.9724579422893402,2.9588137681296214,0.937499999999998,-0.13962635099887832,28,0.6981316804885864,0.75,0.08355715528948704,False,False,False,42.66968026685931
