Environment,Algorithm,run_idx,start_x,start_y,goal_x,goal_y,success_rate,avg_path_length,path_time_s,avg_curvature_1_m,planning_time_s,tracking_time_s,num_corners,inference_time_s,max_corner_deg,planning_cost,composite_score
Env. (realmap_a),CNN-DDQN+Duel,0,353,37,264,34,1.0,8.1162,4.7,0.171084,1.43099,0.0,0,1.43099,4,8.832,0.348
Env. (realmap_a),CNN-DDQN+Duel,1,195,31,69,12,1.0,12.0619,7.15,0.140018,1.13352,0.0,0,1.13352,2,12.629,0.707
Env. (realmap_a),CNN-DDQN+Duel,2,375,108,303,17,1.0,13.6025,8.6,0.202095,1.33068,0.0,0,1.33068,2,14.268,0.841
Env. (realmap_a),CNN-DDQN+Duel,3,211,21,328,35,1.0,11.2775,6.3,0.162559,0.78809,0.0,0,0.78809,3,11.672,0.841
Env. (realmap_a),CNN-DDQN+Duel,4,362,42,271,15,1.0,9.9319,6.05,0.146577,0.87801,0.0,0,0.87801,2,10.371,0.831
Env. (realmap_a),CNN-DDQN+Duel,5,207,36,333,21,1.0,12.9506,7.2,0.222688,0.48632,0.0,0,0.48632,5,13.194,0.333
Env. (realmap_a),CNN-DDQN+Duel,6,276,25,198,33,1.0,7.3162,4.3,0.186507,0.20768,0.0,0,0.20768,2,7.42,0.025
Env. (realmap_a),CNN-DDQN+Duel,7,58,15,180,24,1.0,11.46,6.4,0.0753,0.54813,0.0,0,0.54813,1,11.734,0.197
Env. (realmap_a),CNN-DDQN+Duel,8,389,121,376,53,1.0,5.9663,3.65,0.026516,0.37451,0.0,0,0.37451,1,6.154,0.058
Env. (realmap_a),CNN-DDQN+Duel,9,380,91,283,31,1.0,12.7894,7.05,0.244312,1.12907,0.0,0,1.12907,4,13.354,0.803
Env. (realmap_a),CNN-DDQN+Duel,10,246,38,151,20,1.0,8.9031,5.2,0.168538,0.92433,0.0,0,0.92433,1,9.365,0.364
Env. (realmap_a),CNN-DDQN+Duel,11,369,55,390,122,1.0,6.0863,3.7,0.008627,0.67632,0.0,0,0.67632,0,6.424,0.052
Env. (realmap_a),CNN-DDQN+Duel,12,234,40,103,45,1.0,12.3469,6.85,0.131439,0.78356,0.0,0,0.78356,2,12.739,0.0
Env. (realmap_a),CNN-DDQN+Duel,13,65,43,152,40,1.0,7.875,4.6,0.123669,0.53982,0.0,0,0.53982,4,8.145,0.192
Env. (realmap_a),CNN-DDQN+Duel,14,274,22,366,22,1.0,8.29,6.5,0.102173,0.92386,0.0,0,0.92386,1,8.752,0.95
Env. (realmap_a),CNN-DDQN+Duel,15,133,36,212,28,1.0,7.575,4.5,0.284012,0.60405,0.0,0,0.60405,4,7.877,0.481
Env. (realmap_a),CNN-DDQN+Duel,16,95,19,26,23,1.0,5.9163,3.6,0.0,0.44489,0.0,0,0.44489,0,6.139,0.075
Env. (realmap_a),CNN-DDQN+Duel,17,278,23,184,38,1.0,8.8163,5.05,0.171548,0.80354,0.0,0,0.80354,2,9.218,0.143
Env. (realmap_a),CNN-DDQN+Duel,18,304,43,386,22,1.0,8.0675,4.7,0.2015,0.68783,0.0,0,0.68783,5,8.411,0.729
Env. (realmap_a),CNN-DDQN+Duel,19,77,15,153,41,1.0,7.4775,4.4,0.145896,0.66109,0.0,0,0.66109,3,7.808,0.137
Env. (realmap_a),CNN-DDQN+Duel,20,83,19,177,26,1.0,8.7162,5.0,0.119552,0.79298,0.0,0,0.79298,2,9.113,0.796
Env. (realmap_a),CNN-DDQN+Duel,21,191,37,58,39,1.0,12.5456,6.95,0.144334,0.95747,0.0,0,0.95747,3,13.024,0.316
Env. (realmap_a),CNN-DDQN+Duel,22,273,24,182,16,1.0,8.3719,4.85,0.125209,0.76155,0.0,0,0.76155,1,8.753,0.0
Env. (realmap_a),CNN-DDQN+Duel,23,357,116,401,38,1.0,8.9125,5.1,0.281835,0.7764,0.0,0,0.7764,5,9.301,0.462
Env. (realmap_a),CNN-DDQN+Duel,24,242,37,321,20,1.0,8.4719,5.8,0.484408,1.23968,0.0,0,1.23968,4,9.092,0.9
Env. (realmap_a),CNN-DDQN+Duel,25,371,112,348,22,1.0,9.1162,5.2,0.16298,0.77277,0.0,0,0.77277,4,9.503,0.788
Env. (realmap_a),CNN-DDQN+Duel,26,129,40,31,52,1.0,9.4662,5.4,0.14291,0.85303,0.0,0,0.85303,5,9.893,0.372
Env. (realmap_a),CNN-DDQN+Duel,27,29,48,86,45,0.0,10.5313,7.75,0.371642,2.30204,0.0,0,2.30204,4,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,28,84,38,17,35,1.0,5.7825,3.55,0.05751,0.49093,0.0,0,0.49093,2,6.028,0.084
Env. (realmap_a),CNN-DDQN+Duel,29,140,33,30,55,1.0,11.0369,6.2,0.158925,0.65954,0.0,0,0.65954,4,11.367,0.889
Env. (realmap_a),CNN-DDQN+Duel,30,105,19,191,9,1.0,7.9425,4.65,0.067922,0.60121,0.0,0,0.60121,2,8.243,0.0
Env. (realmap_a),CNN-DDQN+Duel,31,256,21,360,60,0.0,5.2275,9.0,0.293329,2.069,0.0,0,2.069,2,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,32,145,38,74,11,1.0,6.9069,4.1,0.249436,0.63023,0.0,0,0.63023,4,7.222,0.776
Env. (realmap_a),CNN-DDQN+Duel,33,109,43,33,56,1.0,7.8744,4.6,0.223555,0.57369,0.0,0,0.57369,5,8.161,0.815
Env. (realmap_a),CNN-DDQN+Duel,34,229,15,357,41,1.0,12.3469,6.85,0.139135,0.70495,0.0,0,0.70495,3,12.699,0.314
Env. (realmap_a),CNN-DDQN+Duel,35,103,12,29,31,1.0,6.8162,4.05,0.197739,0.54128,0.0,0,0.54128,2,7.087,0.323
