Environment,Algorithm,run_idx,start_x,start_y,goal_x,goal_y,success_rate,avg_path_length,path_time_s,avg_curvature_1_m,planning_time_s,tracking_time_s,num_corners,inference_time_s,max_corner_deg,planning_cost,composite_score
Env. (realmap_a),CNN-DDQN+Duel,31,189,23,361,30,1.0,16.5944,9.75,0.066433,0.99313,0.0,0,0.99313,2,17.091,0.823
Env. (realmap_a),CNN-DDQN+Duel,32,37,37,212,39,1.0,16.7162,9.0,0.128713,0.82209,0.0,0,0.82209,3,17.127,0.333
Env. (realmap_a),CNN-DDQN+Duel,33,378,88,136,17,1.0,27.2031,14.3,0.176844,1.23672,0.0,0,1.23672,3,27.821,0.804
Env. (realmap_a),CNN-DDQN+Duel,34,55,47,278,33,1.0,21.7063,11.6,0.133773,1.07138,0.0,0,1.07138,3,22.242,0.145
Env. (realmap_a),CNN-DDQN+Duel,35,84,41,382,86,1.0,31.655,16.6,0.159722,1.29392,0.0,0,1.29392,5,32.302,0.889
Env. (realmap_a),CNN-DDQN+Duel,36,360,37,143,14,1.0,21.245,11.3,0.115596,0.95473,0.0,0,0.95473,2,21.722,0.157
Env. (realmap_a),CNN-DDQN+Duel,37,81,37,355,23,1.0,27.2188,15.2,0.126869,1.23305,0.0,0,1.23305,2,27.835,0.695
Env. (realmap_a),CNN-DDQN+Duel,38,53,21,283,38,1.0,22.7544,12.05,0.122312,0.94358,0.0,0,0.94358,2,23.226,0.856
Env. (realmap_a),CNN-DDQN+Duel,39,383,49,185,22,1.0,19.5163,10.4,0.123152,0.80963,0.0,0,0.80963,2,19.921,0.001
Env. (realmap_a),CNN-DDQN+Duel,40,390,120,51,63,1.0,40.0112,20.7,0.173308,1.63796,0.0,0,1.63796,5,40.83,0.782
Env. (realmap_a),CNN-DDQN+Duel,41,123,39,306,38,1.0,17.7219,9.55,0.181092,0.82038,0.0,0,0.82038,3,18.132,0.056
Env. (realmap_a),CNN-DDQN+Duel,42,386,104,223,42,1.0,19.9781,10.8,0.224272,0.92417,0.0,0,0.92417,4,20.44,0.802
Env. (realmap_a),CNN-DDQN+Duel,43,7,33,256,37,1.0,24.5156,12.9,0.104176,1.02464,0.0,0,1.02464,2,25.028,0.225
Env. (realmap_a),CNN-DDQN+Duel,44,150,31,364,64,1.0,22.805,12.1,0.225906,1.01633,0.0,0,1.01633,5,23.313,0.557
Env. (realmap_a),CNN-DDQN+Duel,45,18,41,234,12,1.0,21.3525,11.35,0.125551,0.9968,0.0,0,0.9968,3,21.851,0.842
Env. (realmap_a),CNN-DDQN+Duel,46,30,39,302,22,1.0,27.0206,14.45,0.116199,1.12863,0.0,0,1.12863,3,27.585,0.876
Env. (realmap_a),CNN-DDQN+Duel,47,315,40,142,31,0.0,5.1825,11.15,0.231924,1.72774,0.0,0,1.72774,1,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,48,375,62,202,31,1.0,18.1212,9.95,0.291734,0.82548,0.0,0,0.82548,5,18.534,0.454
Env. (realmap_a),CNN-DDQN+Duel,49,370,91,175,36,0.0,0.3619,4.7,6.014957,1.30132,0.0,1,1.30132,180,inf,inf
Env. (realmap_a),Expert (CTG),0,186,17,391,43,1.0,20.1125,10.7,0.113349,1.4229,0.0,0,1.4229,2,20.824,0.005
Env. (realmap_a),Expert (CTG),1,380,65,198,33,1.0,18.745,10.05,0.208382,1.46014,0.0,0,1.46014,3,19.475,0.855
Env. (realmap_a),Expert (CTG),2,7,34,180,24,1.0,16.7162,9.0,0.082652,1.31157,0.0,0,1.31157,3,17.372,0.832
Env. (realmap_a),Expert (CTG),3,52,55,376,53,0.0,0.5137,3.45,0.770039,0.64527,0.0,0,0.64527,1,inf,inf
Env. (realmap_a),Expert (CTG),4,53,52,356,74,1.0,34.2088,22.15,0.22874,3.25267,0.0,0,3.25267,5,35.835,0.599
Env. (realmap_a),Expert (CTG),5,351,17,107,42,1.0,24.0069,13.05,0.131908,1.72567,0.0,0,1.72567,3,24.87,0.176
Env. (realmap_a),Expert (CTG),6,388,95,151,20,1.0,26.59,13.95,0.160485,1.84957,0.0,0,1.84957,3,27.515,0.889
Env. (realmap_a),Expert (CTG),7,176,39,390,122,1.0,26.1575,13.85,0.169175,1.82845,0.0,0,1.82845,4,27.072,0.832
Env. (realmap_a),Expert (CTG),8,375,94,103,45,1.0,30.9944,16.2,0.206022,2.13131,0.0,0,2.13131,5,32.06,0.792
Env. (realmap_a),Expert (CTG),9,373,111,152,40,1.0,27.5112,14.45,0.197138,1.91907,0.0,0,1.91907,4,28.471,0.789
Env. (realmap_a),Expert (CTG),10,28,16,366,22,1.0,33.0575,17.6,0.072473,2.42612,0.0,0,2.42612,1,34.271,0.206
Env. (realmap_a),Expert (CTG),11,389,92,212,28,1.0,20.4144,10.85,0.203232,1.5991,0.0,0,1.5991,3,21.214,0.785
Env. (realmap_a),Expert (CTG),12,221,29,26,23,1.0,18.76,10.05,0.069517,1.52925,0.0,0,1.52925,1,19.525,0.07
Env. (realmap_a),Expert (CTG),13,341,25,153,41,1.0,18.5238,10.1,0.193848,1.43135,0.0,0,1.43135,3,19.239,0.082
Env. (realmap_a),Expert (CTG),14,379,42,177,26,1.0,19.7562,10.55,0.115675,1.42752,0.0,0,1.42752,2,20.47,0.005
Env. (realmap_a),Expert (CTG),15,372,80,58,39,1.0,34.0969,17.8,0.200095,2.35014,0.0,0,2.35014,5,35.272,0.797
Env. (realmap_a),Expert (CTG),16,375,62,182,16,1.0,20.1163,10.7,0.186573,1.46162,0.0,0,1.46162,3,20.847,0.313
Env. (realmap_a),Expert (CTG),17,35,38,275,34,1.0,23.285,12.35,0.109175,1.67272,0.0,0,1.67272,3,24.121,0.059
Env. (realmap_a),Expert (CTG),18,214,44,401,38,1.0,18.2062,9.9,0.183478,1.33993,0.0,0,1.33993,3,18.876,0.627
Env. (realmap_a),Expert (CTG),19,72,22,321,20,1.0,24.1037,12.9,0.077627,1.73247,0.0,0,1.73247,3,24.97,0.274
Env. (realmap_a),Expert (CTG),20,95,24,283,25,1.0,18.0544,9.7,0.094586,1.33807,0.0,0,1.33807,1,18.723,0.236
Env. (realmap_a),Expert (CTG),21,175,44,348,22,1.0,16.9775,9.95,0.107315,1.50874,0.0,0,1.50874,1,17.732,0.554
Env. (realmap_a),Expert (CTG),22,18,42,191,9,1.0,17.1975,9.25,0.104842,1.27128,0.0,0,1.27128,2,17.833,0.123
Env. (realmap_a),Expert (CTG),23,34,17,360,60,1.0,34.0012,17.65,0.113007,2.40405,0.0,0,2.40405,5,35.203,0.902
Env. (realmap_a),Expert (CTG),24,203,30,384,50,1.0,17.6037,9.5,0.12977,1.3476,0.0,0,1.3476,2,18.278,0.021
Env. (realmap_a),Expert (CTG),25,384,78,74,11,1.0,32.9075,17.15,0.143083,2.36324,0.0,0,2.36324,3,34.089,0.869
Env. (realmap_a),Expert (CTG),26,233,42,369,101,1.0,18.0063,10.55,0.210157,1.4982,0.0,0,1.4982,4,18.755,0.842
Env. (realmap_a),Expert (CTG),27,383,114,33,56,1.0,41.2381,21.35,0.185213,2.92594,0.0,0,2.92594,5,42.701,0.892
Env. (realmap_a),Expert (CTG),28,332,34,155,27,1.0,17.4694,9.4,0.151203,1.33394,0.0,0,1.33394,3,18.136,0.792
Env. (realmap_a),Expert (CTG),29,68,11,357,41,1.0,28.6694,15.0,0.102899,2.07112,0.0,0,2.07112,2,29.705,0.835
Env. (realmap_a),Expert (CTG),30,345,18,29,31,1.0,30.9331,16.95,0.072647,2.3448,0.0,0,2.3448,1,32.106,0.762
Env. (realmap_a),Expert (CTG),31,189,23,361,30,1.0,16.7038,9.65,0.082758,1.3769,0.0,0,1.3769,2,17.392,0.888
Env. (realmap_a),Expert (CTG),32,37,37,212,39,1.0,16.7375,9.05,0.120911,1.29257,0.0,0,1.29257,3,17.384,0.318
Env. (realmap_a),Expert (CTG),33,378,88,136,17,1.0,27.0769,14.2,0.178685,1.88078,0.0,0,1.88078,5,28.017,0.812
Env. (realmap_a),Expert (CTG),34,55,47,278,33,1.0,21.7262,11.55,0.138311,1.51241,0.0,0,1.51241,2,22.482,0.2
Env. (realmap_a),Expert (CTG),35,84,41,382,86,1.0,31.7831,16.55,0.14963,2.27628,0.0,0,2.27628,4,32.921,0.879
Env. (realmap_a),Expert (CTG),36,360,37,143,14,1.0,21.2456,11.35,0.098433,1.60037,0.0,0,1.60037,2,22.046,0.042
Env. (realmap_a),Expert (CTG),37,81,37,355,23,1.0,27.2938,14.75,0.141034,2.04355,0.0,0,2.04355,3,28.316,0.368
Env. (realmap_a),Expert (CTG),38,53,21,283,38,1.0,22.7431,12.05,0.088449,1.68634,0.0,0,1.68634,2,23.586,0.773
Env. (realmap_a),Expert (CTG),39,383,49,185,22,1.0,19.5087,10.4,0.12537,1.46948,0.0,0,1.46948,2,20.243,0.031
Env. (realmap_a),Expert (CTG),40,390,120,51,63,1.0,40.1131,20.75,0.191777,2.85131,0.0,0,2.85131,4,41.539,0.827
Env. (realmap_a),Expert (CTG),41,123,39,306,38,1.0,17.6719,9.55,0.171278,1.35294,0.0,0,1.35294,3,18.348,0.031
Env. (realmap_a),Expert (CTG),42,386,104,223,42,1.0,19.8131,10.6,0.203685,1.49402,0.0,0,1.49402,4,20.56,0.773
Env. (realmap_a),Expert (CTG),43,7,33,256,37,1.0,24.1731,12.75,0.097342,1.77663,0.0,0,1.77663,2,25.061,0.198
Env. (realmap_a),Expert (CTG),44,150,31,364,64,1.0,22.7506,12.05,0.226063,1.68458,0.0,0,1.68458,5,23.593,0.565
Env. (realmap_a),Expert (CTG),45,18,41,234,12,1.0,21.5581,11.45,0.096361,1.60291,0.0,0,1.60291,2,22.36,0.776
Env. (realmap_a),Expert (CTG),46,30,39,302,22,1.0,26.9981,14.2,0.103173,1.98364,0.0,0,1.98364,2,27.99,0.841
Env. (realmap_a),Expert (CTG),47,315,40,142,31,1.0,17.085,9.25,0.220715,1.31686,0.0,0,1.31686,5,17.743,0.293
Env. (realmap_a),Expert (CTG),48,375,62,202,31,1.0,17.9906,9.7,0.237702,1.40266,0.0,0,1.40266,3,18.692,0.079
Env. (realmap_a),Expert (CTG),49,370,91,175,36,1.0,23.1769,12.75,0.223496,1.79838,0.0,0,1.79838,5,24.076,0.576
Env. (realmap_a),RRT*,0,186,17,391,43,1.0,20.113,11.6,0.152603,3.99062,2.09222,0,6.08284,2,23.154,1.0
Env. (realmap_a),RRT*,1,380,65,198,33,0.0,0.0,0.0,0.0,10.00155,0.0,0,10.00155,0,inf,inf
Env. (realmap_a),RRT*,2,7,34,180,24,0.0,0.0,0.0,0.0,10.01792,0.0,0,10.01792,0,inf,inf
Env. (realmap_a),RRT*,3,52,55,376,53,0.0,0.0,0.0,0.0,10.03018,0.0,0,10.03018,0,inf,inf
Env. (realmap_a),RRT*,4,53,52,356,74,0.0,0.0,0.0,0.0,10.00073,0.0,0,10.00073,0,inf,inf
Env. (realmap_a),RRT*,5,351,17,107,42,1.0,23.878,13.55,0.147824,3.84797,2.41704,0,6.26501,2,27.01,0.509
Env. (realmap_a),RRT*,6,388,95,151,20,0.0,0.0,0.0,0.0,10.00691,0.0,0,10.00691,0,inf,inf
Env. (realmap_a),RRT*,7,176,39,390,122,0.0,0.0,0.0,0.0,10.00298,0.0,0,10.00298,0,inf,inf
Env. (realmap_a),RRT*,8,375,94,103,45,1.0,31.6392,17.4,0.250944,8.0206,3.07629,0,11.09688,4,37.188,0.972
Env. (realmap_a),RRT*,9,373,111,152,40,1.0,28.1872,16.2,0.223556,5.41891,2.90849,0,8.32741,4,32.351,0.937
Env. (realmap_a),RRT*,10,28,16,366,22,1.0,33.043,18.15,0.092004,2.17674,3.17587,0,5.35261,1,35.719,0.927
Env. (realmap_a),RRT*,11,389,92,212,28,1.0,21.0854,12.3,0.235958,3.48335,2.00854,0,5.49189,5,23.831,0.92
Env. (realmap_a),RRT*,12,221,29,26,23,1.0,18.6847,10.95,0.107743,3.11254,1.9567,0,5.06924,2,21.219,0.55
Env. (realmap_a),RRT*,13,341,25,153,41,1.0,18.7161,11.15,0.243199,6.37389,1.98032,0,8.3542,3,22.893,1.0
Env. (realmap_a),RRT*,14,379,42,177,26,1.0,19.7069,11.3,0.122993,5.12331,1.95541,0,7.07872,2,23.246,0.807
Env. (realmap_a),RRT*,15,372,80,58,39,1.0,34.4529,18.85,0.249801,5.32349,3.34987,0,8.67335,5,38.79,0.935
Env. (realmap_a),RRT*,16,375,62,182,16,1.0,20.0446,11.9,0.222612,1.14934,2.08921,0,3.23855,3,21.664,0.633
Env. (realmap_a),RRT*,17,35,38,275,34,1.0,23.263,13.35,0.135839,3.35629,2.33656,0,5.69286,2,26.109,0.842
Env. (realmap_a),RRT*,18,214,44,401,38,1.0,18.0656,10.6,0.169998,1.10749,1.78979,0,2.89727,4,19.514,0.678
Env. (realmap_a),RRT*,19,72,22,321,20,1.0,24.0728,13.2,0.082839,7.57025,2.48527,0,10.05553,1,29.101,0.517
Env. (realmap_a),RRT*,20,95,24,283,25,1.0,17.9802,10.45,0.107522,7.88346,1.97994,0,9.8634,2,22.912,1.0
Env. (realmap_a),RRT*,21,175,44,348,22,1.0,16.8518,10.0,0.139139,2.81069,1.87129,0,4.68197,2,19.193,1.0
Env. (realmap_a),RRT*,22,18,42,191,9,1.0,17.0366,9.95,0.102632,1.23101,1.85724,0,3.08825,2,18.581,0.658
Env. (realmap_a),RRT*,23,34,17,360,60,0.0,0.0,0.0,0.0,10.00034,0.0,0,10.00034,0,inf,inf
Env. (realmap_a),RRT*,24,203,30,384,50,1.0,17.545,10.3,0.171985,3.23409,1.78264,0,5.01673,3,20.053,1.0
Env. (realmap_a),RRT*,25,384,78,74,11,0.0,0.0,0.0,0.0,10.00283,0.0,0,10.00283,0,inf,inf
Env. (realmap_a),RRT*,26,233,42,369,101,1.0,17.8902,10.7,0.209508,1.93068,1.85724,0,3.78791,4,19.784,0.854
Env. (realmap_a),RRT*,27,383,114,33,56,0.0,0.0,0.0,0.0,9.75792,0.0,0,9.75792,0,inf,inf
Env. (realmap_a),RRT*,28,332,34,155,27,1.0,17.4549,10.55,0.16144,3.08961,1.8455,0,4.93511,2,19.922,0.894
Env. (realmap_a),RRT*,29,68,11,357,41,0.0,0.0,0.0,0.0,10.01343,0.0,0,10.01343,0,inf,inf
Env. (realmap_a),RRT*,30,345,18,29,31,1.0,30.8751,17.1,0.09964,1.56215,3.02365,0,4.5858,2,33.168,0.847
Env. (realmap_a),RRT*,31,189,23,361,30,0.0,0.0,0.0,0.0,10.01048,0.0,0,10.01048,0,inf,inf
Env. (realmap_a),RRT*,32,37,37,212,39,1.0,16.8059,10.2,0.121345,5.40404,1.38376,0,6.7878,2,20.2,0.953
Env. (realmap_a),RRT*,33,378,88,136,17,1.0,27.7661,15.5,0.202031,4.66627,1.85292,0,6.51919,5,31.026,0.932
Env. (realmap_a),RRT*,34,55,47,278,33,1.0,21.762,12.25,0.171893,1.17071,1.28663,0,2.45733,2,22.991,0.904
Env. (realmap_a),RRT*,35,84,41,382,86,0.0,0.0,0.0,0.0,9.62102,0.0,0,9.62102,0,inf,inf
Env. (realmap_a),RRT*,36,360,37,143,14,1.0,21.253,12.25,0.123573,1.9187,1.12968,0,3.04837,2,22.777,0.805
Env. (realmap_a),RRT*,37,81,37,355,23,1.0,27.1106,15.2,0.161811,2.4913,1.38697,0,3.87826,3,29.05,0.906
Env. (realmap_a),RRT*,38,53,21,283,38,1.0,22.4908,12.8,0.089781,2.73872,1.0751,0,3.81381,2,24.398,0.822
Env. (realmap_a),RRT*,39,383,49,185,22,1.0,19.4578,11.65,0.158851,0.70146,1.00739,0,1.70886,3,20.312,0.889
Env. (realmap_a),RRT*,40,390,120,51,63,1.0,40.8658,22.1,0.220945,4.14494,1.91705,0,6.06199,4,43.897,0.922
Env. (realmap_a),RRT*,41,123,39,306,38,1.0,17.7587,10.5,0.239405,3.07673,0.87252,0,3.94926,3,19.733,0.978
Env. (realmap_a),RRT*,42,386,104,223,42,1.0,20.1864,11.7,0.258826,5.08397,1.07396,0,6.15793,4,23.265,0.94
Env. (realmap_a),RRT*,43,7,33,256,37,1.0,24.1509,13.6,0.143123,1.00408,1.20951,0,2.2136,2,25.258,0.889
Env. (realmap_a),RRT*,44,150,31,364,64,0.0,34.9791,30.0,0.128216,1.14504,2.63278,9,3.77781,180,inf,inf
Env. (realmap_a),RRT*,45,18,41,234,12,1.0,21.5616,12.4,0.117777,1.31489,1.08571,0,2.4006,2,22.762,0.872
Env. (realmap_a),RRT*,46,30,39,302,22,0.0,0.0,0.0,0.0,10.00045,0.0,0,10.00045,0,inf,inf
Env. (realmap_a),RRT*,47,315,40,142,31,1.0,17.0578,10.1,0.139134,1.84443,0.82675,0,2.67118,2,18.393,0.258
Env. (realmap_a),RRT*,48,375,62,202,31,1.0,18.0133,10.85,0.223859,3.5513,0.89789,0,4.44919,3,20.238,0.606
Env. (realmap_a),RRT*,49,370,91,175,36,0.0,0.0,0.0,0.0,7.25937,0.0,0,7.25937,0,inf,inf
Env. (realmap_a),LO-HA*,0,186,17,391,43,1.0,20.2089,11.35,0.130395,2.31079,0.99658,0,3.30737,2,21.863,0.587
Env. (realmap_a),LO-HA*,1,380,65,198,33,1.0,18.6503,10.35,0.226039,5.42852,0.82519,0,6.25371,4,21.777,0.945
Env. (realmap_a),LO-HA*,2,7,34,180,24,1.0,16.6309,9.4,0.07569,1.8591,0.83177,0,2.69087,2,17.976,0.838
Env. (realmap_a),LO-HA*,3,52,55,376,53,0.0,0.5505,2.8,0.748908,7.31078,0.23201,1,7.54279,180,inf,inf
Env. (realmap_a),LO-HA*,4,53,52,356,74,0.0,0.0,0.0,0.0,10.02364,0.0,0,10.02364,0,inf,inf
Env. (realmap_a),LO-HA*,5,351,17,107,42,1.0,23.8792,13.5,0.103643,9.40083,1.10845,0,10.50928,2,29.134,0.296
Env. (realmap_a),LO-HA*,6,388,95,151,20,0.0,0.0,0.0,0.0,10.02832,0.0,0,10.02832,0,inf,inf
Env. (realmap_a),LO-HA*,7,176,39,390,122,0.0,0.0,0.0,0.0,10.01405,0.0,0,10.01405,0,inf,inf
Env. (realmap_a),LO-HA*,8,375,94,103,45,0.0,0.0,0.0,0.0,10.02976,0.0,0,10.02976,0,inf,inf
Env. (realmap_a),LO-HA*,9,373,111,152,40,0.0,0.0,0.0,0.0,10.0693,0.0,0,10.0693,0,inf,inf
Env. (realmap_a),LO-HA*,10,28,16,366,22,1.0,32.9167,17.75,0.05541,3.56713,1.48444,0,5.05157,1,35.443,0.263
Env. (realmap_a),LO-HA*,11,389,92,212,28,0.0,0.0,0.0,0.0,10.04438,0.0,0,10.04438,0,inf,inf
Env. (realmap_a),LO-HA*,12,221,29,26,23,1.0,19.9951,11.6,0.203939,0.61403,1.03497,0,1.649,5,20.82,0.889
Env. (realmap_a),LO-HA*,13,341,25,153,41,1.0,18.6009,10.7,0.215411,2.25451,0.94369,0,3.1982,3,20.2,0.53
Env. (realmap_a),LO-HA*,14,379,42,177,26,1.0,19.7037,10.9,0.119053,7.08289,0.93857,0,8.02146,4,23.714,0.452
Env. (realmap_a),LO-HA*,15,372,80,58,39,0.0,0.0,0.0,0.0,10.04902,0.0,0,10.04902,0,inf,inf
Env. (realmap_a),LO-HA*,16,375,62,182,16,1.0,19.9472,11.25,0.200944,8.46419,0.99448,0,9.45867,3,24.677,0.564
Env. (realmap_a),LO-HA*,17,35,38,275,34,1.0,23.1859,12.9,0.098171,3.24979,1.13242,0,4.3822,2,25.377,0.41
Env. (realmap_a),LO-HA*,18,214,44,401,38,1.0,18.0139,10.6,0.142581,0.62446,0.94286,0,1.56733,3,18.798,0.556
Env. (realmap_a),LO-HA*,19,72,22,321,20,1.0,23.9987,13.0,0.055068,1.54399,1.14758,0,2.69157,1,25.344,0.024
Env. (realmap_a),LO-HA*,20,95,24,283,25,1.0,17.9123,10.05,0.066579,1.71201,0.81608,0,2.52809,1,19.176,0.273
Env. (realmap_a),LO-HA*,21,175,44,348,22,1.0,16.8778,9.65,0.104874,2.40317,0.83686,0,3.24003,2,18.498,0.211
Env. (realmap_a),LO-HA*,22,18,42,191,9,1.0,17.1096,9.6,0.112936,1.09789,0.81368,0,1.91157,2,18.065,0.407
Env. (realmap_a),LO-HA*,23,34,17,360,60,0.0,0.0,0.0,0.0,10.03447,0.0,0,10.03447,0,inf,inf
Env. (realmap_a),LO-HA*,24,203,30,384,50,1.0,17.5755,9.95,0.140231,1.09973,0.79762,0,1.89735,2,18.524,0.404
Env. (realmap_a),LO-HA*,25,384,78,74,11,0.0,0.0,0.0,0.0,10.05449,0.0,0,10.05449,0,inf,inf
Env. (realmap_a),LO-HA*,26,233,42,369,101,0.0,0.0,0.0,0.0,10.01812,0.0,0,10.01812,0,inf,inf
Env. (realmap_a),LO-HA*,27,383,114,33,56,0.0,0.0,0.0,0.0,10.06625,0.0,0,10.06625,0,inf,inf
Env. (realmap_a),LO-HA*,28,332,34,155,27,0.0,0.0,0.0,0.0,10.04019,0.0,0,10.04019,0,inf,inf
Env. (realmap_a),LO-HA*,29,68,11,357,41,1.0,28.5792,15.7,0.117046,8.85023,1.31087,0,10.1611,2,33.66,0.985
Env. (realmap_a),LO-HA*,30,345,18,29,31,0.0,0.0,0.0,0.0,10.05877,0.0,0,10.05877,0,inf,inf
Env. (realmap_a),LO-HA*,31,189,23,361,30,0.0,0.0,0.0,0.0,10.02772,0.0,0,10.02772,0,inf,inf
Env. (realmap_a),LO-HA*,32,37,37,212,39,1.0,16.669,9.5,0.076334,1.677,0.79964,0,2.47664,1,17.907,0.252
Env. (realmap_a),LO-HA*,33,378,88,136,17,0.0,0.0,0.0,0.0,10.06757,0.0,0,10.06757,0,inf,inf
Env. (realmap_a),LO-HA*,34,55,47,278,33,1.0,21.6058,11.85,0.116066,1.801,0.9987,0,2.7997,1,23.006,0.349
Env. (realmap_a),LO-HA*,35,84,41,382,86,0.0,0.0,0.0,0.0,10.04309,0.0,0,10.04309,0,inf,inf
Env. (realmap_a),LO-HA*,36,360,37,143,14,1.0,21.4393,12.05,0.134852,6.44609,1.00267,0,7.44876,4,25.164,0.883
Env. (realmap_a),LO-HA*,37,81,37,355,23,1.0,26.8527,14.6,0.101699,9.64808,1.24071,0,10.88879,2,32.297,0.111
Env. (realmap_a),LO-HA*,38,53,21,283,38,0.0,0.0,0.0,0.0,10.02717,0.0,0,10.02717,0,inf,inf
Env. (realmap_a),LO-HA*,39,383,49,185,22,1.0,19.462,10.85,0.130815,8.98719,0.91018,0,9.89736,2,24.411,0.383
Env. (realmap_a),LO-HA*,40,390,120,51,63,0.0,0.0,0.0,0.0,10.05102,0.0,0,10.05102,0,inf,inf
Env. (realmap_a),LO-HA*,41,123,39,306,38,1.0,17.605,10.2,0.169218,3.6304,0.86349,0,4.49388,3,19.852,0.491
