Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,40,364,93,355,23,1.0,6.3844,3.85,0.132447,0.19235,0.0,0,0.19235,2,6.481,0.221
Env. (realmap_a),CNN-DDQN+Duel,41,79,21,185,22,1.0,9.7106,5.6,0.091426,0.25331,0.0,0,0.25331,1,9.837,0.406
Env. (realmap_a),CNN-DDQN+Duel,42,382,82,306,38,1.0,8.9875,5.15,0.217172,0.2256,0.0,0,0.2256,3,9.1,0.0
Env. (realmap_a),CNN-DDQN+Duel,43,316,39,223,42,1.0,8.6363,5.1,0.202933,0.24042,0.0,0,0.24042,3,8.756,0.182
Env. (realmap_a),CNN-DDQN+Duel,44,249,35,364,64,0.0,0.9206,5.15,0.054462,0.57517,0.0,0,0.57517,0,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,45,382,35,286,33,1.0,8.9025,5.1,0.170729,0.22498,0.0,0,0.22498,2,9.015,0.366
Env. (realmap_a),CNN-DDQN+Duel,46,381,66,302,22,1.0,9.1487,5.25,0.327247,0.23945,0.0,0,0.23945,4,9.268,0.431
Env. (realmap_a),CNN-DDQN+Duel,47,389,90,367,36,1.0,4.8731,3.2,0.018652,0.15636,0.0,0,0.15636,0,4.951,0.119
Env. (realmap_a),CNN-DDQN+Duel,48,236,21,142,31,1.0,9.1462,5.45,0.210008,0.24558,0.0,0,0.24558,3,9.269,0.562
Env. (realmap_a),CNN-DDQN+Duel,49,189,31,133,34,0.0,1.1081,4.2,2.30806,0.52573,0.0,1,0.52573,180,inf,inf
Env. (realmap_a),Expert (CTG),0,195,31,69,12,1.0,12.0869,6.75,0.110533,0.47345,0.0,0,0.47345,2,12.324,0.0
Env. (realmap_a),Expert (CTG),1,375,108,303,17,0.0,10.4962,7.75,0.236209,0.55488,0.0,0,0.55488,5,inf,inf
Env. (realmap_a),Expert (CTG),2,211,21,328,35,1.0,11.1656,6.25,0.132616,0.44408,0.0,0,0.44408,2,11.388,0.777
Env. (realmap_a),Expert (CTG),3,362,42,271,15,1.0,9.1956,5.25,0.151135,0.3822,0.0,0,0.3822,3,9.387,0.173
Env. (realmap_a),Expert (CTG),4,207,36,333,21,1.0,12.2906,7.5,0.185761,0.52792,0.0,0,0.52792,3,12.555,0.506
Env. (realmap_a),Expert (CTG),5,276,25,198,33,1.0,7.1713,4.25,0.187815,0.3183,0.0,0,0.3183,2,7.33,0.07
Env. (realmap_a),Expert (CTG),6,58,15,180,24,1.0,11.44,6.45,0.091231,0.45556,0.0,0,0.45556,3,11.668,0.474
Env. (realmap_a),Expert (CTG),7,389,121,376,53,1.0,6.1163,3.7,0.124808,0.28335,0.0,0,0.28335,1,6.258,0.438
Env. (realmap_a),Expert (CTG),8,380,91,283,31,1.0,12.3144,6.8,0.203014,0.47842,0.0,0,0.47842,4,12.554,0.731
Env. (realmap_a),Expert (CTG),9,246,38,151,20,1.0,8.9488,5.15,0.16104,0.38015,0.0,0,0.38015,2,9.139,0.15
Env. (realmap_a),Expert (CTG),10,369,55,390,122,1.0,6.1844,3.75,0.145669,0.2857,0.0,0,0.2857,3,6.327,0.297
Env. (realmap_a),Expert (CTG),11,234,40,103,45,1.0,12.4975,6.9,0.164074,0.48726,0.0,0,0.48726,2,12.741,0.26
Env. (realmap_a),Expert (CTG),12,65,43,152,40,1.0,7.9956,4.65,0.145647,0.34247,0.0,0,0.34247,4,8.167,0.392
Env. (realmap_a),Expert (CTG),13,274,22,366,22,1.0,8.3369,5.5,0.090287,0.39481,0.0,0,0.39481,1,8.534,0.351
Env. (realmap_a),Expert (CTG),14,133,36,212,28,1.0,7.2619,4.3,0.167065,0.3215,0.0,0,0.3215,2,7.423,0.092
Env. (realmap_a),Expert (CTG),15,95,19,26,23,1.0,6.0162,3.65,0.113738,0.27813,0.0,0,0.27813,1,6.155,0.477
Env. (realmap_a),Expert (CTG),16,278,23,184,38,1.0,9.0875,5.25,0.23406,0.37978,0.0,0,0.37978,4,9.277,0.49
Env. (realmap_a),Expert (CTG),17,304,43,386,22,1.0,8.045,4.7,0.215751,0.34519,0.0,0,0.34519,5,8.218,0.069
Env. (realmap_a),Expert (CTG),18,77,15,153,41,1.0,7.3862,4.35,0.171139,0.32149,0.0,0,0.32149,2,7.547,0.377
Env. (realmap_a),Expert (CTG),19,83,19,177,26,1.0,8.7144,5.0,0.055831,0.36606,0.0,0,0.36606,3,8.897,0.11
