Environment,Algorithm,success_rate,avg_path_length,path_time_s,avg_curvature_1_m,planning_time_s,tracking_time_s,num_corners,inference_time_s,max_corner_deg,planning_cost,composite_score
Env. (realmap_a),CNN-DDQN+Duel,0.88,8.9284,5.2455,0.163135,0.29199,0.0,0,0.29199,3,10.312,0.275
Env. (realmap_a),Expert (CTG),0.92,8.7193,5.0685,0.155887,0.37113,0.0,0,0.37113,3,9.679,0.043
Env. (realmap_a),RRT*,0.8,8.6143,5.91,0.180144,2.00272,0.48544,0,2.48816,2,12.323,1.2
Env. (realmap_a),LO-HA*,0.88,8.6075,5.5875,0.152922,2.95915,0.49007,0,3.44922,2,11.741,0.516
