step,x_m,y_m,theta_rad,v_m_s,delta_rad,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck
0,23.400000000000002,4.0,3.103443232718811,0.0,0.0,0.0,0.0,0.14355841071473618,False,False,False
1,23.39656657190562,4.000131046873832,3.1036509167818185,0.06871856157524624,0.03625100560049193,0.7250201120098385,1.3743712315049246,0.14353756426936926,False,False,False
2,23.39016274190222,4.000374135965939,3.104306317148036,0.12816884335772583,0.06128599632433969,0.5006998144769552,1.189005635649592,0.1436422466290952,False,False,False
3,23.381192358103466,4.000708763803092,3.1057358958384755,0.17953246089368022,0.09526420753868826,0.6795642242869715,1.027272350719088,0.1440662175256282,False,False,False
4,23.370022053314962,4.00110946645937,3.108306116813054,0.22354979014691723,0.13710216087495916,0.8367590667254179,0.8803465850647401,0.1450294865462175,False,False,False
5,23.356801437496447,4.001549697577112,3.1117989891655817,0.2645588675949466,0.15712557725831833,0.400468327667183,0.8201815489605884,0.14644304760390425,False,False,False
6,23.34222216921345,4.0019841959741305,3.116070439598259,0.2917148282310261,0.17393512653724122,0.3361909855784577,0.5431192127215896,0.14827582063520628,False,False,False
7,23.32569927374757,4.002405988434818,3.1217668402739367,0.33056556593591396,0.2039133473658693,0.5995644165725613,0.777014754097757,0.15087803596001803,False,False,False
8,23.307653619489123,4.002763805090018,3.128368936782948,0.36098402755477255,0.21604469958386419,0.24262704435989768,0.6083692323771714,0.15402544829754916,False,False,False
9,23.285856324060664,4.0030520631543585,3.136342720680817,0.43598402755477256,0.21604469958386419,0.0,1.5,0.15797107858489845,False,False,False
10,23.26032750295401,4.003186088983747,-3.136730392583491,0.5105834584153524,0.23333322132979012,0.34577043491851844,1.4919886172115948,0.16320660599385206,False,False,False
11,23.231048676135543,4.003043726563905,-3.1251328106652414,0.5855834584153523,0.23333322132979012,0.0,1.5,0.16950689804035113,False,False,False
12,23.198024259987363,4.002500100766345,-3.110621006706751,0.6605778049362456,0.25775602111082846,0.48845599562076636,1.4998869304178664,0.1804087867818377,False,False,False
13,23.16126300827538,4.001361180068851,-3.0944615765507804,0.7355778049362456,0.25775602111082846,0.0,1.5,0.19299852076197133,False,False,False
14,23.12077912388711,3.9994517169308756,-3.07665452019733,0.8105778049362455,0.25775602111082846,0.0,1.5,0.18880645831792264,False,False,False
15,23.076593562016914,3.9965783489237596,-3.0571998376463996,0.8855778049362455,0.25775602111082846,0.0,1.5,0.18233222813600025,False,False,False
16,23.028929175993298,3.9925462401946366,-3.0390207129140405,0.9566925516197782,0.22419148867600036,-0.6712906486965617,1.4222949336706545,0.18259510458620043,False,False,False
17,22.977620606313245,3.98726488591031,-3.019892107304916,1.0315933357073408,0.21894633640856612,-0.10490304534868466,1.4980156817512542,0.1855187370472341,False,False,False
18,22.922896458396934,3.980571850975854,-3.0010387240580045,1.1026384868668646,0.20237240546227864,-0.3314786189257497,1.4209030231904762,0.19290530393292993,False,False,False
19,22.864856185917528,3.972359914537184,-2.983157437870182,1.1723666882944648,0.18102394461086485,-0.4269692170282756,1.3945640285520011,0.20233726818302644,False,False,False
20,22.80338166466255,3.962537864197007,-2.968497331319282,1.2450846455424158,0.14036349295336392,-0.8132090331500188,1.4543591449590219,0.2131569871540846,False,False,False
21,22.738377332214686,3.9511721780757223,-2.957621939850494,1.3198093889649107,0.09856107868456479,-0.8360482853759825,1.494494868449896,0.2274874862149543,False,False,False
22,22.669919859461306,3.938433973519118,-2.950095853555626,1.3926503410556088,0.06475907687012811,-0.6760400362887338,1.4568190418139593,0.2457507312037458,False,False,False
