step,x_m,y_m,theta_rad,v_m_s,delta_rad,action,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck,reward
0,6.5,4.3,-0.03446910099950795,0.0,0.0,-1,0.0,0.0,0.08876766092878452,False,False,False,0.0
1,6.503747772497576,4.299870766465601,-0.034796649629158516,0.07500000000000001,-0.05235987901687622,4,-1.0471975803375244,1.5,0.0887081132852573,False,False,False,-17.313391108782493
2,6.511243232430104,4.29960984425522,-0.0361104526068079,0.15000000000000002,-0.10471975803375244,4,-1.0471975803375244,1.5,0.08894002181185279,False,False,False,-24.518901098489163
3,6.522485898425167,4.299203689945309,-0.03908016094690758,0.22500000000000003,-0.15707963705062866,4,-1.0471975803375244,1.5,0.0898350482554553,False,False,False,-30.369449497851924
4,6.53747444544057,4.298617636733528,-0.044394075140945954,0.30000000000000004,-0.20943951606750488,4,-1.0471975803375244,1.5,0.09180216834319643,False,False,False,-33.75114210344479
5,6.556205971907008,4.297785521214408,-0.051036467883493586,0.37500000000000006,-0.20943951606750488,19,0.0,1.5,0.09438498700918108,False,False,False,-35.44134567689451
6,6.578676675155133,4.296637699131218,-0.05900733917455092,0.45000000000000007,-0.20943951606750488,19,0.0,1.5,0.09848784743676608,False,False,False,-18.7723236015432
7,6.6048809889213,4.2950896551898925,-0.06751147798699586,0.5250000000000001,-0.19198622405529023,24,0.3490658402442932,1.5,0.10454254461069301,False,False,False,9.328407084082317
8,6.634812647889378,4.293065849018665,-0.07632782737523991,0.6000000000000001,-0.17453293204307557,24,0.3490658402442932,1.5,0.11123571666528276,False,False,False,11.936696057213457
9,6.66846438291962,4.290492285447585,-0.08523695256738284,0.675,-0.15707964003086092,24,0.3490658402442932,1.5,0.11852458431277357,False,False,False,14.414059342193665
10,6.70582824028737,4.287299768791023,-0.09513598055865291,0.75,-0.15707964003086092,19,0.0,1.5,0.12695210329423645,False,False,False,18.38479425557493
11,6.746891707161229,4.283381326715471,-0.10602491134905012,0.825,-0.15707964003086092,19,0.0,1.5,0.1366233194516545,False,False,False,22.6665673487439
12,6.791639015168398,4.278619139601181,-0.1165654745528042,0.8999999999999999,-0.13962634801864626,24,0.3490658402442932,1.5,0.14427259475164023,False,False,False,25.133416632227863
13,6.840058194456045,4.272949432632504,-0.12654172081621873,0.9749999999999999,-0.12217305600643161,24,0.3490658402442932,1.5,0.13361945828033206,False,False,False,26.058314277583662
14,6.892138418867041,4.266323708121149,-0.13573834218706748,1.0499999999999998,-0.10471976399421695,24,0.3490658402442932,1.5,0.12657518857767247,False,False,False,6.228942335685829
15,6.947871013784105,4.258711851329904,-0.1439404052789448,1.1249999999999998,-0.0872664719820023,24,0.3490658402442932,1.5,0.12260099074540032,False,False,False,-25.499652344541857
16,7.007250521010913,4.250105218916387,-0.1509330874671333,1.1999999999999997,-0.06981317996978764,24,0.3490658402442932,1.5,0.12146835648312015,False,False,False,-63.59093627651712
17,7.07027576056362,4.240519725745774,-0.15650141512375093,1.2749999999999997,-0.05235988795757298,24,0.3490658402442932,1.5,0.11666395479634462,False,False,False,-4.575063763382696
18,7.136950817996445,4.229998950283413,-0.16043000291993437,1.3499999999999996,-0.03490659594535832,24,0.3490658402442932,1.5,0.12213752402382894,False,False,False,5.174385005040279
19,7.207285874289393,4.218617282731251,-0.16250279323589067,1.4249999999999996,-0.017453303933143656,24,0.3490658402442932,1.5,0.13110326403634787,False,False,False,-17.664584310798073
20,7.281297783135441,4.206483142919785,-0.1625027947260067,1.4999999999999996,-1.1920928993935931e-08,24,0.3490658402442932,1.5,0.14323740752164515,False,False,False,30.732153036619536
21,7.359010287404807,4.193742296001945,-0.1602118190859363,1.5749999999999995,0.017453280091285668,24,0.3490658402442932,1.5,0.15025016100552624,False,False,False,29.833447012165927
22,7.440453752358636,4.180581292380848,-0.15541021506174335,1.6499999999999995,0.03490657210350033,24,0.3490658402442932,1.5,0.12824981798162816,False,False,False,15.417117290247413
23,7.525664277588278,4.1672310530538335,-0.15039035630917796,1.7249999999999994,0.03490657210350033,19,0.0,1.5,0.11775155613466415,False,False,False,-4.893003506691993
24,7.614648417752034,4.1537468845842165,-0.14515224282824013,1.7999999999999994,0.03490657210350033,19,0.0,1.5,0.12157918181899419,False,False,False,-104.30579419189007
25,7.707412533046003,4.140186596470488,-0.13969587461892985,1.8749999999999993,0.03490657210350033,19,0.0,1.5,0.13323193606755468,False,False,False,12.118563553347945
26,7.803962725975574,4.126610505528598,-0.13402125168124712,1.9499999999999993,0.03490657210350033,19,0.0,1.5,0.1464201428799119,False,False,False,33.99801389113784
27,7.902446589269751,4.113331977912406,-0.1282375013793784,1.9874999999999994,0.03490657210350033,18,0.0,0.75,0.1652211950708813,False,False,False,43.58428666395865
28,8.001005604598795,4.100623275289045,-0.12245375107750966,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.1964250399056664,False,False,False,4.405019806230226
29,8.09963647499863,4.088484822785896,-0.11667000077564094,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.24045767175923027,False,False,False,1.0422621733131274
30,8.1983359011015,4.0769170264545185,-0.11088625047377221,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.29500082035593844,False,False,False,1.0402195095683107
31,8.29710058124635,4.065920273257068,-0.10510250017190348,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.35786108360413427,False,False,False,1.0381353502457786
32,8.395927211589266,4.05549493105335,-0.09931874987003475,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.35712258771560523,False,False,False,1.03601346077203
33,8.494812486213998,4.045641348588519,-0.09353499956816602,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.3138704460435524,False,False,False,1.033844851465969
34,8.593753097242548,4.036359855481403,-0.0877512492662973,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.2772748027065205,False,False,False,1.0316346029247017
35,8.692745734945817,4.027650762213489,-0.08196749896442856,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.2536759090273395,False,False,False,1.0293851723233205
36,8.791787087854331,4.019514360118527,-0.07618374866255984,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.24447262889833676,False,False,False,1.027094608570942
37,8.890873842869013,4.01195092137279,-0.07039999836069111,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.2502826764506918,False,False,False,1.0247664045196645
38,8.990002685372003,4.004960698985968,-0.06461624805882238,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.2707564327333565,False,False,False,1.022392695296607
39,9.08917029933755,3.998543926792704,-0.05883249775695365,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.27431377329542406,False,False,False,1.019976891504471
40,9.18837336744293,3.992700819444771,-0.05304874745508492,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.255944016313452,False,False,False,1.0175225751011654
41,9.287608571179417,3.9874315724038927,-0.04726499715321619,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.25210453533344324,False,False,False,1.0150275223706418
42,9.386872590963298,3.982736361935205,-0.041481246851347464,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.2630631302933397,False,False,False,1.012494367710901
43,9.486162106246914,3.9786153451013595,-0.035697496549478736,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.2881663243840771,False,False,False,1.0099181018183474
44,9.585473795629735,3.975068659757269,-0.029913746247610007,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.32602527676330717,False,False,False,1.0072994000851176
45,9.684804336969476,3.9720964245454966,-0.024129995945741278,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.3726466995201325,False,False,False,1.0046416378316083
46,9.784150407493218,3.9696987388922866,-0.01834624564387255,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.42092747459327273,False,False,False,1.0019441825755928
47,9.883508683908568,3.9678756830042383,-0.012562495342003821,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.46549847664383814,False,False,False,0.9992085252366936
48,9.982875842514824,3.9666273178656235,-0.006778745040135092,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.5086390223818638,False,False,False,0.9964314950668731
49,10.08224855931416,3.965953685236346,-0.0009949947382663638,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.5556925903351831,False,False,False,0.9936118251344306
50,10.181623510122817,3.965854807650546,0.004788755563602365,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.6018435224641059,False,False,False,0.9907531320169207
51,10.280997370682309,3.9663306884158436,0.010572505865471094,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.5800995236988935,False,False,False,0.9878555299443983
52,10.380366816770616,3.9673813116132304,0.016356256167339822,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.5224160068059702,False,False,False,0.9849201188556167
53,10.479728524313394,3.9690066420976016,0.02214000646920855,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.47093124967899846,False,False,False,0.9819441147141719
54,10.579079169495163,3.9712066254989313,0.02792375677107728,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.4227042936179365,False,False,False,0.9789255193468529
55,10.6784154288705,3.973981188224091,0.03370750707294601,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.37028538822789925,False,False,False,0.9758686717243679
56,10.777733979475208,3.9773302374593125,0.03949125737481474,1.9874999999999994,0.03490657210350033,17,0.0,0.0,0.3233411141610967,False,False,False,0.9727733459142174
57,10.877031498937482,3.981253661173291,0.04238225044442734,1.9874999999999994,0.017453280091285668,12,-0.3490658402442932,0.0,0.2866481592247623,False,False,False,0.9704631434273004
58,10.976317260868642,3.985464136532322,0.04238224847002359,1.9874999999999994,-1.1920928993935931e-08,12,-0.3490658402442932,0.0,0.26255583538650795,False,False,False,0.970045764807777
59,11.075603022808115,3.989674611695323,0.039491251450400444,1.9874999999999994,-0.017453303933143656,12,-0.3490658402442932,0.0,0.2531717967227226,False,False,False,0.9710707057308047
60,11.174900542293633,3.9935980348210216,0.0366002544307773,1.9874999999999994,-0.017453303933143656,17,0.0,0.0,0.25118489672009403,False,False,False,0.9730883688935663
61,11.274208989410633,3.9972343731180056,0.03370925741115416,1.9874999999999994,-0.017453303933143656,17,0.0,0.0,0.2570141055015056,False,False,False,0.9746396646971462
62,11.37352753415322,4.000583596194276,0.030818260391531016,1.9874999999999994,-0.017453303933143656,17,0.0,0.0,0.27709933196468806,False,False,False,0.9761835740903309
63,11.472855346431107,4.003645676057501,0.02503450613603908,1.9874999999999994,-0.03490659594535832,12,-0.3490658402442932,0.0,0.2626082333778271,False,False,False,0.9781313959572413
64,11.57219920758461,4.006133220250794,0.01635446596542911,1.9874999999999994,-0.05235988795757298,12,-0.3490658402442932,0.0,0.25654918343611866,False,False,False,0.9818795060874856
65,11.6715609180369,4.007758372857643,0.0047728360912420165,1.9874999999999994,-0.06981317996978764,12,-0.3490658402442932,0.0,0.2586439984407778,False,False,False,0.9868998680621828
66,11.77093478615957,4.008232671643454,-0.009717475371074702,1.9874999999999994,-0.0872664719820023,12,-0.3490658402442932,0.0,0.2718901340789994,False,False,False,0.9930811548125755
67,11.870305094239276,4.007267012726375,-0.027125365823038372,1.9874999999999994,-0.10471976399421695,12,-0.3490658402442932,0.0,0.2999524930819988,False,False,False,1.0002814975724499
68,11.969643537140282,4.004571760047379,-0.04746156012922942,1.9874999999999994,-0.12217305600643161,12,-0.3490658402442932,0.0,0.341457274583678,False,False,False,1.0083280027348664
