Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,0,54,14,328,35,1.0,27.2013,14.25,0.116417,1.67218,0.0,0,1.67218,3,28.037,0.866
Env. (realmap_a),CNN-DDQN+Duel,1,62,40,271,15,1.0,20.6962,11.05,0.140845,1.17918,0.0,0,1.17918,3,21.286,0.198
Env. (realmap_a),CNN-DDQN+Duel,2,24,22,333,21,1.0,30.1062,17.75,0.059435,1.64931,0.0,0,1.64931,1,30.931,0.876
Env. (realmap_a),CNN-DDQN+Duel,3,186,17,391,43,1.0,20.1163,10.7,0.126675,0.79507,0.0,0,0.79507,2,20.514,0.113
Env. (realmap_a),CNN-DDQN+Duel,4,380,65,198,33,1.0,18.7406,10.15,0.204428,1.28583,0.0,0,1.28583,3,19.384,0.846
Env. (realmap_a),CNN-DDQN+Duel,5,7,34,180,24,1.0,16.6894,9.0,0.094166,1.10467,0.0,0,1.10467,2,17.242,0.865
Env. (realmap_a),CNN-DDQN+Duel,6,52,55,376,53,0.0,0.6694,5.7,3.614348,1.37873,0.0,1,1.37873,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,7,53,52,356,74,0.0,0.39,3.1,5.830294,1.37742,0.0,1,1.37742,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,8,351,17,107,42,1.0,24.0225,14.4,0.158055,1.26985,0.0,0,1.26985,2,24.657,0.889
Env. (realmap_a),CNN-DDQN+Duel,9,388,95,151,20,1.0,26.5725,14.1,0.156422,1.17886,0.0,0,1.17886,3,27.162,0.88
Env. (realmap_a),CNN-DDQN+Duel,10,176,39,390,122,1.0,26.6113,14.1,0.196681,1.22217,0.0,0,1.22217,4,27.222,0.889
Env. (realmap_a),CNN-DDQN+Duel,11,375,94,103,45,1.0,31.0012,16.3,0.201232,1.304,0.0,0,1.304,5,31.653,0.788
Env. (realmap_a),CNN-DDQN+Duel,12,373,111,152,40,1.0,27.4913,14.65,0.193946,1.18031,0.0,0,1.18031,4,28.081,0.792
Env. (realmap_a),CNN-DDQN+Duel,13,28,16,366,22,1.0,32.9781,18.0,0.07203,1.49899,0.0,0,1.49899,1,33.728,0.555
Env. (realmap_a),CNN-DDQN+Duel,14,389,92,212,28,1.0,20.4044,10.95,0.197955,0.94564,0.0,0,0.94564,3,20.877,0.774
Env. (realmap_a),CNN-DDQN+Duel,15,221,29,26,23,1.0,18.7013,10.05,0.056522,0.80238,0.0,0,0.80238,1,19.102,0.009
Env. (realmap_a),CNN-DDQN+Duel,16,341,25,153,41,1.0,18.5125,10.2,0.180397,0.91484,0.0,0,0.91484,3,18.97,0.053
Env. (realmap_a),CNN-DDQN+Duel,17,379,42,177,26,1.0,19.8,10.6,0.129412,0.87763,0.0,0,0.87763,3,20.239,0.37
Env. (realmap_a),CNN-DDQN+Duel,18,372,80,58,39,1.0,34.2025,17.95,0.20705,1.51163,0.0,0,1.51163,5,34.958,0.805
Env. (realmap_a),CNN-DDQN+Duel,19,375,62,182,16,0.0,10.1181,9.2,0.342668,1.23552,0.0,0,1.23552,5,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,20,35,38,275,34,1.0,24.4,12.9,0.169716,1.1444,0.0,0,1.1444,5,24.972,0.639
Env. (realmap_a),CNN-DDQN+Duel,21,214,44,401,38,0.0,4.755,7.05,0.336288,1.32803,0.0,2,1.32803,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,22,72,22,321,20,1.0,24.0425,15.2,0.065437,1.65816,0.0,0,1.65816,1,24.872,0.686
Env. (realmap_a),CNN-DDQN+Duel,23,95,24,283,25,1.0,18.1294,10.05,0.099745,0.91366,0.0,0,0.91366,2,18.586,0.529
Env. (realmap_a),CNN-DDQN+Duel,24,175,44,348,22,1.0,16.9688,9.55,0.110548,0.99417,0.0,0,0.99417,1,17.466,0.055
Env. (realmap_a),CNN-DDQN+Duel,25,18,42,191,9,1.0,17.7862,9.55,0.163982,0.82687,0.0,0,0.82687,3,18.2,0.571
Env. (realmap_a),CNN-DDQN+Duel,26,34,17,360,60,1.0,33.9144,17.6,0.107266,1.37818,0.0,0,1.37818,5,34.603,0.642
Env. (realmap_a),CNN-DDQN+Duel,27,203,30,384,50,1.0,17.595,9.55,0.13686,0.8465,0.0,0,0.8465,2,18.018,0.091
Env. (realmap_a),CNN-DDQN+Duel,28,384,78,74,11,1.0,32.9794,17.35,0.155017,1.40035,0.0,0,1.40035,3,33.68,0.889
Env. (realmap_a),CNN-DDQN+Duel,29,233,42,369,101,1.0,18.06,10.8,0.238853,1.00758,0.0,0,1.00758,4,18.564,0.889
Env. (realmap_a),CNN-DDQN+Duel,30,383,114,33,56,1.0,41.305,21.45,0.190783,1.83114,0.0,0,1.83114,5,42.221,0.812
Env. (realmap_a),CNN-DDQN+Duel,31,332,34,155,27,1.0,17.5225,9.45,0.172929,0.88343,0.0,0,0.88343,5,17.964,0.831
Env. (realmap_a),CNN-DDQN+Duel,32,68,11,357,41,1.0,28.69,15.0,0.110492,1.34175,0.0,0,1.34175,3,29.361,0.845
Env. (realmap_a),CNN-DDQN+Duel,33,345,18,29,31,1.0,31.0556,18.5,0.075523,1.52294,0.0,0,1.52294,3,31.817,0.817
