Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,0,62,40,271,15,1.0,20.6962,11.05,0.140845,1.06963,0.0,0,1.06963,3,21.231,0.198
Env. (realmap_a),CNN-DDQN+Duel,1,24,22,333,21,1.0,30.1062,17.75,0.059435,1.21327,0.0,0,1.21327,1,30.713,0.876
Env. (realmap_a),CNN-DDQN+Duel,2,186,17,391,43,1.0,20.1163,10.7,0.126675,0.70707,0.0,0,0.70707,2,20.47,0.113
Env. (realmap_a),CNN-DDQN+Duel,3,380,65,198,33,1.0,18.7406,10.15,0.204428,0.70322,0.0,0,0.70322,3,19.092,0.846
Env. (realmap_a),CNN-DDQN+Duel,4,7,34,180,24,1.0,16.6894,9.0,0.094166,0.63563,0.0,0,0.63563,2,17.007,0.865
Env. (realmap_a),CNN-DDQN+Duel,5,52,55,376,53,0.0,0.6694,5.7,3.614348,1.43236,0.0,1,1.43236,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,6,53,52,356,74,0.0,0.39,3.1,5.830294,0.98853,0.0,1,0.98853,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,7,351,17,107,42,1.0,24.0225,14.4,0.158055,1.89945,0.0,0,1.89945,2,24.972,0.89
Env. (realmap_a),CNN-DDQN+Duel,8,388,95,151,20,1.0,26.5725,14.1,0.156422,1.94771,0.0,0,1.94771,3,27.546,0.881
Env. (realmap_a),CNN-DDQN+Duel,9,176,39,390,122,1.0,26.6113,14.1,0.196681,1.61405,0.0,0,1.61405,4,27.418,0.889
Env. (realmap_a),CNN-DDQN+Duel,10,375,94,103,45,1.0,31.0012,16.3,0.201232,1.6846,0.0,0,1.6846,5,31.844,0.788
Env. (realmap_a),CNN-DDQN+Duel,11,373,111,152,40,1.0,27.4913,14.65,0.193946,1.13373,0.0,0,1.13373,4,28.058,0.792
Env. (realmap_a),CNN-DDQN+Duel,12,28,16,366,22,1.0,32.9781,18.0,0.07203,1.60081,0.0,0,1.60081,1,33.779,0.555
Env. (realmap_a),CNN-DDQN+Duel,13,389,92,212,28,1.0,20.4044,10.95,0.197955,1.05527,0.0,0,1.05527,3,20.932,0.774
Env. (realmap_a),CNN-DDQN+Duel,14,221,29,26,23,1.0,18.7013,10.05,0.056522,0.82244,0.0,0,0.82244,1,19.112,0.009
Env. (realmap_a),CNN-DDQN+Duel,15,341,25,153,41,1.0,18.5125,10.2,0.180397,1.36993,0.0,0,1.36993,3,19.197,0.053
Env. (realmap_a),CNN-DDQN+Duel,16,379,42,177,26,1.0,19.8,10.6,0.129412,1.22659,0.0,0,1.22659,3,20.413,0.37
Env. (realmap_a),CNN-DDQN+Duel,17,372,80,58,39,1.0,34.2025,17.95,0.20705,1.47718,0.0,0,1.47718,5,34.941,0.805
Env. (realmap_a),CNN-DDQN+Duel,18,375,62,182,16,0.0,10.1181,9.2,0.342668,1.54903,0.0,0,1.54903,5,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,19,35,38,275,34,1.0,24.4,12.9,0.169716,1.09173,0.0,0,1.09173,5,24.946,0.639
Env. (realmap_a),CNN-DDQN+Duel,20,214,44,401,38,0.0,4.755,7.05,0.336288,1.25835,0.0,2,1.25835,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,21,72,22,321,20,1.0,24.0425,15.2,0.065437,1.52303,0.0,0,1.52303,1,24.804,0.837
Env. (realmap_a),CNN-DDQN+Duel,22,95,24,283,25,1.0,18.1294,10.05,0.099745,0.8817,0.0,0,0.8817,2,18.57,0.529
Env. (realmap_a),CNN-DDQN+Duel,23,175,44,348,22,1.0,16.9688,9.55,0.110548,0.92701,0.0,0,0.92701,1,17.432,0.055
Env. (realmap_a),CNN-DDQN+Duel,24,18,42,191,9,1.0,17.7862,9.55,0.163982,0.81202,0.0,0,0.81202,3,18.192,0.571
Env. (realmap_a),CNN-DDQN+Duel,25,34,17,360,60,1.0,33.9144,17.6,0.107266,1.43302,0.0,0,1.43302,5,34.631,0.87
Env. (realmap_a),CNN-DDQN+Duel,26,203,30,384,50,1.0,17.595,9.55,0.13686,0.82076,0.0,0,0.82076,2,18.005,0.091
Env. (realmap_a),CNN-DDQN+Duel,27,384,78,74,11,1.0,32.9794,17.35,0.155017,1.36669,0.0,0,1.36669,3,33.663,0.889
Env. (realmap_a),CNN-DDQN+Duel,28,233,42,369,101,1.0,18.06,10.8,0.238853,0.9941,0.0,0,0.9941,4,18.557,0.889
Env. (realmap_a),CNN-DDQN+Duel,29,383,114,33,56,1.0,41.305,21.45,0.190783,1.78691,0.0,0,1.78691,5,42.198,0.889
