Environment,Algorithm,run_idx,start_x,start_y,goal_x,goal_y,success_rate,avg_path_length,path_time_s,avg_curvature_1_m,planning_time_s,tracking_time_s,num_corners,inference_time_s,max_corner_deg,planning_cost,composite_score
Env. (realmap_a),RRT*,5,380,91,283,31,1.0,12.8162,8.05,0.248098,7.4539,1.39857,0,8.85247,4,17.242,0.968
Env. (realmap_a),RRT*,6,246,38,151,20,1.0,8.8259,5.95,0.233599,1.54857,0.98445,0,2.53301,2,10.092,0.901
Env. (realmap_a),RRT*,7,369,55,390,122,0.0,22.8147,30.0,0.17453,0.05915,5.064,15,5.12315,180,inf,inf
Env. (realmap_a),RRT*,8,234,40,103,45,1.0,12.5868,7.65,0.213065,3.37998,1.33168,0,4.71167,3,14.943,0.938
Env. (realmap_a),RRT*,9,65,43,152,40,0.0,0.0,0.0,0.0,10.04063,0.0,0,10.04063,0,inf,inf
Env. (realmap_a),RRT*,10,274,22,366,22,1.0,8.2309,5.75,0.092315,3.02784,0.98904,0,4.01688,1,10.239,0.552
Env. (realmap_a),RRT*,11,133,36,212,28,1.0,7.1506,5.45,0.179931,0.69291,0.9041,0,1.59701,2,7.949,0.676
Env. (realmap_a),RRT*,12,95,19,26,23,1.0,5.9212,4.5,0.087061,0.04079,0.72059,0,0.76138,1,6.302,0.811
Env. (realmap_a),RRT*,13,278,23,184,38,1.0,8.7914,6.15,0.138964,0.26928,1.03132,0,1.3006,2,9.442,0.567
Env. (realmap_a),RRT*,14,304,43,386,22,0.0,0.0,0.0,0.0,10.34208,0.0,0,10.34208,0,inf,inf
Env. (realmap_a),RRT*,15,77,15,153,41,1.0,7.2295,5.1,0.155916,0.21089,0.8143,0,1.02519,2,7.742,0.722
Env. (realmap_a),RRT*,16,83,19,177,26,1.0,8.6477,5.95,0.058529,0.54615,1.00566,0,1.55181,1,9.424,0.719
Env. (realmap_a),RRT*,17,191,37,58,39,1.0,12.4258,7.85,0.131979,0.76018,1.36912,0,2.1293,2,13.49,0.745
Env. (realmap_a),RRT*,18,273,24,182,16,1.0,8.3225,5.8,0.124289,0.64462,0.98862,0,1.63324,1,9.139,0.604
Env. (realmap_a),RRT*,19,357,116,401,38,1.0,8.4336,5.9,0.183289,4.21727,0.91074,0,5.12801,1,10.998,0.836
Env. (realmap_a),RRT*,20,242,37,321,20,1.0,7.2511,5.0,0.194871,7.15169,0.72853,0,7.88023,3,11.191,0.32
Env. (realmap_a),RRT*,21,371,112,348,22,1.0,9.1046,6.65,0.139562,5.2988,1.03508,0,6.33388,2,12.272,0.897
Env. (realmap_a),RRT*,22,129,40,31,52,0.0,24.5387,30.0,0.175228,7.27156,4.58393,14,11.8555,180,inf,inf
Env. (realmap_a),RRT*,23,29,48,86,45,0.0,2.3334,3.7,0.392145,9.68126,0.62963,1,10.31089,180,inf,inf
Env. (realmap_a),RRT*,24,84,38,17,35,1.0,5.7268,4.45,0.098293,0.13022,0.7111,0,0.84132,1,6.147,0.644
Env. (realmap_a),RRT*,25,140,33,30,55,1.0,10.9792,6.8,0.174508,0.53618,1.12953,0,1.66571,4,11.812,0.889
Env. (realmap_a),RRT*,26,105,19,191,9,1.0,7.8307,5.55,0.071511,0.73726,0.91078,0,1.64804,1,8.655,0.608
Env. (realmap_a),RRT*,27,256,21,360,60,0.0,26.6834,30.0,0.075806,0.70084,5.02803,13,5.72887,180,inf,inf
Env. (realmap_a),RRT*,28,145,38,74,11,0.0,0.0,0.0,0.0,10.18788,0.0,0,10.18788,0,inf,inf
Env. (realmap_a),RRT*,29,109,43,33,56,0.0,22.9691,30.0,0.195982,0.50305,5.69579,15,6.19884,180,inf,inf
Env. (realmap_a),RRT*,30,229,15,357,41,0.0,0.0,0.0,0.0,10.02657,0.0,0,10.02657,0,inf,inf
Env. (realmap_a),RRT*,31,103,12,29,31,1.0,6.7699,4.8,0.194052,2.26585,1.43502,0,3.70086,2,8.62,0.98
Env. (realmap_a),RRT*,32,299,36,361,30,0.0,22.9549,30.0,0.09413,0.16446,6.34194,15,6.50641,180,inf,inf
Env. (realmap_a),RRT*,33,279,20,212,39,0.0,21.1469,30.0,0.269991,0.52527,6.52362,17,7.04889,180,inf,inf
Env. (realmap_a),RRT*,34,57,38,136,17,1.0,7.6748,5.5,0.317317,1.27704,1.02147,0,2.29851,3,8.824,0.738
Env. (realmap_a),RRT*,35,284,40,382,86,1.0,11.3896,7.3,0.190837,0.40991,1.32752,0,1.73743,4,12.258,0.556
Env. (realmap_a),RRT*,36,30,20,143,14,1.0,10.3669,6.7,0.076516,0.23805,1.08632,0,1.32437,2,11.029,0.889
Env. (realmap_a),RRT*,37,364,93,355,23,1.0,6.2598,4.6,0.156071,0.96342,0.75282,0,1.71624,2,7.118,0.916
Env. (realmap_a),RRT*,38,79,21,185,22,1.0,9.6226,6.35,0.058434,2.12899,1.03876,0,3.16775,1,11.206,0.738
Env. (realmap_a),RRT*,39,382,82,306,38,1.0,9.4072,6.1,0.2822,1.20616,0.98707,0,2.19323,5,10.504,0.9
Env. (realmap_a),RRT*,40,316,39,223,42,1.0,9.3929,6.35,0.299502,7.26815,1.09278,0,8.36094,4,13.573,0.968
Env. (realmap_a),RRT*,41,249,35,364,64,0.0,0.916,3.6,0.188908,9.42863,0.56077,1,9.98939,180,inf,inf
Env. (realmap_a),RRT*,42,382,35,286,33,1.0,8.7347,5.9,0.10356,2.78134,0.88187,0,3.6632,1,10.566,0.785
Env. (realmap_a),RRT*,43,381,66,302,22,0.0,0.0,0.0,0.0,10.0036,0.0,0,10.0036,0,inf,inf
Env. (realmap_a),RRT*,44,389,90,367,36,1.0,4.8968,3.9,0.199209,0.10904,0.61555,0,0.72459,2,5.259,0.889
Env. (realmap_a),RRT*,45,236,21,142,31,1.0,8.6932,5.95,0.125494,2.88478,1.03601,0,3.92078,2,10.654,0.658
Env. (realmap_a),RRT*,46,189,31,133,34,1.0,4.9484,4.15,0.369296,0.22232,0.70612,0,0.92845,3,5.413,0.545
Env. (realmap_a),RRT*,47,42,20,137,18,1.0,8.5133,5.65,0.059932,0.00185,0.94422,0,0.94607,1,8.986,0.791
Env. (realmap_a),RRT*,48,104,41,50,23,1.0,5.3972,4.4,0.282737,2.61624,0.7441,0,3.36033,3,7.077,0.876
Env. (realmap_a),RRT*,49,360,26,384,108,1.0,7.7151,5.2,0.071466,0.17731,0.84306,0,1.02038,1,8.225,0.692
Env. (realmap_a),LO-HA*,0,362,42,271,15,0.0,0.0,0.0,0.0,10.01998,0.0,0,10.01998,0,inf,inf
Env. (realmap_a),LO-HA*,1,207,36,333,21,1.0,12.1784,7.5,0.160082,2.22182,1.08332,0,3.30515,2,13.831,0.31
Env. (realmap_a),LO-HA*,2,276,25,198,33,1.0,7.105,4.6,0.189503,0.45291,0.65322,0,1.10613,2,7.658,0.593
Env. (realmap_a),LO-HA*,3,58,15,180,24,1.0,11.3271,6.75,0.065967,0.79298,0.96877,0,1.76175,1,12.208,0.316
Env. (realmap_a),LO-HA*,4,389,121,376,53,1.0,5.9565,4.4,0.079003,0.17378,0.63593,0,0.8097,1,6.361,0.597
Env. (realmap_a),LO-HA*,5,380,91,283,31,0.0,0.0,0.0,0.0,10.02106,0.0,0,10.02106,0,inf,inf
Env. (realmap_a),LO-HA*,6,246,38,151,20,1.0,8.857,5.6,0.153356,7.87662,0.93231,0,8.80892,2,13.261,0.424
Env. (realmap_a),LO-HA*,7,369,55,390,122,1.0,6.3204,4.75,0.209692,1.16469,0.80024,0,1.96493,3,7.303,0.467
Env. (realmap_a),LO-HA*,8,234,40,103,45,1.0,12.4942,7.3,0.160303,6.8676,1.21554,0,8.08314,2,16.536,0.541
Env. (realmap_a),LO-HA*,9,65,43,152,40,1.0,7.84,5.0,0.114841,0.95157,0.80261,0,1.75418,1,8.717,0.824
Env. (realmap_a),LO-HA*,10,274,22,366,22,1.0,8.2417,5.35,0.064017,0.35807,0.85972,0,1.2178,1,8.851,0.0
Env. (realmap_a),LO-HA*,11,133,36,212,28,1.0,7.1138,4.95,0.1461,0.65788,0.80129,0,1.45917,1,7.843,0.33
Env. (realmap_a),LO-HA*,12,95,19,26,23,1.0,5.9234,3.95,0.032242,0.19706,0.59002,0,0.78708,1,6.317,0.344
Env. (realmap_a),LO-HA*,13,278,23,184,38,1.0,8.7906,5.55,0.135725,1.70813,0.89249,0,2.60062,2,10.091,0.364
Env. (realmap_a),LO-HA*,14,304,43,386,22,0.0,0.0,0.0,0.0,10.02268,0.0,0,10.02268,0,inf,inf
Env. (realmap_a),LO-HA*,15,77,15,153,41,1.0,7.2649,5.1,0.140726,0.49414,0.86292,0,1.35706,2,7.943,0.63
Env. (realmap_a),LO-HA*,16,83,19,177,26,0.0,0.0,0.0,0.0,10.01334,0.0,0,10.01334,0,inf,inf
Env. (realmap_a),LO-HA*,17,191,37,58,39,1.0,12.4277,7.6,0.124276,0.46728,1.13298,0,1.60026,2,13.228,0.409
Env. (realmap_a),LO-HA*,18,273,24,182,16,1.0,8.3298,5.35,0.140336,0.89686,0.76792,0,1.66477,2,9.162,0.503
Env. (realmap_a),LO-HA*,19,357,116,401,38,1.0,8.3795,5.65,0.149433,0.56334,0.82397,0,1.38731,2,9.073,0.544
Env. (realmap_a),LO-HA*,20,242,37,321,20,1.0,7.2982,4.55,0.187066,0.21583,0.66258,0,0.87841,3,7.737,0.0
Env. (realmap_a),LO-HA*,21,371,112,348,22,0.0,0.0,0.0,0.0,10.01664,0.0,0,10.01664,0,inf,inf
Env. (realmap_a),LO-HA*,22,129,40,31,52,1.0,9.4369,5.9,0.14619,6.31821,0.96696,0,7.28517,4,13.08,0.141
Env. (realmap_a),LO-HA*,23,29,48,86,45,0.0,2.8262,5.45,0.403063,0.47441,0.91035,1,1.38476,180,inf,inf
Env. (realmap_a),LO-HA*,24,84,38,17,35,1.0,5.8068,4.0,0.211622,0.2316,0.62691,0,0.85851,2,6.236,0.641
Env. (realmap_a),LO-HA*,25,140,33,30,55,0.0,0.0,0.0,0.0,10.01308,0.0,0,10.01308,0,inf,inf
Env. (realmap_a),LO-HA*,26,105,19,191,9,1.0,7.8161,5.1,0.109446,1.71163,0.80976,0,2.52139,1,9.077,0.722
Env. (realmap_a),LO-HA*,27,256,21,360,60,0.0,0.0,0.0,0.0,10.02127,0.0,0,10.02127,0,inf,inf
Env. (realmap_a),LO-HA*,28,145,38,74,11,0.0,0.0,0.0,0.0,10.01845,0.0,0,10.01845,0,inf,inf
Env. (realmap_a),LO-HA*,29,109,43,33,56,1.0,7.7555,5.6,0.234003,5.38648,0.94726,0,6.33374,3,10.922,0.282
Env. (realmap_a),LO-HA*,30,229,15,357,41,1.0,12.3352,7.55,0.104597,0.24495,1.2228,0,1.46775,2,13.069,0.806
Env. (realmap_a),LO-HA*,31,103,12,29,31,1.0,6.7022,4.75,0.13758,1.47884,0.7582,0,2.23704,1,7.821,0.583
Env. (realmap_a),LO-HA*,32,299,36,361,30,1.0,5.4771,4.15,0.133743,3.95323,0.65666,0,4.60988,2,7.782,0.432
Env. (realmap_a),LO-HA*,33,279,20,212,39,1.0,6.4668,4.4,0.270958,3.90018,0.69796,0,4.59813,3,8.766,0.127
Env. (realmap_a),LO-HA*,34,57,38,136,17,0.0,3.0667,5.5,0.490333,0.34564,0.92214,1,1.26779,180,inf,inf
Env. (realmap_a),LO-HA*,35,284,40,382,86,1.0,11.5463,7.0,0.226132,4.62688,1.2224,0,5.84928,3,14.471,0.632
Env. (realmap_a),LO-HA*,36,30,20,143,14,1.0,10.3565,6.5,0.055944,1.14859,1.03691,0,2.1855,1,11.449,0.536
Env. (realmap_a),LO-HA*,37,364,93,355,23,1.0,6.2136,4.35,0.114625,2.72352,0.67401,0,3.39753,1,7.912,0.636
