Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,0,58,15,180,24,1.0,11.46,6.4,0.0753,4.3854,0.0,0,4.3854,1,13.653,0.283
Env. (realmap_a),CNN-DDQN+Duel,1,389,121,376,53,1.0,5.9663,3.65,0.026516,1.58911,0.0,0,1.58911,1,6.761,0.061
Env. (realmap_a),CNN-DDQN+Duel,2,380,91,283,31,1.0,12.7894,7.05,0.244312,2.49163,0.0,0,2.49163,4,14.035,0.889
Env. (realmap_a),CNN-DDQN+Duel,3,246,38,151,20,1.0,8.9031,5.2,0.168538,2.56863,0.0,0,2.56863,1,10.187,0.786
Env. (realmap_a),CNN-DDQN+Duel,4,369,55,390,122,1.0,6.0863,3.7,0.008627,1.5394,0.0,0,1.5394,0,6.856,0.026
Env. (realmap_a),CNN-DDQN+Duel,5,234,40,103,45,1.0,12.3469,6.85,0.131439,2.37854,0.0,0,2.37854,2,13.536,0.819
Env. (realmap_a),CNN-DDQN+Duel,6,65,43,152,40,1.0,7.875,4.6,0.123669,1.96091,0.0,0,1.96091,4,8.855,0.084
Env. (realmap_a),CNN-DDQN+Duel,7,274,22,366,22,1.0,8.29,6.5,0.102173,2.41762,0.0,0,2.41762,1,9.499,0.756
Env. (realmap_a),CNN-DDQN+Duel,8,133,36,212,28,1.0,7.575,4.5,0.284012,2.34208,0.0,0,2.34208,4,8.746,0.45
Env. (realmap_a),CNN-DDQN+Duel,9,95,19,26,23,1.0,5.9163,3.6,0.0,1.76599,0.0,0,1.76599,0,6.799,0.065
Env. (realmap_a),CNN-DDQN+Duel,10,278,23,184,38,1.0,8.8163,5.05,0.171548,2.35173,0.0,0,2.35173,2,9.992,0.122
Env. (realmap_a),CNN-DDQN+Duel,11,304,43,386,22,1.0,8.0675,4.7,0.2015,2.19643,0.0,0,2.19643,5,9.166,0.867
Env. (realmap_a),CNN-DDQN+Duel,12,77,15,153,41,1.0,7.4775,4.4,0.145896,2.04902,0.0,0,2.04902,3,8.502,0.225
Env. (realmap_a),CNN-DDQN+Duel,13,83,19,177,26,1.0,8.7162,5.0,0.119552,2.15974,0.0,0,2.15974,2,9.796,0.81
Env. (realmap_a),CNN-DDQN+Duel,14,191,37,58,39,1.0,12.5456,6.95,0.144334,2.77467,0.0,0,2.77467,3,13.933,0.212
Env. (realmap_a),CNN-DDQN+Duel,15,273,24,182,16,1.0,8.3719,4.85,0.125209,2.27634,0.0,0,2.27634,1,9.51,0.742
Env. (realmap_a),CNN-DDQN+Duel,16,357,116,401,38,1.0,8.9125,5.1,0.281835,2.5859,0.0,0,2.5859,5,10.205,0.509
