Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,40,360,37,143,14,1.0,21.245,11.3,0.115596,0.39091,0.0,0,0.39091,2,21.44,0.156
Env. (realmap_a),CNN-DDQN+Duel,41,81,37,355,23,1.0,27.2188,15.2,0.126869,0.52878,0.0,0,0.52878,2,27.483,0.506
Env. (realmap_a),CNN-DDQN+Duel,42,53,21,283,38,1.0,22.7544,12.05,0.122312,0.41311,0.0,0,0.41311,2,22.961,0.889
Env. (realmap_a),CNN-DDQN+Duel,43,383,49,185,22,1.0,19.5163,10.4,0.123152,0.35867,0.0,0,0.35867,2,19.696,0.0
Env. (realmap_a),CNN-DDQN+Duel,44,390,120,51,63,1.0,40.0112,20.7,0.173308,0.66751,0.0,0,0.66751,5,40.345,0.785
Env. (realmap_a),CNN-DDQN+Duel,45,123,39,306,38,1.0,17.7219,9.55,0.181092,0.34313,0.0,0,0.34313,3,17.893,0.061
Env. (realmap_a),CNN-DDQN+Duel,46,386,104,223,42,1.0,19.9781,10.8,0.224272,0.38959,0.0,0,0.38959,4,20.173,0.773
Env. (realmap_a),CNN-DDQN+Duel,47,7,33,256,37,1.0,24.5156,12.9,0.104176,0.43232,0.0,0,0.43232,2,24.732,0.109
Env. (realmap_a),CNN-DDQN+Duel,48,150,31,364,64,1.0,22.805,12.1,0.225906,0.41719,0.0,0,0.41719,5,23.014,0.85
Env. (realmap_a),CNN-DDQN+Duel,49,18,41,234,12,1.0,21.3525,11.35,0.125551,0.42642,0.0,0,0.42642,3,21.566,0.721
Env. (realmap_a),Expert (CTG),0,371,47,69,12,1.0,30.04,15.75,0.10473,1.03827,0.0,0,1.03827,2,30.559,0.816
Env. (realmap_a),Expert (CTG),1,54,14,328,35,1.0,26.9712,14.15,0.098192,0.93119,0.0,0,0.93119,2,27.437,0.012
Env. (realmap_a),Expert (CTG),2,62,40,271,15,1.0,20.7831,11.1,0.149492,0.74031,0.0,0,0.74031,3,21.153,0.258
Env. (realmap_a),Expert (CTG),3,24,22,333,21,1.0,30.1325,16.1,0.061896,1.04794,0.0,0,1.04794,2,30.656,0.104
Env. (realmap_a),Expert (CTG),4,186,17,391,43,1.0,20.1125,10.7,0.113349,0.72142,0.0,0,0.72142,2,20.473,0.019
Env. (realmap_a),Expert (CTG),5,380,65,198,33,1.0,18.745,10.05,0.208382,0.67878,0.0,0,0.67878,3,19.084,0.038
Env. (realmap_a),Expert (CTG),6,7,34,180,24,1.0,16.7162,9.0,0.082652,0.61257,0.0,0,0.61257,3,17.023,0.195
Env. (realmap_a),Expert (CTG),7,52,55,376,53,0.0,0.5137,3.45,0.770039,0.28198,0.0,0,0.28198,1,inf,inf
Env. (realmap_a),Expert (CTG),8,53,52,356,74,1.0,34.2088,22.15,0.22874,1.43483,0.0,0,1.43483,5,34.926,0.581
Env. (realmap_a),Expert (CTG),9,351,17,107,42,1.0,24.0069,13.05,0.131908,0.86138,0.0,0,0.86138,3,24.438,0.786
Env. (realmap_a),Expert (CTG),10,388,95,151,20,1.0,26.59,13.95,0.160485,0.92596,0.0,0,0.92596,3,27.053,0.799
Env. (realmap_a),Expert (CTG),11,176,39,390,122,1.0,26.1575,13.85,0.169175,0.91145,0.0,0,0.91145,4,26.613,0.837
Env. (realmap_a),Expert (CTG),12,375,94,103,45,1.0,30.9944,16.2,0.206022,1.06281,0.0,0,1.06281,5,31.526,0.892
Env. (realmap_a),Expert (CTG),13,373,111,152,40,1.0,27.5112,14.45,0.197138,0.95838,0.0,0,0.95838,4,27.99,0.887
Env. (realmap_a),Expert (CTG),14,28,16,366,22,1.0,33.0575,17.6,0.072473,1.16096,0.0,0,1.16096,1,33.638,0.244
Env. (realmap_a),Expert (CTG),15,389,92,212,28,1.0,20.4144,10.85,0.203232,0.72578,0.0,0,0.72578,3,20.777,0.798
Env. (realmap_a),Expert (CTG),16,221,29,26,23,1.0,18.76,10.05,0.069517,0.68354,0.0,0,0.68354,1,19.102,0.142
Env. (realmap_a),Expert (CTG),17,341,25,153,41,1.0,18.5238,10.1,0.193848,0.67759,0.0,0,0.67759,3,18.863,0.156
Env. (realmap_a),Expert (CTG),18,379,42,177,26,1.0,19.7562,10.55,0.115675,0.70533,0.0,0,0.70533,2,20.109,0.026
Env. (realmap_a),Expert (CTG),19,372,80,58,39,1.0,34.0969,17.8,0.200095,1.16797,0.0,0,1.16797,5,34.681,0.88
Env. (realmap_a),Expert (CTG),20,375,62,182,16,1.0,20.1163,10.7,0.186573,0.71737,0.0,0,0.71737,3,20.475,0.331
Env. (realmap_a),Expert (CTG),21,35,38,275,34,1.0,23.285,12.35,0.109175,0.82038,0.0,0,0.82038,3,23.695,0.053
Env. (realmap_a),Expert (CTG),22,214,44,401,38,1.0,18.2062,9.9,0.183478,0.6733,0.0,0,0.6733,3,18.543,0.524
Env. (realmap_a),Expert (CTG),23,72,22,321,20,1.0,24.1037,12.9,0.077627,0.84525,0.0,0,0.84525,3,24.526,0.808
Env. (realmap_a),Expert (CTG),24,95,24,283,25,1.0,18.0544,9.7,0.094586,0.64971,0.0,0,0.64971,1,18.379,0.257
Env. (realmap_a),Expert (CTG),25,175,44,348,22,1.0,16.9775,9.95,0.107315,0.66985,0.0,0,0.66985,1,17.312,0.5
