step,x_m,y_m,theta_rad,v_m_s,delta_rad,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck
0,37.300000000000004,11.100000000000001,-2.8307408502059968,0.0,0.0,0.0,0.0,1.2849157217706373,False,False,False
1,37.29708681059444,11.099064088471518,-2.830501118227985,0.061196741422431505,0.04697419195712243,0.9394838391424485,1.22393482844863,1.285867385050691,False,False,False
2,37.29152319138558,11.097275209842108,-2.8295435743939716,0.11688275399218032,0.09799326335883823,1.0203814280343162,1.1137202513949762,1.2877191601924287,False,False,False
3,37.283724659787055,11.094759494582156,-2.8276325210412216,0.1638852261338155,0.13902836691703913,0.820702071164018,0.940049442832704,1.2903603413371347,False,False,False
4,37.274146334574525,11.091649416651325,-2.824763351426137,0.20141191485401372,0.1693069051921815,0.6055707655028473,0.750533774403964,1.2936586392901939,False,False,False
5,37.263103652386846,11.088028806212208,-2.820653614369933,0.2324217286313345,0.20908579562653,0.7955778086869703,0.6201962755464159,1.2975485401955296,False,False,False
6,37.25088753577655,11.083967779436843,-2.8150247662509518,0.25746878918157345,0.25656523530014175,0.9495887934722349,0.5009412110047791,1.3019777962447412,False,False,False
7,37.23710299314848,11.07929902961708,-2.8078536097750173,0.2910744511938954,0.2874539909416098,0.6177751128293607,0.6721132402464387,1.3071146510646676,False,False,False
8,37.22272768537373,11.07431499591082,-2.7993798139339585,0.30429595173385865,0.32250032607184853,0.7009267026047747,0.2644300107992652,1.3126503188023586,False,False,False
9,37.20795216835561,11.069051534696687,-2.7897658303008503,0.31370044762821525,0.3524119403955719,0.5982322864744671,0.18808991788713203,1.318537622050284,False,False,False
10,37.19227717282006,11.063297241979589,-2.7783103269862552,0.33395650597860305,0.3904906399013207,0.7615739901149765,0.4051211670077559,1.3250323748778134,False,False,False
11,37.1760327615478,11.057121850015989,-2.7658323280443753,0.3475723599405087,0.40677742834601516,0.32573576889388867,0.2723170792381131,1.3320106541877963,False,False,False
12,37.15945609534811,11.050582272800911,-2.7523576993430057,0.3563997376249274,0.4259195659558815,0.382842752197327,0.17654755368837316,1.33941281444783,False,False,False
13,37.1420952298529,11.043461524870278,-2.7375057502968168,0.37528906290195013,0.44336372563046067,0.3488831934915837,0.37778650554045523,1.3474788007343395,False,False,False
14,37.12472338990347,11.036032995378488,-2.722297010365311,0.37786975197226697,0.44994202374269676,0.1315659622447214,0.05161378140633621,1.355869073518233,False,False,False
15,37.10755218875039,11.028379310450097,-2.7070254563495,0.3759941712434612,0.4535149375003985,0.07145827515403513,-0.037511614576115626,1.3644819300620294,False,False,False
16,37.0901014150616,11.020279350684381,-2.691283723126502,0.3847798594227092,0.45636703912386,0.057042032469229564,0.1757137635849606,1.3735634196385824,False,False,False
17,37.072035981827995,11.011545867384022,-2.674243721100649,0.40131464387721344,0.47123889803846897,0.8736858212341823,0.33069568909008495,1.3833509875376082,False,False,False
