Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,0,353,37,264,34,1.0,8.1162,4.7,0.171084,0.37652,0.0,0,0.37652,4,8.305,0.341
Env. (realmap_a),CNN-DDQN+Duel,1,195,31,69,12,1.0,12.0619,7.15,0.140018,0.35692,0.0,0,0.35692,2,12.24,0.29
Env. (realmap_a),CNN-DDQN+Duel,2,375,108,303,17,1.0,13.6025,8.6,0.202095,0.46085,0.0,0,0.46085,2,13.833,0.841
Env. (realmap_a),CNN-DDQN+Duel,3,211,21,328,35,1.0,11.2775,6.3,0.162559,0.27021,0.0,0,0.27021,3,11.413,0.841
Env. (realmap_a),CNN-DDQN+Duel,4,362,42,271,15,1.0,9.9319,6.05,0.146577,0.24428,0.0,0,0.24428,2,10.054,0.698
Env. (realmap_a),CNN-DDQN+Duel,5,207,36,333,21,1.0,12.9506,7.2,0.222688,0.31425,0.0,0,0.31425,5,13.108,0.333
Env. (realmap_a),CNN-DDQN+Duel,6,276,25,198,33,1.0,7.3162,4.3,0.186507,0.20379,0.0,0,0.20379,2,7.418,0.04
Env. (realmap_a),CNN-DDQN+Duel,7,58,15,180,24,1.0,11.46,6.4,0.0753,0.28723,0.0,0,0.28723,1,11.604,0.197
Env. (realmap_a),CNN-DDQN+Duel,8,389,121,376,53,1.0,5.9663,3.65,0.026516,0.18348,0.0,0,0.18348,1,6.058,0.07
Env. (realmap_a),CNN-DDQN+Duel,9,380,91,283,31,1.0,12.7894,7.05,0.244312,0.29108,0.0,0,0.29108,4,12.935,0.799
Env. (realmap_a),CNN-DDQN+Duel,10,246,38,151,20,1.0,8.9031,5.2,0.168538,0.23568,0.0,0,0.23568,1,9.021,0.364
Env. (realmap_a),CNN-DDQN+Duel,11,369,55,390,122,1.0,6.0863,3.7,0.008627,0.17709,0.0,0,0.17709,0,6.175,0.031
Env. (realmap_a),CNN-DDQN+Duel,12,234,40,103,45,1.0,12.3469,6.85,0.131439,0.2747,0.0,0,0.2747,2,12.484,0.0
Env. (realmap_a),CNN-DDQN+Duel,13,65,43,152,40,1.0,7.875,4.6,0.123669,0.20592,0.0,0,0.20592,4,7.978,0.192
Env. (realmap_a),CNN-DDQN+Duel,14,274,22,366,22,1.0,8.29,6.5,0.102173,0.29745,0.0,0,0.29745,1,8.439,0.92
Env. (realmap_a),CNN-DDQN+Duel,15,133,36,212,28,1.0,7.575,4.5,0.284012,0.2291,0.0,0,0.2291,4,7.69,0.481
Env. (realmap_a),CNN-DDQN+Duel,16,95,19,26,23,1.0,5.9163,3.6,0.0,0.17158,0.0,0,0.17158,0,6.002,0.061
Env. (realmap_a),CNN-DDQN+Duel,17,278,23,184,38,1.0,8.8163,5.05,0.171548,0.2265,0.0,0,0.2265,2,8.929,0.134
Env. (realmap_a),CNN-DDQN+Duel,18,304,43,386,22,1.0,8.0675,4.7,0.2015,0.20797,0.0,0,0.20797,5,8.171,0.0
Env. (realmap_a),CNN-DDQN+Duel,19,77,15,153,41,1.0,7.4775,4.4,0.145896,0.19438,0.0,0,0.19438,3,7.575,0.101
Env. (realmap_a),CNN-DDQN+Duel,20,83,19,177,26,1.0,8.7162,5.0,0.119552,0.21752,0.0,0,0.21752,2,8.825,0.333
Env. (realmap_a),CNN-DDQN+Duel,21,191,37,58,39,1.0,12.5456,6.95,0.144334,0.27173,0.0,0,0.27173,3,12.681,0.3
Env. (realmap_a),CNN-DDQN+Duel,22,273,24,182,16,1.0,8.3719,4.85,0.125209,0.21406,0.0,0,0.21406,1,8.479,0.0
Env. (realmap_a),CNN-DDQN+Duel,23,357,116,401,38,1.0,8.9125,5.1,0.281835,0.24286,0.0,0,0.24286,5,9.034,0.462
Env. (realmap_a),CNN-DDQN+Duel,24,242,37,321,20,1.0,8.4719,5.8,0.484408,0.33993,0.0,0,0.33993,4,8.642,0.891
Env. (realmap_a),CNN-DDQN+Duel,25,371,112,348,22,1.0,9.1162,5.2,0.16298,0.2256,0.0,0,0.2256,4,9.229,0.333
Env. (realmap_a),CNN-DDQN+Duel,26,129,40,31,52,1.0,9.4662,5.4,0.14291,0.22836,0.0,0,0.22836,5,9.58,0.128
Env. (realmap_a),CNN-DDQN+Duel,27,29,48,86,45,0.0,10.5313,7.75,0.371642,0.64562,0.0,0,0.64562,4,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,28,84,38,17,35,1.0,5.7825,3.55,0.05751,0.17169,0.0,0,0.17169,2,5.868,0.065
Env. (realmap_a),CNN-DDQN+Duel,29,140,33,30,55,1.0,11.0369,6.2,0.158925,0.25727,0.0,0,0.25727,4,11.166,0.823
Env. (realmap_a),CNN-DDQN+Duel,30,105,19,191,9,1.0,7.9425,4.65,0.067922,0.20806,0.0,0,0.20806,2,8.047,0.0
Env. (realmap_a),CNN-DDQN+Duel,31,256,21,360,60,0.0,5.2275,9.0,0.293329,0.66079,0.0,0,0.66079,2,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,32,145,38,74,11,1.0,6.9069,4.1,0.249436,0.19416,0.0,0,0.19416,4,7.004,0.333
Env. (realmap_a),CNN-DDQN+Duel,33,109,43,33,56,1.0,7.8744,4.6,0.223555,0.20434,0.0,0,0.20434,5,7.977,0.289
Env. (realmap_a),CNN-DDQN+Duel,34,229,15,357,41,1.0,12.3469,6.85,0.139135,0.26521,0.0,0,0.26521,3,12.479,0.316
Env. (realmap_a),CNN-DDQN+Duel,35,103,12,29,31,1.0,6.8162,4.05,0.197739,0.18421,0.0,0,0.18421,2,6.908,0.338
Env. (realmap_a),CNN-DDQN+Duel,36,299,36,361,30,1.0,5.7894,3.55,0.137221,0.16715,0.0,0,0.16715,4,5.873,0.29
Env. (realmap_a),CNN-DDQN+Duel,37,279,20,212,39,0.0,1.2956,5.85,0.276521,0.80911,0.0,0,0.80911,1,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,38,57,38,136,17,1.0,7.8375,4.6,0.301614,0.20828,0.0,0,0.20828,4,7.942,0.094
Env. (realmap_a),CNN-DDQN+Duel,39,284,40,382,86,0.0,0.495,5.4,0.413137,0.58016,0.0,0,0.58016,0,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,40,30,20,143,14,1.0,10.4162,5.85,0.069065,0.24481,0.0,0,0.24481,1,10.539,0.204
Env. (realmap_a),CNN-DDQN+Duel,41,364,93,355,23,1.0,6.3844,3.85,0.132447,0.18465,0.0,0,0.18465,2,6.477,0.221
Env. (realmap_a),CNN-DDQN+Duel,42,79,21,185,22,1.0,9.7106,5.6,0.091426,0.25422,0.0,0,0.25422,1,9.838,0.387
Env. (realmap_a),CNN-DDQN+Duel,43,382,82,306,38,1.0,8.9875,5.15,0.217172,0.22401,0.0,0,0.22401,3,9.1,0.0
Env. (realmap_a),CNN-DDQN+Duel,44,316,39,223,42,1.0,8.6363,5.1,0.202933,0.2338,0.0,0,0.2338,3,8.753,0.182
Env. (realmap_a),CNN-DDQN+Duel,45,249,35,364,64,0.0,0.9206,5.15,0.054462,0.53874,0.0,0,0.53874,0,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,46,382,35,286,33,1.0,8.9025,5.1,0.170729,0.21487,0.0,0,0.21487,2,9.01,0.366
Env. (realmap_a),CNN-DDQN+Duel,47,381,66,302,22,1.0,9.1487,5.25,0.327247,0.24125,0.0,0,0.24125,4,9.269,0.431
Env. (realmap_a),CNN-DDQN+Duel,48,389,90,367,36,1.0,4.8731,3.2,0.018652,0.15875,0.0,0,0.15875,0,4.953,0.12
Env. (realmap_a),CNN-DDQN+Duel,49,236,21,142,31,1.0,9.1462,5.45,0.210008,0.25087,0.0,0,0.25087,3,9.272,0.562
Env. (realmap_a),Expert (CTG),0,353,37,264,34,1.0,8.0731,4.7,0.066022,0.35047,0.0,0,0.35047,2,8.248,0.053
