step,x_m,y_m,theta_rad,v_m_s,delta_rad,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck
0,36.9,5.5,1.2670618409523096,0.0,0.0,0.0,0.0,0.8711531038818676,False,False,False
1,36.90112157185592,5.503578348302221,1.2670618409523096,0.07500000000000001,0.0,0.0,1.5,0.8734404836109078,False,False,False
2,36.903364715567754,5.510735044906663,1.2670618409523096,0.15000000000000002,0.0,0.0,1.5,0.8780094703138797,False,False,False
3,36.906728011013854,5.52146555894899,1.2672935408919752,0.2249050358443448,0.012361918146167007,0.24723836292334012,1.4981007168868952,0.8848330715224006,False,False,False
4,36.91120956283298,5.535775460052928,1.267602506755944,0.2999050358443448,0.012361918146167007,0.0,1.5,0.8940077539681748,False,False,False
5,36.91680633016884,5.553665699295093,1.267988738544216,0.3749050358443448,0.012361918146167007,0.0,1.5,0.9064501242153584,False,False,False
6,36.9235144419205,5.575137485199447,1.268452236256791,0.4499050358443448,0.012361918146167007,0.0,1.5,0.9213040155191039,False,False,False
7,36.93132919628305,5.6001922822628805,1.268992999893669,0.5249050358443448,0.012361918146167007,0.0,1.5,0.9385271381145277,False,False,False
8,36.94024506018998,5.6288318091596645,1.2696110294548504,0.5999050358443447,0.012361918146167007,0.0,1.5,0.9580702686737645,False,False,False
9,36.95025566865831,5.66105803662448,1.2703063249403348,0.6749050358443447,0.012361918146167007,0.0,1.5,0.9814460185437273,False,False,False
10,36.96135382403754,5.696873185013678,1.2710788863501223,0.7499050358443446,0.012361918146167007,0.0,1.5,1.0075242188269398,False,False,False
11,36.97353149516382,5.736279721544355,1.271928713684213,0.8249050358443446,0.012361918146167007,0.0,1.5,1.036039537642578,False,False,False
12,36.98677981642074,5.7792803572108005,1.2728558069426068,0.8999050358443446,0.012361918146167007,0.0,1.5,1.0690485079360523,False,False,False
13,37.00108908670847,5.825878043377815,1.2738601661253028,0.9749050358443445,0.012361918146167007,0.0,1.5,1.104528188601664,False,False,False
