step,x_m,y_m,theta_rad,v_m_s,delta_rad,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck
0,6.5,4.3,-0.03446910099950795,0.0,0.0,0.0,0.0,0.08876766092878452,False,False,False
1,6.503577152240293,4.299876649922749,-0.03456769323613296,0.0715855666787455,-0.016525665594397745,-0.33051331188795485,1.4317113335749099,0.08859806250570479,False,False,False
2,6.510847470635996,4.299625231636705,-0.0352329562918694,0.14549328607114564,-0.05481462252072647,-0.7657791385265745,1.4781543878480026,0.08849989054348073,False,False,False
3,6.521823914804342,4.299238338954642,-0.037199197755309665,0.21966521119944676,-0.10700273396098098,-1.0437622288050903,1.4834385025660226,0.08886990900676561,False,False,False
4,6.536369510428604,4.298697004747636,-0.04028189138727267,0.29111330769184723,-0.12639450456999443,-0.38783541218026885,1.4289619298480094,0.08964949259235022,False,False,False
5,6.554548746544775,4.2979643143947195,-0.04437016346578648,0.36387990377088186,-0.13401458069078484,-0.1524015224158083,1.4553319215806928,0.09081975379922691,False,False,False
6,6.576307544629745,4.296998238909038,-0.05000033674693238,0.435604681309345,-0.153873489146855,-0.39717816912140336,1.4344955507692627,0.0933517064645929,False,False,False
7,6.601805872120891,4.295722250432676,-0.0565998820624114,0.510604681309345,-0.153873489146855,0.0,1.5,0.09812707170081059,False,False,False
8,6.631039218407761,4.294065877346531,-0.06416879941222398,0.585604681309345,-0.153873489146855,0.0,1.5,0.10379520655093988,False,False,False
9,6.664001472583477,4.291947821144488,-0.07270708879636967,0.6606046813093449,-0.153873489146855,0.0,1.5,0.11043646873121982,False,False,False
10,6.7006845334101985,4.289275992876504,-0.08221475021484848,0.7356046813093449,-0.153873489146855,0.0,1.5,0.11814170946852443,False,False,False
11,6.741077867314396,4.285947562389687,-0.09269178366766084,0.8106046813093448,-0.153873489146855,0.0,1.5,0.1270121607586936,False,False,False
12,6.785168014815062,4.281849023349727,-0.10413818915480633,0.8856046813093448,-0.153873489146855,0.0,1.5,0.13551124999452946,False,False,False
13,6.8328326954379435,4.276867288211601,-0.11572492833670411,0.9584861947608395,-0.14405811089295176,0.19630756507806502,1.457630269029894,0.13116881556886628,False,False,False
14,6.884108217278787,4.270906800201458,-0.12628285610299095,1.0324159156793162,-0.12210663205577969,0.43902957674344134,1.4785944183695352,0.12366216999131285,False,False,False
15,6.9390270733841275,4.263934386872692,-0.13648373113194978,1.1071938048139969,-0.11011204255005523,0.23989179011448925,1.4955577826936137,0.11775090364419416,False,False,False
16,6.997246777671596,4.2559386348612,-0.14569688492314636,1.1753239583280186,-0.09378986870959655,0.32644347680917374,1.362603070280434,0.11593759292760097,False,False,False
