step,x_m,y_m,theta_rad,v_m_s,delta_rad,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck
0,38.0,9.1,-2.5876401449487654,0.0,0.0,0.0,0.0,1.1224920188784604,False,False,False
1,37.99684487002892,9.098048373213764,-2.58743597416475,0.0741989009275864,0.03300802993201057,0.6601605986402113,1.4839780185517277,1.1256397374594416,False,False,False
2,37.9909306222091,9.094388405854922,-2.586599855970364,0.1391023915569012,0.07200503207410544,0.7799400428418974,1.2980698125862964,1.1315236070426242,False,False,False
3,37.98273415356528,9.089306628539779,-2.584722239800218,0.19287981637250987,0.11628867317807884,0.8856728220794681,1.075548496312173,1.1396517066745457,False,False,False
4,37.972554959671555,9.082969079328874,-2.5815638616352534,0.2398170288588433,0.1567430125821545,0.8090867880815134,0.9387442497266685,1.1497154290257199,False,False,False
5,37.96068895230419,9.075529215583684,-2.5766554917510973,0.2801097666197587,0.207256786396686,1.0102754762906294,0.8058547552183088,1.161400826609521,False,False,False
6,37.9475422555067,9.067196198416635,-2.569988193804683,0.31130358930883745,0.25156366279184467,0.8861375279031733,0.6238764537815746,1.1742999427981218,False,False,False
7,37.93141409073937,9.056822006075686,-2.560467446913932,0.3835317799030093,0.28951673292868785,0.7590614027368636,1.4445638118834365,1.1900700983649264,False,False,False
8,37.91422171315679,9.045530433588429,-2.5488059313329985,0.41137693478225384,0.3278910903771309,0.7674871489688608,0.5569030975848905,1.2068168469358325,False,False,False
9,37.89405770580569,9.031947973883332,-2.5342251589890954,0.48623879075851023,0.34541593623762606,0.35049691720990395,1.4972371195251273,1.2264127282546404,False,False,False
10,37.87101455287784,9.015932807515984,-2.517395372484708,0.5612387907585102,0.34541593623762606,0.0,1.5,1.248785156432432,False,False,False
11,37.845307278517005,8.997416768315125,-2.496341925480787,0.6336269131755166,0.3794046769366033,0.6797748139795443,1.4477624483401272,1.2736310736757663,False,False,False
12,37.8170433758257,8.976141472396097,-2.472362313492653,0.7075270770184705,0.3862738120150565,0.13738270156906474,1.4780032768590798,1.2720085729008757,False,False,False
13,37.786356600692656,8.95186816611941,-2.4458407904490604,0.7825270770184705,0.3862738120150565,0.0,1.5,1.253440196106188,False,False,False
14,37.75353679165731,8.924461910655088,-2.417520337212471,0.855159097172547,0.3782682553989546,-0.16011113232203789,1.452640403081531,1.2356905943485454,False,False,False
15,37.718697018553556,8.893653144447873,-2.386716095871695,0.9301590971725471,0.3782682553989546,0.0,1.5,1.2186013748910125,False,False,False
16,37.682284360726385,8.859398049906943,-2.354508148755419,0.99985862041522,0.36885806343939964,-0.1882038391910984,1.393990464853458,1.2025709938934144,False,False,False
17,37.64434650809646,8.821332028673664,-2.319884264041168,1.07485862041522,0.36885806343939964,0.0,1.5,1.1893391328229683,False,False,False
18,37.60539295206175,8.779441722988084,-2.2865248928971127,1.1440589562047498,0.336590577359043,-0.6453497216071329,1.3840067157905969,1.1772925999392068,False,False,False
19,37.565412630355624,8.733462957999214,-2.255525784203059,1.2186013217828418,0.29627476718508633,-0.8063162034791337,1.4908473115618377,1.166840006478364,False,False,False
20,37.52462327939693,8.683507455268426,-2.2274301309876883,1.2898563338166593,0.25566400893376207,-0.8122151650264855,1.4251002406763496,1.158152322488839,False,False,False
21,37.48301612178455,8.629523026422108,-2.2020775820656233,1.3631543012357914,0.21958273130603076,-0.7216255525546259,1.4659593483826399,1.1509985996726446,False,False,False
22,37.44057979052078,8.571476858535375,-2.178333095664463,1.4380820306872175,0.19560128359434326,-0.4796289542337502,1.4985545890285232,1.1481611671198182,False,False,False
23,37.39764851425136,8.509728219810045,-2.156712426543062,1.504126173770397,0.17081006048423397,-0.49582446220218535,1.3208828616635895,1.1480877713114455,False,False,False
24,37.35404870431273,8.444031919933675,-2.138449142036241,1.5769524081759931,0.13809203027366965,-0.6543606042112864,1.456524688111923,1.1511599389670022,False,False,False
25,37.30977043158749,8.374593453189291,-2.1213344196470767,1.647090294955587,0.124050337896034,-0.2808338475527131,1.4027577355918779,1.1596901871687941,False,False,False
26,37.265020033581465,8.301691762484333,-2.1057524963664616,1.7108190587363612,0.10886238814438379,-0.3037589950330042,1.2745752756154851,1.172945767782722,False,False,False
27,37.219505852730194,8.224886774194614,-2.093301983739414,1.785558387143481,0.08348028429209367,-0.5076420770458023,1.4947865681423975,1.1795628935922846,False,False,False
28,37.173415705596504,8.144854387267593,-2.0757271258966377,1.8471041789830738,0.11368548426405954,0.6041039994393174,1.2309158367918531,1.17228845426872,False,False,False
29,37.12713849611154,8.06112840632066,-2.053595389377332,1.9132819973272035,0.13792768553983095,0.48484402551542805,1.3235563668825945,1.1720442306301186,False,False,False
30,37.08207195266346,7.975152061409958,-2.0261531053527677,1.9414350591829381,0.1680214050965273,0.601874391133927,0.5630612371146935,1.1809637135059883,False,False,False
31,37.03892634662874,7.887042085014424,-1.9955192973706326,1.9621326418491272,0.1852031119574773,0.3436341372189997,0.4139516533237817,1.1981783259710095,False,False,False
32,36.99771950848983,7.795926792716186,-1.9599269663143375,2.0,0.21039362513385873,0.5038102635276285,1.1331061042766102,1.224959645436929,False,False,False
33,36.959781089272944,7.703402869608031,-1.9212163905228594,2.0,0.22821705613004845,0.3564686199237943,0.4612136801267992,1.2606094935077805,False,False,False
34,36.925451851913465,7.609480010503781,-1.879455087687201,2.0,0.24551300769855727,0.3459190313701763,0.19509878058706898,1.3046112801300571,False,False,False
35,36.89507374637241,7.514205823528838,-1.8351405702511863,2.0,0.2598744437007087,0.287228720043029,0.6250652266556553,1.353085718850941,False,False,False
36,36.868946111756465,7.4176794193205815,-1.789034495337094,2.0,0.2698869675326394,0.20025047663861417,0.6603552057832904,1.4068178168338834,False,False,False
