step,x_m,y_m,theta_rad,v_m_s,delta_rad,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck
0,27.8,2.3000000000000003,2.9833523291389143,0.0,0.0,0.0,0.0,0.5746838959695055,False,False,False
1,27.796333268112843,2.3005851167905043,2.983504842907875,0.07426246532624654,0.024639565022338706,0.4927913004467741,1.4852493065249308,0.5752586207994594,False,False,False
2,27.789007937239003,2.3017529069335523,2.984203158125263,0.14835660582454385,0.056424099406565814,0.6356906876845421,1.481882809965946,0.5763788256602371,False,False,False
3,27.777987307487777,2.303501903928165,2.9861557917208383,0.22317102912405845,0.10461065265519306,0.963731064972545,1.4962884659902915,0.5779947360970983,False,False,False
4,27.763401998024033,2.3057874349909935,2.989910434288337,0.29526591702556126,0.15142557696683823,0.9362984862329033,1.441897758030056,0.5802604196380092,False,False,False
5,27.745114540866975,2.308582788057029,2.9956511053577675,0.36999734487427266,0.1840775622492411,0.6530397056480577,1.4946285569742281,0.5835631342785434,False,False,False
6,27.72313042711383,2.311814157875419,3.0043220016896584,0.44440657439533177,0.22999126735317865,0.9182741020787508,1.4881845904211817,0.5872789522677717,False,False,False
7,27.697667352124924,2.315331611983623,3.0152043813250184,0.5140975282158009,0.2487540337656722,0.37525532824987096,1.3938190764093834,0.5912935613394823,False,False,False
8,27.668590518107404,2.319026276632212,3.028753281262306,0.5862125291557608,0.2705508666767259,0.4359366582210744,1.442300018799199,0.595471678605002,False,False,False
9,27.635795349262864,2.322742649488521,3.0446634140523683,0.6601013639583029,0.2815476746027924,0.2199361585213302,1.4777766960508405,0.6028300499371664,False,False,False
10,27.59921280795551,2.326299714251668,3.062381238849154,0.7351013639583028,0.2815476746027924,0.0,1.5,0.6104311200712611,False,False,False
11,27.55883474680513,2.329504823836956,3.081906755652663,0.8101013639583028,0.2815476746027924,0.0,1.5,0.6190029035904718,False,False,False
12,27.514671402653303,2.3321438872385376,3.103436266493503,0.8848424995015142,0.2840805796673098,0.0506581012903482,1.4948227108642267,0.6305315298579854,False,False,False
13,27.466714209544147,2.3339746490238316,3.126790636915537,0.9598424995015142,0.2840805796673098,0.0,1.5,0.6422185521129755,False,False,False
14,27.415168021418797,2.3347376922882876,-3.131697366098983,1.0310367103604576,0.27990018792174565,-0.08360783491128354,1.4238842171788697,0.6556013062381807,False,False,False
15,27.359929991510253,2.334191078260917,-3.106329908259634,1.1048146876417069,0.26885879944308516,-0.2208277695732096,1.4755595456249866,0.612515210715171,False,False,False
16,27.301446501221612,2.3321279346195904,-3.0819496594542217,1.1703974022572499,0.24494942003577397,-0.47818758814622364,1.3116542923108612,0.5685040458139803,False,False,False
17,27.23949659582178,2.328428669285334,-3.058603816782752,1.2412051148881291,0.22198836878980505,-0.45922102491937844,1.416154252617586,0.5248552790817693,False,False,False
