step,x_m,y_m,theta_rad,v_m_s,delta_rad,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck
0,27.400000000000002,2.2,0.0,0.0,0.0,0.0,0.0,0.47443830696838907,False,False,False
1,27.40303970707681,2.2,0.00019345560579742127,0.06079414153615368,0.0381671629750749,0.763343259501498,1.2158828307230736,0.4750389000414593,False,False,False
2,27.408754094812256,2.200001105480355,0.0008315098733557846,0.11428775684752449,0.06689454014278066,0.5745475433541152,1.069872306227416,0.4763127234106542,False,False,False
3,27.416760314551905,2.200007762732651,0.0023835405489567307,0.16012445014865337,0.11579154253746736,0.9779400478937339,0.9167338660225774,0.47844609197229315,False,False,False
4,27.426718739361977,2.2000314990869403,0.0051341965645521626,0.19916906196731982,0.16423515281206863,0.9688722054920251,0.7808922363733286,0.4815403709249687,False,False,False
5,27.438248886060908,2.200090697646669,0.009298392045987924,0.23060597335568647,0.2133923266507421,0.9831434767734695,0.6287382277673332,0.4852931721160404,False,False,False
6,27.45111264618971,2.2002103133788813,0.014905718292133052,0.2572863249959382,0.2557999986218672,0.8481534394225023,0.5336070328050346,0.4836809745827412,False,False,False
7,27.46581458939525,2.2004294726338567,0.022615706280690873,0.29407153197685887,0.3048122126840246,0.9802442812431476,0.7357041396184143,0.4820111507654974,False,False,False
8,27.484149049150226,2.2008441900981053,0.03174167162411079,0.3667829903809225,0.2901473226474601,-0.29329780073128964,1.4542291680812727,0.480040614824106,False,False,False
9,27.506227071822074,2.2015452188963973,0.04273371968866657,0.4417829903809225,0.2901473226474601,0.0,1.5,0.4778767626562964,False,False,False
10,27.531946076887223,2.2026449571676765,0.05624450350014154,0.5148501319050101,0.3050753253655037,0.29856005436087085,1.4613428304817515,0.47579116358495577,False,False,False
11,27.561178922274074,2.2042908800034993,0.07017005730865256,0.5855828929854437,0.2779795209420801,-0.5419160884684712,1.4146552216086743,0.4767807562834805,False,False,False
12,27.593876396462342,2.2065890367963115,0.08484935863682885,0.6555627637188418,0.2625024742154182,-0.3095409345332375,1.3995974146679622,0.47829171411515947,False,False,False
13,27.630016460795897,2.2096628782377135,0.09871184112114717,0.7254109873003884,0.2254205476101568,-0.7416385321052281,1.396964471630933,0.4803456706311763,False,False,False
14,27.669633870427838,2.2135863374002054,0.11536883901504202,0.7962242593000575,0.24595705391153738,0.4107301260276113,1.41626543999338,0.4853399890722697,False,False,False
15,27.712733667473394,2.2185808897468933,0.1304692701332737,0.8677644976632366,0.2058602106167684,-0.8019368658953798,1.4308047672635826,0.4913685977839728,False,False,False
16,27.759434455307236,2.2247087167325925,0.14313226311545657,0.9420220481216247,0.1599305832970152,-0.918592546395064,1.485151009167763,0.4998449872927154,False,False,False
17,27.80968194553617,2.2319502736155,0.1535579912010725,1.0153325406771905,0.12260147434933938,-0.7465821789535165,1.466209851111314,0.5104455292851574,False,False,False
18,27.862913212242436,2.2401892203060116,0.16091388211487523,1.0773018142977036,0.08175419591034752,-0.8169455687798373,1.2393854724102598,0.5251496870640913,False,False,False
19,27.919714472222708,2.249409046437717,0.16561703014855444,1.1508932755465269,0.048998984709810935,-0.6551042240107317,1.4718292249764664,0.5433538143574008,False,False,False
20,27.978893364789695,2.2593006839263325,0.1671457695140659,1.1999976362744964,0.015286233017358049,-0.6742550338490577,0.9820872145593924,0.5470900676723716,False,False,False
21,28.039352596412883,2.269501360630856,0.1655251034329881,1.2262744380759787,-0.01585808371194955,-0.622886334586152,0.5255360360296453,0.5269640137422256,False,False,False
22,28.100903103428262,2.2797835927634447,0.16139023854967727,1.248068781995401,-0.03973519940864716,-0.4775423139339522,0.4358868783884482,0.4989181558119341,False,False,False
23,28.16280913216144,2.2898622797145296,0.15433467204233642,1.2544219902681863,-0.06739245774355977,-0.5531451666982523,0.12706416545570587,0.4563377743353769,False,False,False
24,28.22380772636684,2.2993519430303686,0.14388019025867704,1.2346468652830231,-0.10126350941849921,-0.6774210334987889,-0.39550249970326634,0.4119879677085302,False,False,False
25,28.28392448197612,2.308061738344935,0.1306257044998378,1.214888445810157,-0.13018012069020868,-0.5783322254341896,-0.395168389457323,0.3663566164574026,False,False,False
26,28.34292297634045,2.315812592935338,0.1151470456522885,1.1901089167197756,-0.15482398608775835,-0.49287730795099327,-0.4955905818076274,0.32114943879004354,False,False,False
27,28.40046039835528,2.3224672943366578,0.09829659567752236,1.1584196101332802,-0.17281173310249126,-0.35975494029465804,-0.6337861317299055,0.2773092659828085,False,False,False
28,28.456536149884762,2.327997171593307,0.07981699818678267,1.1269550926403522,-0.194291472131915,-0.42959478058847445,-0.6292903498585614,0.23508535926705743,False,False,False
29,28.51098875184909,2.3323526680205298,0.060127633564858396,1.0925303125887706,-0.21298172529602588,-0.3738050632822175,-0.6884956010316315,0.19852443895854344,False,False,False
30,28.563259790240128,2.335499394931768,0.04033244238124212,1.0473133904865615,-0.22303759613771568,-0.20111741683379591,-0.9043384420441819,0.166050649203336,False,False,False
31,28.614957712627376,2.3375856297605537,0.021589132143442935,1.0347999912869967,-0.2140267284642867,0.1802173534685796,-0.25026798399129624,0.13939112417625632,False,False,False
32,28.66473286181394,2.33866039901895,0.0033713932944912095,0.9957350260994887,-0.21612031198064138,-0.041871670327093824,-0.7812993037501608,0.11588304224162882,False,False,False
33,28.717704519157895,2.3388389879859495,-0.014476193825654349,1.059439167821256,-0.19946692314315892,0.3330677767496495,1.2740828344353443,0.09808892145141024,False,False,False
34,28.774370705604582,2.338018619981295,-0.03231446207663291,1.1334424890701085,-0.18665911180366987,0.2561562267897812,1.480066424977048,0.08175481021028141,False,False,False
35,28.83450523251827,2.336074728425036,-0.0503068645978928,1.2033187510407337,-0.177538635662844,0.18240952281651746,1.3975252394125048,0.07483549476373463,False,False,False
36,28.89767546688822,2.332894148428424,-0.0682591126729295,1.2650050750047122,-0.16867911392865814,0.17719043468371698,1.2337264792795684,0.07427987764105037,False,False,False
37,28.964479438301588,2.3283270732782144,-0.0861482934441411,1.3391980842318434,-0.15894536966445938,0.19467488528397547,1.4838601845426265,0.08179622980859924,False,False,False
38,29.034848578680418,2.322249850385563,-0.1041808281649943,1.4126214716961583,-0.1520020114890272,0.1388671635086438,1.468467749286296,0.09678098173968941,False,False,False
39,29.10867337414131,2.314530775126573,-0.1223620668430061,1.4845449872195609,-0.1459195685224972,0.12164885933059955,1.4384703104680514,0.11409229897185624,False,False,False
40,29.1859130851898,2.305032110881309,-0.14025847987710582,1.5564315064015364,-0.1371145640059223,0.1761000903314982,1.4377303836395119,0.12693167776739778,False,False,False
41,29.266071414181717,2.293714915710148,-0.15755077578891408,1.6190659793002067,-0.12747005422822397,0.19289019555396703,1.2526894579734056,0.1088700599399085,False,False,False
42,29.347312626120242,2.2808083324741992,-0.1740103725513671,1.645200827627706,-0.11948348991647145,0.15973128623505017,0.522696966549983,0.10290966777181931,False,False,False
43,29.429437575942195,2.2663717328354664,-0.1884227016244182,1.6676837580773618,-0.10333608514350456,0.3229480954593378,0.44965860899311916,0.1106180418517485,False,False,False
44,29.511198944826273,2.250781091193719,-0.2009661585456195,1.6646909080786478,-0.09017486202140576,0.26322446244197595,-0.059856999974278624,0.12680325817942117,False,False,False
45,29.59271684870109,2.2341745823743926,-0.21120336974280995,1.663844318115197,-0.0736992251602768,0.32951273722257923,-0.016931799269018555,0.14410118864613486,False,False,False
46,29.671421706572843,2.2173001973934645,-0.22030102029917797,1.609869500437546,-0.06771040489637069,0.11977640527812228,-1.0794963535530167,0.16167403029876604,False,False,False
47,29.74784365925451,2.2001866079997696,-0.22843516585573154,1.5662936881204716,-0.06223844249761516,0.10943924797511051,-0.8715162463414864,0.14965560264799804,False,False,False
48,29.827706186657146,2.1816191020762545,-0.23458619852089635,1.6398506711717875,-0.04498129287852852,0.34514299238173285,1.4711396610263194,0.137769343985506,False,False,False
49,29.91067544570901,2.161790592071691,-0.23838465238008055,1.7061146217785266,-0.026710166739951243,0.3654225227715455,1.3252790121347813,0.1391425049930708,False,False,False
50,29.99706657542697,2.1407970902823537,-0.2400447020551466,1.7781062298214283,-0.011202796771738483,0.31014739936425517,1.4398321608580344,0.15283976875471916,False,False,False
51,30.086496778786056,2.118907788624846,-0.2391106316083409,1.8414019441610907,0.006087050662383648,0.3457969486824426,1.2659142867932491,0.15186335218367142,False,False,False
52,30.17905452466877,2.0963445909271465,-0.23566624444629802,1.9053644494673305,0.021689375171466324,0.31204649018165354,1.279250106124798,0.13027256887742733,False,False,False
53,30.27410994869547,2.0735190980888074,-0.22999869845508814,1.9551508136416331,0.03477130253714769,0.26163854731362735,0.9957272834860538,0.12282819004712431,False,False,False
54,30.371476617868225,2.050721472462362,-0.2219893748769648,2.0,0.0480189996033693,0.2649539413244322,1.0346916407466953,0.13093139631458206,False,False,False
55,30.467099324466073,2.0291385470131846,-0.21211608253381975,1.9605636626279377,0.06035794632718258,0.24677893447626564,-0.7887267474412469,0.1464632062067901,False,False,False
56,30.56129807734359,2.0088523122805513,-0.20069586819995244,1.9271674928046412,0.07099137665037727,0.21266860646389385,-0.6679233964659304,0.13840610314783952,False,False,False
57,30.65384695356807,1.9900246686466834,-0.1878325673283614,1.8888911726426552,0.08153850940571944,0.21094265510684318,-0.7655264032397192,0.11783053981272507,False,False,False
58,30.743324684414258,1.973017352592243,-0.17363591351264995,1.8215941498322976,0.0932511534043319,0.23425287997224942,-1.3459404562071517,0.11093748626095412,False,False,False
59,30.836586871373836,1.9566589574103808,-0.15855333156719187,1.8937193677426376,0.09528492051476702,0.04067534220870228,1.4425043582067976,0.11804627601873463,False,False,False
60,30.932431679513233,1.941333807565076,-0.14297567426235425,1.941245730458527,0.09599881715721435,0.01427793284894685,0.9505272543177901,0.12948295707172797,False,False,False
61,31.030121017668268,1.927270651175418,-0.12725914763178592,1.973927978099391,0.09525552776916098,-0.014865787761067395,0.6536449528172805,0.12368912517847475,False,False,False
62,31.12855852222584,1.9146755124302337,-0.11235725712553224,1.9848002240561011,0.08985346453720888,-0.10804126463904196,0.21744491913420383,0.11895009343781182,False,False,False
63,31.227927978323553,1.903463412054094,-0.0976121009837021,2.0,0.08824119101686875,-0.03224547040680248,1.0399152291420544,0.11552449072849769,False,False,False
64,31.32745195036182,1.8937176955731623,-0.0819919441090553,2.0,0.09344797550271518,0.10413568971692855,0.319817651030063,0.11403957137867571,False,False,False
65,31.427116004684734,1.8855276848333118,-0.06588999256622463,2.0,0.09631279597098673,0.0572964093654309,0.8541961668480478,0.1143762425824224,False,False,False
66,31.526899008652954,1.8789434522221484,-0.049682732956158215,2.0,0.09693876341144894,0.012519348809244324,0.8635849982584682,0.11638360632340805,False,False,False
67,31.626775615340122,1.8739772226003553,-0.03327043861226464,2.0,0.09815730254865418,0.024370782744104647,0.41125437358674954,0.12012471306061201,False,False,False
