Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,0,356,74,332,18,0.0,1.41,6.45,0.412951,1.4701,0.0,0,1.4701,1,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,1,295,21,215,22,1.0,7.7737,4.55,0.051014,0.20791,0.0,0,0.20791,2,7.878,0.0
Env. (realmap_a),CNN-DDQN+Duel,2,103,36,195,23,0.0,10.4606,8.75,0.429266,0.59719,0.0,2,0.59719,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,3,378,39,317,27,0.0,7.1044,7.75,0.467691,1.75472,0.0,1,1.75472,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,4,250,42,380,40,1.0,13.1394,7.35,0.19722,0.29912,0.0,0,0.29912,4,13.289,0.0
Env. (realmap_a),CNN-DDQN+Duel,5,33,26,136,27,0.0,11.2425,9.4,0.213676,1.18458,0.0,2,1.18458,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,6,140,32,26,25,1.0,11.43,6.4,0.130797,0.27384,0.0,0,0.27384,2,11.567,0.0
Env. (realmap_a),CNN-DDQN+Duel,7,143,36,28,48,1.0,13.0856,7.25,0.286123,0.31845,0.0,0,0.31845,4,13.245,0.0
Env. (realmap_a),CNN-DDQN+Duel,8,158,30,32,46,1.0,12.8163,7.05,0.164144,0.30362,0.0,0,0.30362,3,12.968,0.0
Env. (realmap_a),CNN-DDQN+Duel,9,49,38,177,21,0.0,14.7981,11.5,0.294771,0.78482,0.0,2,0.78482,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,10,350,19,230,14,0.0,4.4081,9.65,0.745583,0.67083,0.0,1,0.67083,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,11,236,15,121,42,1.0,11.9163,6.6,0.17129,0.28738,0.0,0,0.28738,4,12.06,0.0
Env. (realmap_a),CNN-DDQN+Duel,12,383,40,258,20,1.0,12.8437,7.1,0.099836,0.28889,0.0,0,0.28889,2,12.988,0.0
Env. (realmap_a),CNN-DDQN+Duel,13,108,36,51,62,1.0,6.7856,4.1,0.289375,0.23321,0.0,0,0.23321,4,6.902,0.0
Env. (realmap_a),CNN-DDQN+Duel,14,131,27,210,28,1.0,8.3087,4.8,0.303671,0.22501,0.0,0,0.22501,5,8.421,0.0
Env. (realmap_a),CNN-DDQN+Duel,15,336,20,217,26,0.0,3.5475,12.4,0.586825,1.31354,0.0,0,1.31354,2,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,16,388,103,373,38,1.0,6.5981,4.0,0.205679,0.18569,0.0,0,0.18569,5,6.691,0.0
Env. (realmap_a),CNN-DDQN+Duel,17,66,42,179,14,0.0,7.4988,8.0,0.424271,0.50855,0.0,4,0.50855,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,18,291,37,183,40,0.0,2.6063,6.65,0.317578,0.67685,0.0,0,0.67685,1,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,19,158,40,96,16,1.0,6.7163,4.0,0.162591,0.20504,0.0,0,0.20504,3,6.819,0.0
Env. (realmap_a),CNN-DDQN+Duel,20,182,17,249,24,1.0,9.5362,8.9,0.33965,0.80043,0.0,1,0.80043,180,9.936,0.0
Env. (realmap_a),CNN-DDQN+Duel,21,90,39,10,44,1.0,7.9162,4.6,0.136384,0.21233,0.0,0,0.21233,2,8.022,0.0
Env. (realmap_a),CNN-DDQN+Duel,22,100,32,221,33,1.0,12.7669,7.25,0.287807,0.31345,0.0,0,0.31345,5,12.924,0.0
Env. (realmap_a),CNN-DDQN+Duel,23,153,38,257,16,0.0,12.0706,11.15,0.40772,0.89641,0.0,2,0.89641,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,24,177,44,83,40,1.0,9.3163,5.3,0.128813,0.23689,0.0,0,0.23689,2,9.435,0.0
Env. (realmap_a),CNN-DDQN+Duel,25,26,25,98,39,1.0,7.39,4.35,0.253104,0.2247,0.0,0,0.2247,3,7.502,0.0
Env. (realmap_a),CNN-DDQN+Duel,26,163,45,113,24,0.0,7.2506,5.8,0.402362,0.43016,0.0,1,0.43016,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,27,195,11,78,16,1.0,11.6344,6.5,0.121308,0.27334,0.0,0,0.27334,2,11.771,0.0
Env. (realmap_a),CNN-DDQN+Duel,28,275,24,167,51,1.0,11.7813,6.55,0.254591,0.27548,0.0,0,0.27548,5,11.919,0.0
