Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,0,10,35,332,18,0.0,29.0969,18.2,0.125928,1.97575,0.0,2,1.97575,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,1,391,40,215,22,1.0,17.8144,9.55,0.094524,0.36294,0.0,0,0.36294,2,17.996,0.0
Env. (realmap_a),CNN-DDQN+Duel,2,364,82,155,26,0.0,5.5844,8.45,0.639775,0.79147,0.0,4,0.79147,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,3,204,30,380,40,1.0,17.7469,9.6,0.142032,0.38214,0.0,0,0.38214,2,17.938,0.0
Env. (realmap_a),CNN-DDQN+Duel,4,386,47,136,27,1.0,25.5413,13.45,0.121838,0.51411,0.0,0,0.51411,2,25.798,0.0
Env. (realmap_a),CNN-DDQN+Duel,5,156,39,369,61,1.0,22.4319,11.9,0.161338,0.46299,0.0,0,0.46299,5,22.663,0.0
Env. (realmap_a),CNN-DDQN+Duel,6,377,53,26,25,1.0,35.9006,18.8,0.116083,0.6957,0.0,0,0.6957,2,36.248,0.0
Env. (realmap_a),CNN-DDQN+Duel,7,172,46,384,88,1.0,24.255,12.85,0.21481,0.49453,0.0,0,0.49453,4,24.502,0.0
Env. (realmap_a),CNN-DDQN+Duel,8,375,96,177,21,1.0,24.5163,12.9,0.200801,0.48214,0.0,0,0.48214,4,24.757,0.0
Env. (realmap_a),CNN-DDQN+Duel,9,42,33,268,33,0.0,24.8338,16.95,0.201847,1.23661,0.0,2,1.23661,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,10,342,26,121,42,0.0,0.735,5.2,0.527773,0.56362,0.0,0,0.56362,1,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,11,97,21,283,36,1.0,19.5281,10.6,0.117203,0.45066,0.0,0,0.45066,4,19.753,0.0
Env. (realmap_a),CNN-DDQN+Duel,12,56,49,258,20,1.0,21.3281,11.4,0.2525,0.43708,0.0,0,0.43708,5,21.547,0.0
Env. (realmap_a),CNN-DDQN+Duel,13,398,37,217,26,1.0,18.5163,9.9,0.10994,0.38372,0.0,0,0.38372,4,18.708,0.0
Env. (realmap_a),CNN-DDQN+Duel,14,186,37,373,38,1.0,18.7844,10.2,0.170102,0.41536,0.0,0,0.41536,3,18.992,0.0
Env. (realmap_a),CNN-DDQN+Duel,15,370,111,179,14,0.0,26.855,19.8,0.185939,1.72905,0.0,2,1.72905,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,16,375,96,183,40,1.0,24.0081,12.75,0.235316,0.48866,0.0,0,0.48866,4,24.252,0.0
Env. (realmap_a),CNN-DDQN+Duel,17,381,85,96,16,1.0,32.0569,16.75,0.170748,0.67967,0.0,0,0.67967,3,32.397,0.0
