Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,0,10,35,332,18,0.0,32.9775,19.8,0.10483,1.15999,0.0,0,1.15999,3,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,1,391,40,215,22,1.0,17.8162,9.55,0.120139,0.40332,0.0,0,0.40332,3,18.018,0.0
Env. (realmap_a),CNN-DDQN+Duel,2,364,82,155,26,0.0,5.1619,4.8,0.653259,0.2653,0.0,1,0.2653,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,3,204,30,380,40,1.0,17.78,10.4,0.162427,0.4223,0.0,0,0.4223,3,17.991,0.0
Env. (realmap_a),CNN-DDQN+Duel,4,386,47,136,27,1.0,25.4869,13.45,0.124376,0.52399,0.0,0,0.52399,4,25.749,0.0
Env. (realmap_a),CNN-DDQN+Duel,5,156,39,369,61,1.0,22.43,11.9,0.14692,0.47324,0.0,0,0.47324,4,22.667,0.0
Env. (realmap_a),CNN-DDQN+Duel,6,377,53,26,25,1.0,35.9269,18.75,0.117561,0.66978,0.0,0,0.66978,3,36.262,0.0
Env. (realmap_a),CNN-DDQN+Duel,7,172,46,384,88,1.0,24.3056,12.9,0.227444,0.51822,0.0,0,0.51822,4,24.565,0.0
Env. (realmap_a),CNN-DDQN+Duel,8,375,96,177,21,1.0,24.2163,12.75,0.192611,0.51045,0.0,0,0.51045,5,24.471,0.0
Env. (realmap_a),CNN-DDQN+Duel,9,42,33,268,33,1.0,22.6869,12.05,0.130885,0.47232,0.0,0,0.47232,2,22.923,0.0
Env. (realmap_a),CNN-DDQN+Duel,10,342,26,121,42,1.0,22.5687,13.0,0.17541,0.5625,0.0,0,0.5625,3,22.85,0.0
Env. (realmap_a),CNN-DDQN+Duel,11,97,21,283,36,1.0,19.005,10.15,0.10714,0.39129,0.0,0,0.39129,2,19.201,0.0
Env. (realmap_a),CNN-DDQN+Duel,12,56,49,258,20,0.0,4.4887,4.5,0.558401,0.36642,0.0,0,0.36642,4,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,13,398,37,217,26,1.0,18.3163,9.8,0.124939,0.38572,0.0,0,0.38572,3,18.509,0.0
Env. (realmap_a),CNN-DDQN+Duel,14,186,37,373,38,0.0,20.0844,12.3,0.267705,0.72066,0.0,1,0.72066,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,15,370,111,179,14,0.0,27.5662,18.25,0.198081,0.93191,0.0,3,0.93191,180,inf,inf
Env. (realmap_a),CNN-DDQN+Duel,16,375,96,183,40,0.0,24.5662,14.6,0.243667,0.7724,0.0,0,0.7724,4,inf,inf
