Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN+Duel,0,362,42,271,15,1.0,9.9319,6.05,0.146577,1.93077,0.0,0,1.93077,2,10.897,0.875
Env. (realmap_a),CNN-DDQN+Duel,1,207,36,333,21,1.0,12.9506,7.2,0.222688,1.27811,0.0,0,1.27811,5,13.59,0.339
Env. (realmap_a),CNN-DDQN+Duel,2,276,25,198,33,1.0,7.3162,4.3,0.186507,0.71675,0.0,0,0.71675,2,7.675,0.346
Env. (realmap_a),CNN-DDQN+Duel,3,58,15,180,24,1.0,11.46,6.4,0.0753,1.01509,0.0,0,1.01509,1,11.968,0.188
Env. (realmap_a),CNN-DDQN+Duel,4,389,121,376,53,1.0,5.9663,3.65,0.026516,0.68628,0.0,0,0.68628,1,6.309,0.088
Env. (realmap_a),CNN-DDQN+Duel,5,380,91,283,31,1.0,12.7894,7.05,0.244312,1.34782,0.0,0,1.34782,4,13.463,0.889
Env. (realmap_a),CNN-DDQN+Duel,6,246,38,151,20,1.0,8.9031,5.2,0.168538,1.2124,0.0,0,1.2124,1,9.509,0.102
Env. (realmap_a),CNN-DDQN+Duel,7,369,55,390,122,1.0,6.0863,3.7,0.008627,0.48614,0.0,0,0.48614,0,6.329,0.04
Env. (realmap_a),CNN-DDQN+Duel,8,234,40,103,45,1.0,12.3469,6.85,0.131439,0.82593,0.0,0,0.82593,2,12.76,0.0
Env. (realmap_a),CNN-DDQN+Duel,9,65,43,152,40,1.0,7.875,4.6,0.123669,0.56216,0.0,0,0.56216,4,8.156,0.794
Env. (realmap_a),CNN-DDQN+Duel,10,274,22,366,22,1.0,8.29,6.5,0.102173,0.82142,0.0,0,0.82142,1,8.701,0.903
Env. (realmap_a),CNN-DDQN+Duel,11,133,36,212,28,1.0,7.575,4.5,0.284012,0.62991,0.0,0,0.62991,4,7.89,0.43
Env. (realmap_a),CNN-DDQN+Duel,12,95,19,26,23,1.0,5.9163,3.6,0.0,0.42673,0.0,0,0.42673,0,6.13,0.062
Env. (realmap_a),CNN-DDQN+Duel,13,278,23,184,38,1.0,8.8163,5.05,0.171548,0.59108,0.0,0,0.59108,2,9.112,0.121
Env. (realmap_a),CNN-DDQN+Duel,14,304,43,386,22,1.0,8.0675,4.7,0.2015,0.60304,0.0,0,0.60304,5,8.369,0.867
Env. (realmap_a),CNN-DDQN+Duel,15,77,15,153,41,1.0,7.4775,4.4,0.145896,0.77743,0.0,0,0.77743,3,7.866,0.204
Env. (realmap_a),CNN-DDQN+Duel,16,83,19,177,26,1.0,8.7162,5.0,0.119552,0.73799,0.0,0,0.73799,2,9.085,0.8
Env. (realmap_a),CNN-DDQN+Duel,17,191,37,58,39,1.0,12.5456,6.95,0.144334,0.66764,0.0,0,0.66764,3,12.879,0.378
Env. (realmap_a),CNN-DDQN+Duel,18,273,24,182,16,1.0,8.3719,4.85,0.125209,0.23692,0.0,0,0.23692,1,8.49,0.006
Env. (realmap_a),CNN-DDQN+Duel,19,357,116,401,38,1.0,8.9125,5.1,0.281835,0.56984,0.0,0,0.56984,5,9.197,0.485
Env. (realmap_a),CNN-DDQN+Duel,20,242,37,321,20,1.0,8.4719,5.8,0.484408,1.22545,0.0,0,1.22545,4,9.085,0.9
