step,x_m,y_m,theta_rad,v_m_s,delta_rad,action,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck,reward
0,22.1,2.9000000000000004,-3.110833127519324,0.0,0.0,-1,0.0,0.0,0.33968423802184544,False,False,False,0.0
1,22.096251773888465,2.8998846699657994,-3.1105055788896734,0.07500000000000001,0.05235987901687622,34,1.0471975803375244,1.5,0.34342306976257286,False,False,False,-0.15963841421384373
2,22.088755397619916,2.8996515544571615,-3.109191775912024,0.15000000000000002,0.10471975803375244,34,1.0471975803375244,1.5,0.35090746015845853,False,False,False,-0.11479028110059204
3,22.077511302323234,2.899287108358042,-3.1062220675719243,0.22500000000000003,0.15707963705062866,34,1.0471975803375244,1.5,0.3621442657788181,False,False,False,-0.0714536391833483
4,22.06252068443269,2.89875666018929,-3.100908153377886,0.30000000000000004,0.20943951606750488,34,1.0471975803375244,1.5,0.377154507348764,False,False,False,-0.0289697011253952
5,22.043786200060083,2.897994036237109,-3.0925347408704043,0.37500000000000006,0.2617993950843811,34,1.0471975803375244,1.5,0.3959593065133895,False,False,False,0.012691660158308657
6,22.021313269766928,2.8968906758975423,-3.081781788629395,0.45000000000000007,0.2792526870965958,24,0.3490658402442932,1.5,0.4185356624256582,False,False,False,0.06145715547421357
7,21.995110208353307,2.8953215766164204,-3.069236677681551,0.5250000000000001,0.2792526870965958,19,0.0,1.5,0.4448764747558156,False,False,False,0.1094000468887185
8,21.96518870490643,2.893152790901197,-3.054899408026872,0.6000000000000001,0.2792526870965958,19,0.0,1.5,0.4749794611366137,False,False,False,0.15735360644066076
9,21.93156545324804,2.890230557523001,-3.0387699796653584,0.675,0.2792526870965958,19,0.0,1.5,0.5088816867917936,False,False,False,0.20580345997975769
10,21.894263513074378,2.886381497991046,-3.02084839259701,0.75,0.2792526870965958,19,0.0,1.5,0.5465140341129188,False,False,False,0.254763233460518
11,21.853313843444056,2.881412890825302,-3.0011346468218267,0.825,0.2792526870965958,19,0.0,1.5,0.5878665548481075,False,False,False,0.30422555877327795
12,21.808757004314128,2.875113042672384,-2.981038456803871,0.8999999999999999,0.2617993950843811,14,-0.3490658402442932,1.5,0.6329265844015495,False,False,False,0.3554997993077425
13,21.76063398595497,2.867319609282387,-2.9607805559003233,0.9749999999999999,0.24434610307216645,14,-0.3490658402442932,1.5,0.6816107428358777,False,False,False,0.4073216439067366
14,21.708989842063907,2.857878613479032,-2.940579588411814,1.0499999999999998,0.2268928110599518,14,-0.3490658402442932,1.5,0.7339300282814141,False,False,False,0.4591638465394539
15,21.653872446502923,2.8466476203540276,-2.920652409892151,1.1249999999999998,0.20943951904773714,14,-0.3490658402442932,1.5,0.7897772277542594,False,False,False,0.510966778491097
16,21.59533093676544,2.833498793879541,-2.9012143780115647,1.1999999999999997,0.19198622703552248,14,-0.3490658402442932,1.5,0.7792993572583664,False,False,False,0.5626555849539912
17,21.533413877513855,2.818321828648125,-2.882479635235051,1.2749999999999997,0.17453293502330783,14,-0.3490658402442932,1.5,0.7261263154642905,False,False,False,0.6141635268276769
18,21.468167187914887,2.801026757200573,-2.864661384507078,1.3499999999999996,0.15707964301109317,14,-0.3490658402442932,1.5,0.6714248950009054,False,False,False,0.6654384031272873
19,21.399631886094046,2.7815466415867895,-2.8479721590735747,1.4249999999999996,0.13962635099887852,14,-0.3490658402442932,1.5,0.6142534221694911,False,False,False,0.7164374296316992
20,21.32784171291924,2.7598401670795902,-2.8326240875209456,1.4999999999999996,0.12217305898666386,14,-0.3490658402442932,1.5,0.5570652919520052,False,False,False,0.7671588607165135
21,21.25282070567124,2.735894165920827,-2.818829155069196,1.5749999999999995,0.10471976697444921,14,-0.3490658402442932,1.5,0.5002599047213253,False,False,False,0.8175648633441925
22,21.17458080021762,2.7097261091605604,-2.8067994621215244,1.6499999999999995,0.08726647496223455,14,-0.3490658402442932,1.5,0.4437170901083619,False,False,False,0.8676550230711283
23,21.093119548420532,2.6813866145346568,-2.7967474810455,1.7249999999999994,0.0698131829500199,14,-0.3490658402442932,1.5,0.3890481550061501,False,False,False,0.9174382222377475
24,21.008418046109323,2.6509620273357384,-2.788886312140836,1.7999999999999994,0.052359890937805235,14,-0.3490658402442932,1.5,0.3397979386270168,False,False,False,0.9669410286377502
25,20.92043917654836,2.6185771387181287,-2.7834299397354636,1.8749999999999993,0.03490659892559057,14,-0.3490658402442932,1.5,0.29782176916662295,False,False,False,1.0162023310687833
26,20.829126285502394,2.5843981111013656,-2.780593489344983,1.9499999999999993,0.01745330691337591,14,-0.3490658402442932,1.5,0.26065485087837015,False,False,False,1.0652131433098253
27,20.736156563062693,2.5492979496418418,-2.780593486876978,1.9874999999999994,1.4901161249358807e-08,13,-0.3490658402442932,0.75,0.22555470074560124,False,False,False,0.9785417171060361
28,20.643186840709618,2.514197787952868,-2.783484479452839,1.9874999999999994,-0.017453277111053413,12,-0.3490658402442932,0.0,0.19189150299744373,False,False,False,0.5846228310802067
29,20.55011603270371,2.4793665473472326,-2.7892682292605047,1.9874999999999994,-0.034906569123268075,12,-0.3490658402442932,0.0,0.16396474015948204,False,False,False,-1.1740307946315593
30,20.456845327326732,2.4450741845898936,-2.7979482649765046,1.9874999999999994,-0.05235986113548274,12,-0.3490658402442932,0.0,0.14987661485344994,False,False,False,-1.6087533068158426
31,20.363280480380226,2.4115926965573,-2.809529890386561,1.9874999999999994,-0.0698131531476974,12,-0.3490658402442932,0.0,0.15481586058877916,False,False,False,-1.5230912143301643
32,20.26933414709561,2.379197062787053,-2.8240201973724655,1.9874999999999994,-0.08726644515991205,12,-0.3490658402442932,0.0,0.1784147378699501,False,False,False,-0.02547529514087729
33,20.174928270295947,2.348166093567791,-2.8414280833329455,1.9874999999999994,-0.10471973717212671,12,-0.3490658402442932,0.0,0.19157518617751546,False,False,False,0.6734682512571943
34,20.079996540962153,2.3187831496939166,-2.861764273129754,1.9874999999999994,-0.12217302918434136,12,-0.3490658402442932,0.0,0.1706847318621001,False,False,False,-0.6012976392897825
35,19.9844869450261,2.2913366980265,-2.8821004629265623,1.9874999999999994,-0.12217302918434136,17,0.0,0.0,0.16698517775744603,False,False,False,-0.5980004292626175
36,19.888438980133813,2.2658380889458036,-2.9024366527233707,1.9874999999999994,-0.12217302918434136,17,0.0,0.0,0.18144113042285803,False,False,False,0.13128490024573788
37,19.791892366571844,2.2422978673088734,-2.922772842520179,1.9874999999999994,-0.12217302918434136,17,0.0,0.0,0.21262140309698785,False,False,False,1.0695877660134883
38,19.694887030841084,2.2207257680887498,-2.9431090323169875,1.9874999999999994,-0.12217302918434136,17,0.0,0.0,0.2581181837298697,False,False,False,1.0649291418138247
39,19.597463089145315,2.201130712348607,-2.963445222113796,1.9874999999999994,-0.12217302918434136,17,0.0,0.0,0.31611511748661036,False,False,False,1.0597696712372666
40,19.499660830801286,2.1835208035524776,-2.9837814119106043,1.9874999999999994,-0.12217302918434136,17,0.0,0.0,0.3838134619337443,False,False,False,1.0540873518868963
41,19.401520701577226,2.167903324214097,-3.0041176017074127,1.9874999999999994,-0.12217302918434136,17,0.0,0.0,0.45857869135254226,False,False,False,1.047877741487089
