step,x_m,y_m,theta_rad,v_m_s,delta_rad,action,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck,reward
0,30.400000000000002,4.3,-0.25070925942140887,0.0,0.0,-1,0.0,0.0,0.09554720636559089,False,False,False,0.0
1,30.403632762641617,4.299069658347879,-0.25103680805105943,0.07500000000000001,-0.05235987901687622,4,-1.0471975803375244,1.5,0.09664603195960186,False,False,False,-3.877700187028614
2,30.410897678070842,4.297206595330643,-0.25169190531036056,0.15000000000000002,-0.05235987901687622,19,0.0,1.5,0.09884602038763202,False,False,False,0.701054318446456
3,30.421793218145282,4.294404862565672,-0.25267455119931226,0.22500000000000003,-0.05235987901687622,19,0.0,1.5,0.1021530348155163,False,False,False,5.4439416395732545
4,30.43631692708311,4.290654945408016,-0.2539847457179145,0.30000000000000004,-0.05235987901687622,19,0.0,1.5,0.10657646138558108,False,False,False,10.34576610622371
5,30.45446540627381,4.285943766886165,-0.25562248886616734,0.37500000000000006,-0.05235987901687622,19,0.0,1.5,0.11212920446821695,False,False,False,15.393840198675486
6,30.47623429325964,4.280254693200753,-0.25758778064407073,0.45000000000000007,-0.05235987901687622,19,0.0,1.5,0.11882768008039235,False,False,False,20.575902036656473
7,30.501618234900434,4.273567540833958,-0.2598806210516247,0.5250000000000001,-0.05235987901687622,19,0.0,1.5,0.11423547915043142,False,False,False,16.831823260185665
8,30.53061085473806,4.2658585853307205,-0.2625010100888292,0.6000000000000001,-0.05235987901687622,19,0.0,1.5,0.1082747656234958,False,False,False,-38.33626249989392
9,30.563204714580884,4.257100571826144,-0.2654489477556843,0.675,-0.05235987901687622,19,0.0,1.5,0.1002671865431195,False,False,False,21.5443082972348
10,30.599391270332685,4.247262727406663,-0.26872443405218993,0.75,-0.05235987901687622,19,0.0,1.5,0.09190583152254062,False,False,False,29.441955684066052
11,30.63916082209491,4.236310775405693,-0.2711252370899908,0.825,-0.03490658700466156,24,0.3490658402442932,1.5,0.08436944556911352,False,False,False,32.218984110835095
