step,x_m,y_m,theta_rad,v_m_s,delta_rad,action,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck,reward
0,7.7,1.5,0.32962440742074284,0.0,0.0,-1,0.0,0.0,0.18169861086345362,False,False,False,0.0
1,7.703548114943575,1.5012138287964862,0.32984266222371206,0.07500000000000001,0.034906584024429324,29,0.6981316804885864,1.5,0.1806006577281014,False,False,False,-0.9515494231453853
2,7.710643814813785,1.5036430351178813,0.33027917182965005,0.15000000000000002,0.034906584024429324,19,0.0,1.5,0.17842986918805992,False,False,False,-3.5435143620772336
3,7.721285773047295,1.5072914902644108,0.33093393623855727,0.22500000000000003,0.034906584024429324,19,0.0,1.5,0.17523728839396302,False,False,False,-5.4974035583738505
4,7.7354718624791765,1.5121653867170077,0.3318069554504337,0.30000000000000004,0.034906584024429324,19,0.0,1.5,0.17110004065517437,False,False,False,-3.554069372640294
5,7.75319914875559,1.5182732358698685,0.3328982294652789,0.37500000000000006,0.034906584024429324,19,0.0,1.5,0.16612157816645678,False,False,False,1.4045117755957321
6,7.774463881217762,1.5256258648767094,0.33420775828309335,0.45000000000000007,0.034906584024429324,19,0.0,1.5,0.16043201196504686,False,False,False,4.578200876738057
7,7.799261481262083,1.534236412596912,0.335735541903877,0.5250000000000001,0.034906584024429324,19,0.0,1.5,0.15469007385684164,False,False,False,-2.0628549441852297
8,7.827586528182483,1.544120324623896,0.3374815803276294,0.6000000000000001,0.034906584024429324,19,0.0,1.5,0.15198930581904968,False,False,False,-2.1962564736071903
9,7.859432742502709,1.555295347374217,0.33846342770127347,0.675,0.017453292012214662,14,-0.3490658402442932,1.5,0.14893419768981897,False,False,False,-2.3626386183599055
10,7.894805216730477,1.567746775686097,0.33846342770127347,0.75,0.0,14,-0.3490658402442932,1.5,0.145523655746841,False,False,False,-2.565273836585634
11,7.933714938381022,1.5814433468291649,0.33726339202237554,0.825,-0.017453292012214662,14,-0.3490658402442932,1.5,0.1469417845862644,False,False,False,-2.4323015641897987
12,7.9761798074762815,1.596334112179625,0.3346443343867467,0.8999999999999999,-0.034906584024429324,14,-0.3490658402442932,1.5,0.14897048395324375,False,False,False,-2.259854493364685
13,8.02222550758833,1.6123452333518427,0.3303862024440982,0.9749999999999999,-0.052359876036643986,14,-0.3490658402442932,1.5,0.15485381297130152,False,False,False,-6.299593016669588
14,8.07188615674374,1.6293766726763153,0.3242676065776151,1.0499999999999998,-0.06981316804885865,14,-0.3490658402442932,1.5,0.1644291572074923,False,False,False,3.2375891135703454
15,8.125204650412464,1.6472987465769093,0.3177119681492404,1.1249999999999998,-0.06981316804885865,19,0.0,1.5,0.17699072529411797,False,False,False,-0.5100153982644461
16,8.18220181067841,1.666042378071846,0.3107192871589737,1.1999999999999997,-0.06981316804885865,19,0.0,1.5,0.16659785232267277,False,False,False,-17.843991848009296
17,8.242899071726171,1.685533529943915,0.30328956360681536,1.2749999999999997,-0.06981316804885865,19,0.0,1.5,0.1484261711326933,False,False,False,14.650485631605864
18,8.3073183170113,1.7056931637921402,0.29542279749276545,1.3499999999999996,-0.06981316804885865,19,0.0,1.5,0.13800900115800618,False,False,False,-2.9388280931248687
19,8.375481705218107,1.7264371992763017,0.28711898881682396,1.4249999999999996,-0.06981316804885865,19,0.0,1.5,0.13444746404575303,False,False,False,-3.225161383263033
20,8.447411484901663,1.7476764740914927,0.2783781375789909,1.4999999999999996,-0.06981316804885865,19,0.0,1.5,0.1380539021181364,False,False,False,-15.61817956376074
21,8.52312979771707,1.7693167052452514,0.2692002437792662,1.5749999999999995,-0.06981316804885865,19,0.0,1.5,0.15235662131476235,False,False,False,-19.710852488092623
22,8.60265847014771,1.7912584522454373,0.25958530741764996,1.6499999999999995,-0.06981316804885865,19,0.0,1.5,0.1727801982162247,False,False,False,30.13046541170788
23,8.686018793655174,1.8133970828428951,0.24953332849414167,1.7249999999999994,-0.06981316804885865,19,0.0,1.5,0.19424758868570113,False,False,False,0.6454881050857173
24,8.773231293187257,1.8356227420089706,0.2390443070087418,1.7999999999999994,-0.06981316804885865,19,0.0,1.5,0.21577098910843096,False,False,False,0.954656039030863
25,8.864315483996592,1.8578203248640648,0.22811824296145033,1.8749999999999993,-0.06981316804885865,19,0.0,1.5,0.23957375465316488,False,False,False,1.0008143856910765
26,8.959289616741763,1.8798694543095236,0.21675513635226729,1.9499999999999993,-0.06981316804885865,19,0.0,1.5,0.27131063508612385,False,False,False,1.0465817275603237
27,9.056339285047676,1.9012412232281772,0.20517350846213844,1.9874999999999994,-0.06981316804885865,18,0.0,0.75,0.3112531113616033,False,False,False,0.9568726961192007
28,9.153629958932694,1.9214875908035964,0.1935918805720096,1.9874999999999994,-0.06981316804885865,17,0.0,0.0,0.3557288627001577,False,False,False,0.9540539909025747
29,9.251148588545263,1.9406058413377512,0.18201025268188076,1.9874999999999994,-0.06981316804885865,17,0.0,0.0,0.4044701313835106,False,False,False,1.0621656596729787
30,9.34888209345753,1.9585934104498892,0.17042862479175191,1.9874999999999994,-0.06981316804885865,17,0.0,0.0,0.456987819038317,False,False,False,1.0590019751073507
31,9.446817364419859,1.9754478854205033,0.15884699690162307,1.9874999999999994,-0.06981316804885865,17,0.0,0.0,0.5110267703383189,False,False,False,1.0556737870551673
32,9.54494126511921,1.9911670055149555,0.14726536901149423,1.9874999999999994,-0.06981316804885865,17,0.0,0.0,0.5534304634361612,False,False,False,1.0521770410314035
33,9.643240633941144,2.005748662286715,0.1356837411213654,1.9874999999999994,-0.06981316804885865,17,0.0,0.0,0.5865043718761909,False,False,False,1.0485127700260408
34,9.741702285735224,2.0191908998601695,0.12410211323123654,1.9874999999999994,-0.06981316804885865,17,0.0,0.0,0.6289072708302601,False,False,False,1.0446835063795072
35,9.840313013583579,2.0314919151929733,0.1125204853411077,1.9874999999999994,-0.06981316804885865,17,0.0,0.0,0.6795407372983069,False,False,False,1.0406816835016004
36,9.939059590572374,2.0426500583178924,0.10093885745097886,1.9874999999999994,-0.06981316804885865,17,0.0,0.0,0.6463907477668045,False,False,False,1.036514195567535
37,10.037928771565975,2.0526638325641193,0.08935722956085002,1.9874999999999994,-0.06981316804885865,17,0.0,0.0,0.5847648303576785,False,False,False,1.0321821450174022
38,10.136907294983558,2.061531894758026,0.07777560167072117,1.9874999999999994,-0.06981316804885865,17,0.0,0.0,0.5286435438037943,False,False,False,1.0276847954470272
39,10.235981884577912,2.0692530554033266,0.06619397378059233,1.9874999999999994,-0.06981316804885865,17,0.0,0.0,0.4788713990578295,False,False,False,1.0230240205290615
40,10.335139251216217,2.075826278840628,0.05461234589046349,1.9874999999999994,-0.06981316804885865,17,0.0,0.0,0.4365536581604018,False,False,False,1.0182000064406056
41,10.434366094662558,2.081250683386346,0.043030718000334645,1.9874999999999994,-0.06981316804885865,17,0.0,0.0,0.4028319790132756,False,False,False,1.0132060160529806
42,10.533649105361908,2.085525541450967,0.03435067980955164,1.9874999999999994,-0.052359876036643986,22,0.3490658402442932,0.0,0.38030689884269997,False,False,False,1.0089404835920335
43,10.632965481406993,2.0889384689730695,0.02856692753087131,1.9874999999999994,-0.034906584024429324,22,0.3490658402442932,0.0,0.36881585290719654,False,False,False,1.0062267258378446
44,10.73229993571869,2.091776921297367,0.02567593248625366,1.9874999999999994,-0.017453292012214662,22,0.3490658402442932,0.0,0.3641308930881899,False,False,False,1.004677361458073
45,10.831642180859498,2.0943281867448436,0.02567593248625366,1.9874999999999994,0.0,22,0.3490658402442932,0.0,0.35932088733611167,False,False,False,1.0043354057204592
46,10.930984426000308,2.09687945219232,0.02567593248625366,1.9874999999999994,0.0,17,0.0,0.0,0.3309981510866712,False,False,False,1.0047870473097256
47,11.030326671141117,2.0994307176397964,0.02567593248625366,1.9874999999999994,0.0,17,0.0,0.0,0.29262275856982434,False,False,False,1.0047870473097256
48,11.129668916281926,2.101981983087273,0.02567593248625366,1.9874999999999994,0.0,17,0.0,0.0,0.26394627521622316,False,False,False,1.0047870473097362
49,11.229011161422735,2.104533248534749,0.02567593248625366,1.9874999999999994,0.0,17,0.0,0.0,0.24858482968842222,False,False,False,1.0047870473097043
50,11.328353406563544,2.1070845139822256,0.02567593248625366,1.9874999999999994,0.0,17,0.0,0.0,0.2430938801998258,False,False,False,1.0047921233995993
51,11.427695651704353,2.109635779429702,0.02567593248625366,1.9874999999999994,0.0,17,0.0,0.0,0.24486079630364088,False,False,False,1.0047876715489459
52,11.527037896845162,2.1121870448771785,0.02567593248625366,1.9874999999999994,0.0,17,0.0,0.0,0.2579851652852785,False,False,False,1.0047870690265406
53,11.62638014198597,2.114738310324655,0.02567593248625366,1.9874999999999994,0.0,17,0.0,0.0,0.2555965255806181,False,False,False,1.004787047309715
54,11.72572238712678,2.1172895757721313,0.02856692753087131,1.9874999999999994,0.017453292012214662,22,0.3490658402442932,0.0,0.24493941056251112,False,False,False,1.005195429202521
55,11.825056841438476,2.120128028096429,0.03145792257548896,1.9874999999999994,0.017453292012214662,17,0.0,0.0,0.24151255014442197,False,False,False,1.006983528836094
56,11.924382674698938,2.123253643574199,0.03724167485416929,1.9874999999999994,0.034906584024429324,22,0.3490658402442932,0.0,0.24490306384649374,False,False,False,1.0085635867634648
57,12.0236887689657,2.1269536795849797,0.043025427132849625,1.9874999999999994,0.034906584024429324,17,0.0,0.0,0.261616205016572,False,False,False,1.0116093917605307
58,12.122971802281368,2.1312280123562877,0.04880917941152996,1.9874999999999994,0.034906584024429324,17,0.0,0.0,0.2911342401285666,False,False,False,1.014158978332806
59,12.222228453459978,2.136076498904437,0.05748921760231296,1.9874999999999994,0.052359876036643986,22,0.3490658402442932,0.0,0.3317874734192169,False,False,False,1.0167657516415773
60,12.321439280992067,2.1417863435081244,0.0690708454924418,1.9874999999999994,0.06981316804885865,22,0.3490658402442932,0.0,0.38165373661827307,False,False,False,1.0208331012922522
61,12.420577327003617,2.1486448023737736,0.08356115496524197,1.9874999999999994,0.0872664600610733,22,0.3490658402442932,0.0,0.4389014734403579,False,False,False,1.0257997336400781
62,12.519605587522008,2.156939031916147,0.10096904342099045,1.9874999999999994,0.10471975207328796,22,0.3490658402442932,0.0,0.5019213306552657,False,False,False,1.0315171347067547
63,12.618474466195076,2.1669557906199435,0.12130523572301177,1.9874999999999994,0.12217304408550261,22,0.3490658402442932,0.0,0.5627788422984039,False,False,False,1.0378065448654856
64,12.717119212739556,2.178980956073075,0.14458231078456718,1.9874999999999994,0.13962633609771727,22,0.3490658402442932,0.0,0.6238058010029621,False,False,False,1.0444609425482319
65,12.815457351130107,2.193298817745859,0.17081473293750005,1.9874999999999994,0.15707962810993192,22,0.3490658402442932,0.0,0.6882393621362954,False,False,False,1.0512248248115097
66,12.913386107142449,2.2101911050650798,0.20001888825026848,1.9874999999999994,0.17453292012214658,22,0.3490658402442932,0.0,0.7559824993854587,False,False,False,1.0578194336673492
67,13.010779850391767,2.229935709413758,0.23221312599123456,1.9874999999999994,0.19198621213436123,22,0.3490658402442932,0.0,0.8256303436247299,False,False,False,1.063922638999131
68,13.107487572520508,2.2528050580199226,0.26440736373220064,1.9874999999999994,0.19198621213436123,17,0.0,0.0,0.8966109207469477,False,False,False,1.0707605918900778
69,13.203409047635267,2.2787754495612265,0.2966016014731667,1.9874999999999994,0.19198621213436123,17,0.0,0.0,0.9684885009023514,False,False,False,1.0758177851083572
70,13.298444864692868,2.30781996885823,0.3287958392141328,1.9874999999999994,0.19198621213436123,17,0.0,0.0,1.0425793202409825,False,False,False,1.0795467587550553
71,13.392496530527925,2.33990851476874,0.3609900769550989,1.9874999999999994,0.19198621213436123,17,0.0,0.0,1.1169671320399082,False,False,False,1.0819401156372126
72,13.485466571929125,2.3750078313840124,0.39318431469606496,1.9874999999999994,0.19198621213436123,17,0.0,0.0,1.1853600941808764,False,False,False,1.082997516562688
73,13.577258636658467,2.413081542494494,0.42537855243703104,1.9874999999999994,0.19198621213436123,17,0.0,0.0,1.1335470471119116,False,False,False,0.9179341954488965
74,13.667777593308733,2.454090189289375,0.4545827077497995,1.9874999999999994,0.17453292012214658,12,-0.3490658402442932,0.0,1.084293599081615,False,False,False,0.9279167264516434
75,13.757060499018136,2.4977245034593683,0.48081512990273234,1.9874999999999994,0.15707962810993192,12,-0.3490658402442932,0.0,1.0388931075516026,False,False,False,0.7772560853292638
76,13.845168184444857,2.5436856434990363,0.5040922049642877,1.9874999999999994,0.13962633609771727,12,-0.3490658402442932,0.0,0.9978845622271646,False,False,False,0.7982790918552137
77,13.932182257299656,2.591685036726657,0.5273692800258432,1.9874999999999994,0.13962633609771727,17,0.0,0.0,0.9610817354119205,False,False,False,0.8173808675993921
78,14.018055573552807,2.6416966771785177,0.5506463550873986,1.9874999999999994,0.13962633609771727,17,0.0,0.0,0.9287524187899951,False,False,False,0.8354715558984844
79,14.102741607233957,2.693693468659869,0.5709825473894199,1.9874999999999994,0.12217304408550261,12,-0.3490658402442932,0.0,0.902107923756184,False,False,False,0.8519755472567292
80,14.186352786242361,2.747401581360137,0.5913187396914412,1.9874999999999994,0.12217304408550261,17,0.0,0.0,0.8802973697943608,False,False,False,0.8673214165126765
81,14.268854533470519,2.8027988044791816,0.6116549319934625,1.9874999999999994,0.12217304408550261,17,0.0,0.0,0.8632646400621142,False,False,False,0.881767633482678
82,14.35021273061252,2.8598622286912203,0.629062820449211,1.9874999999999994,0.10471975207328796,12,-0.3490658402442932,0.0,0.8544212473035109,False,False,False,0.8947486227611816
