step,x_m,y_m,theta_rad,v_m_s,delta_rad,action,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck,reward
0,2.8000000000000003,1.6,0.017749615056497525,0.0,0.0,-1,0.0,0.0,0.4869808267005923,False,False,False,0.0
1,2.803749409298944,1.6000665575615198,0.01807716368614809,0.07500000000000001,0.05235987901687622,34,1.0471975803375244,1.5,0.4840236481313218,False,False,False,-0.15986391041155812
2,2.811248183892889,1.6002021289051302,0.01939096666379747,0.15000000000000002,0.10471975803375244,34,1.0471975803375244,1.5,0.47832467601688977,False,False,False,-0.115233700333998
3,2.822496068905228,1.600420263609375,0.022360675003897157,0.22500000000000003,0.15707963705062866,34,1.0471975803375244,1.5,0.4701228358265225,False,False,False,-0.0721054946647704
4,2.837492319063075,1.6007556457843004,0.02767458919793553,0.30000000000000004,0.20943951606750488,34,1.0471975803375244,1.5,0.45970057331535186,False,False,False,-0.029814064797965327
5,2.856235139369258,1.6012744780983785,0.034889220345735605,0.37500000000000006,0.22689280807971954,24,0.3490658402442932,1.5,0.44701443606978564,False,False,False,0.018667216357696872
6,2.878721446609227,1.6020593263064553,0.043546777723095786,0.45000000000000007,0.22689280807971954,19,0.0,1.5,0.4324148369604991,False,False,False,0.06576861402033808
7,2.9049465613178613,1.6032020679741013,0.05364726133001563,0.5250000000000001,0.22689280807971954,19,0.0,1.5,0.4163708017035811,False,False,False,0.11278170614043427
8,2.9349034012409563,1.6048107139333099,0.06519067116649557,0.6000000000000001,0.22689280807971954,19,0.0,1.5,0.39853177776771465,False,False,False,0.1602077978182407
9,2.9685817108622703,1.607009341016492,0.07817700723253562,0.675,0.22689280807971954,19,0.0,1.5,0.379119418740002,False,False,False,0.20807571117689885
10,3.005967175879569,1.6099379935121483,0.09146179271763089,0.75,0.20943951606750488,14,-0.3490658402442932,1.5,0.35989997275315955,False,False,False,0.25729359518692596
11,3.047044762642233,1.6137055345876803,0.10482543942290157,0.825,0.19198622405529023,14,-0.3490658402442932,1.5,0.33939610598924186,False,False,False,0.30712259981006
12,3.091797750568075,1.6184140451493578,0.11804996350526809,0.8999999999999999,0.17453293204307557,14,-0.3490658402442932,1.5,0.31689593697503593,False,False,False,0.357062450313463
