step,x_m,y_m,theta_rad,v_m_s,delta_rad,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck
0,37.5,9.4,-2.963357275362408,0.0,0.0,0.0,0.0,0.8579269807892491,False,False,False
1,37.49694185725448,9.399449084578931,-2.9631358437730113,0.06214738885317431,0.04273006017274205,0.8546012034548409,1.242947777063486,0.8548022073955535,False,False,False
2,37.49124148772943,9.398420876517406,-2.962348988140665,0.11584718302980601,0.08132646065136734,0.7719280095725056,1.0739958835326342,0.848972930568288,False,False,False
3,37.48328488765497,9.396979234014854,-2.9607568404876594,0.16172299508745686,0.11759381353145679,0.7253470576017889,0.9175162411530171,0.8408279068192759,False,False,False
4,37.474043511215115,9.39528960405097,-2.9582138779983045,0.18789133872314387,0.16100482825993778,0.8682202945696198,0.5233668727137402,0.8314733389153177,False,False,False
5,37.463136989736384,9.393266854985184,-2.954452757735614,0.22185015172338723,0.2007021280799487,0.7939459964002182,0.6791762600048674,0.8205872891816199,False,False,False
6,37.45136173242522,9.391037144432271,-2.949403798252575,0.23969004476108735,0.24758817939459632,0.9377210262929525,0.3567978607540021,0.8088645340269196,False,False,False
7,37.437722736396836,9.388383123855656,-2.94264800855175,0.2778964108320055,0.28384835240337203,0.725203460175514,0.7641273214183633,0.795317764623404,False,False,False
8,37.42309961487111,9.385434933671151,-2.934129240510315,0.2983471189873418,0.3301017185779121,0.9250673234908013,0.40901416310672545,0.7808466473496389,False,False,False
9,37.40767401756621,9.382187968097591,-2.923801406777449,0.315272477485046,0.37454506751350763,0.8888669787119108,0.3385071699540845,0.7656685766329483,False,False,False
10,37.38864091771965,9.37797591722853,-2.9103768194132043,0.38987190834562574,0.39183358925943357,0.34577043491851844,1.4919886172115948,0.7470000536846797,False,False,False
11,37.36601586941506,9.37264938767007,-2.8943697324362256,0.46487190834562575,0.39183358925943357,0.0,1.5,0.7248379526623729,False,False,False
12,37.339843268237715,9.366043793035928,-2.874480617307561,0.5398662548665191,0.4162563890404719,0.48845599562076636,1.4998869304178664,0.6993318786242861,False,False,False
13,37.31021173778394,9.357935081974048,-2.8503068228840927,0.6144196585781205,0.44110351138694354,0.4969424469294328,1.4910680742320288,0.6706542105896667,False,False,False
14,37.27723863981743,9.348049296822701,-2.8219047718979486,0.6884631980192191,0.4596808300087147,0.3715463724354233,1.4808707888219712,0.640733783870358,False,False,False
15,37.24099957826783,9.336052607494857,-2.7904086501901024,0.763463198019219,0.4596808300087147,0.0,1.5,0.6087797493027121,False,False,False
