step,x_m,y_m,theta_rad,v_m_s,delta_rad,action,delta_dot_rad_s,a_m_s2,od_m,collision,reached,stuck,reward
38,25.301519201304693,2.1476380228751877,3.091035330719211,2.0,-0.20943950712680817,12,-0.3490658402442932,0.0,0.2863616499338999,False,False,False,1.0090689821347227
39,25.20164697622949,2.1526916016593876,3.0616475009615094,2.0,-0.17453292310237883,27,0.6981316804885864,0.0,0.34963713445620503,False,False,False,1.0240133501621502
40,25.101966367438067,2.1606776038489164,3.0382240286949376,2.0,-0.13962633907794952,27,0.6981316804885864,0.0,0.41284636879240333,False,False,False,1.0363094818600815
41,25.002500145526533,2.170996067816249,3.020706656161803,2.0,-0.1047197550535202,27,0.6981316804885864,0.0,0.47524306815944173,False,False,False,1.045192290863871
42,24.903229927377847,2.1830552464247654,3.0090521873455582,2.0,-0.06981317102909088,27,0.6981316804885864,0.0,0.5384773043681854,False,False,False,1.0511223759000958
43,24.804106991062586,2.196270521535065,3.003232058769072,2.0,-0.03490658700466155,27,0.6981316804885864,0.0,0.6131591717279297,False,False,False,0.9968879517816673
44,24.70506264774872,2.2100624777967828,3.003232058272367,2.0,-2.980232227667301e-09,27,0.6981316804885864,0.0,0.6555662048090687,False,False,False,0.9181530237841098
45,24.606018304441704,2.2238544341076962,3.0061412351789,2.0,0.017453289031982434,22,0.3490658402442932,0.0,0.6894961524710401,False,False,False,0.9207785179495475
46,24.5069342570717,2.237358194946009,3.0148758643067755,2.0,0.05235987305641176,27,0.6981316804885864,0.0,0.6269336106254944,False,False,False,0.9234243506473918
47,24.407736040581284,2.249995989259934,3.026530332124752,2.0,0.06981316506862642,22,0.3490658402442932,0.0,0.5420806080455212,False,False,False,0.93125720375149
48,24.30839727746095,2.261476849058845,3.0411117751188863,2.0,0.08726645708084108,22,0.3490658402442932,0.0,0.461866383706801,False,False,False,0.9392804008014142
49,24.20890167321148,2.271508037175544,3.0556932181130207,2.0,0.08726645708084108,17,0.0,0.0,0.3870038691371298,False,False,False,0.9486606948875965
50,24.10927038206217,2.280087420831852,3.070274661107155,2.0,0.08726645708084108,17,0.0,0.0,0.31678170405604156,False,False,False,0.9573349651098545
51,24.009524587091363,2.287213175924579,3.0848561041012896,2.0,0.08726645708084108,17,0.0,0.0,0.24529259118610114,False,False,False,0.9657616726952475
52,23.909685495722584,2.292883787413354,3.099437547095424,2.0,0.08726645708084108,17,0.0,0.0,0.18053901929809735,False,False,False,-2.9410122460721704
53,23.809774335215554,2.2970980496427447,3.1140189900895585,2.0,0.08726645708084108,17,0.0,0.0,0.12757776467093995,False,False,False,-26.43513280494991
54,23.709812348152944,2.2998550665985986,3.128600433083693,2.0,0.08726645708084108,17,0.0,0.0,0.09002120730179042,False,False,False,3.9424372647423667
55,23.60982078792391,2.3011542520985477,-3.140003431101759,2.0,0.08726645708084108,17,0.0,0.0,0.07131119225210647,False,False,False,-49.59697315549904
56,23.50982091420529,2.3009953299166406,-3.1254219881076244,2.0,0.08726645708084108,17,0.0,0.0,0.0714017419077938,False,False,False,-200.01782915094682
57,23.40983398844149,2.2993783338420712,-3.116687358979749,2.0,0.05235987305641175,7,-0.6981316804885864,0.0,0.0796881064299606,False,False,False,54.42937941114585
58,23.309865000523423,2.2968880618414023,-3.1137781820732164,2.0,0.017453289031982427,7,-0.6981316804885864,0.0,0.09712455817939836,False,False,False,168.9172675716674
59,23.209903680270916,2.2941069733179047,-3.1166873599734624,2.0,-0.017453294992446897,7,-0.6981316804885864,0.0,0.092772702344884,False,False,False,-8.595173704226282
60,23.109934692350375,2.2916167014165763,-3.1225074885499486,2.0,-0.03490658700466156,12,-0.3490658402442932,0.0,0.07750092164525058,False,False,False,-152.59056139042943
61,23.009952903973808,2.289708300771278,-3.1312421186739634,2.0,-0.05235987901687622,12,-0.3490658402442932,0.0,0.07481669686840975,False,False,False,-106.11364135140144
62,22.909958260604636,2.288673265761093,3.1402887196893783,2.0,-0.06981317102909088,12,-0.3490658402442932,0.0,0.08078600648544998,False,False,False,131.06520198791478
63,22.809958345616806,2.2888036591141843,3.1257072756942295,2.0,-0.08726646304130553,12,-0.3490658402442932,0.0,0.10027640440610153,False,False,False,90.52497676929357
64,22.709970962613028,2.2903921300945944,3.1081899031610956,2.0,-0.10471975505352019,12,-0.3490658402442932,0.0,0.135217652222127,False,False,False,-3.1861999732648765
65,22.610026744613013,2.2937317840236227,3.0877258097743647,2.0,-0.12217304706573484,12,-0.3490658402442932,0.0,0.18272729113436403,False,False,False,0.14441832759974427
66,22.5101717913783,2.299115863749421,3.064302337507793,2.0,-0.1396263390779495,12,-0.3490658402442932,0.0,0.2401674932178044,False,False,False,1.0273603055127944
67,22.4104703323634,2.3068372023833574,3.03790493105857,2.0,-0.15707963109016415,12,-0.3490658402442932,0.0,0.30512998911731426,False,False,False,1.0363630027834532
68,22.31100740811326,2.317187405261132,3.011507524609346,2.0,-0.15707963109016415,17,0.0,0.0,0.3755345784023524,False,False,False,1.0464257906831425
69,22.211852322663308,2.330159260541425,2.9851101181601223,2.0,-0.15707963109016415,17,0.0,0.0,0.44993391740671285,False,False,False,1.0551597740335066
70,22.11307416555225,2.3457437296611268,2.9587127117108984,2.0,-0.15707963109016415,17,0.0,0.0,0.5216162884082076,False,False,False,1.0630169952718707
71,22.014741763681677,2.363929953633252,2.9323153052616746,2.0,-0.15707963109016415,17,0.0,0.0,0.5928092650778327,False,False,False,1.0699903577573064
72,21.91692363335869,2.384705260613293,2.9059178988124508,2.0,-0.15707963109016415,17,0.0,0.0,0.6722378159356179,False,False,False,1.0760741441079287
73,21.819687932554913,2.4080551747287395,2.879520492363227,2.0,-0.15707963109016415,17,0.0,0.0,0.719772757750081,False,False,False,1.081263356937659
74,21.723102413415223,2.4339634261656156,2.853123085914003,2.0,-0.15707963109016415,17,0.0,0.0,0.7667959165528129,False,False,False,1.085558999337793
75,21.627234375049213,2.462411962505003,2.8267256794647793,2.0,-0.15707963109016415,17,0.0,0.0,0.7396540136052157,False,False,False,1.0889550603784806
76,21.53215061663836,2.493380961301653,2.8033022071982074,2.0,-0.1396263390779495,22,0.3490658402442932,0.0,0.7217133994687379,False,False,False,1.091918482780831
77,21.437818276470583,2.5265684528981933,2.7798787349316356,2.0,-0.1396263390779495,17,0.0,0.0,0.714537279107045,False,False,False,1.093894124440116
78,21.344289108471965,2.561956229509424,2.756455262665064,2.0,-0.1396263390779495,17,0.0,0.0,0.7186385350622659,False,False,False,1.0947010559584085
79,21.251614425921066,2.5995248761990464,2.733031790398492,2.0,-0.1396263390779495,17,0.0,0.0,0.733460580227637,False,False,False,1.0947965973115947
80,21.159845073296694,2.639253781531359,2.712567697011761,2.0,-0.12217304706573484,22,0.3490658402442932,0.0,0.7570599433674989,False,False,False,1.0947565237744967
81,21.068907894830396,2.680852213864668,2.6950503244786272,2.0,-0.10471975505352019,22,0.3490658402442932,0.0,0.7428549780509668,False,False,False,1.0946391585028317
82,20.978713326392,2.724037162911895,2.6804688804834784,2.0,-0.08726646304130553,22,0.3490658402442932,0.0,0.7390853625941585,False,False,False,1.0942024862757305
83,20.889158022902972,2.768532641524764,2.668814411667233,2.0,-0.06981317102909088,22,0.3490658402442932,0.0,0.7447272961401139,False,False,False,1.093621771440058
84,20.80012736077198,2.8140687942006,2.6600797815432182,2.0,-0.052359879016876214,22,0.3490658402442932,0.0,0.7599088896750077,False,False,False,1.0930418291797295
85,20.711497831254913,2.860380849840393,2.654259652966732,2.0,-0.03490658700466155,22,0.3490658402442932,0.0,0.7835259779550385,False,False,False,1.092572154788235
86,20.623139343444098,2.9072079534427493,2.6513504750664865,2.0,-0.01745329499244689,22,0.3490658402442932,0.0,0.796068754773742,False,False,False,1.0922911942866136
87,20.5349174577187,2.954291909086412,2.6513504745697816,2.0,-2.980232227667301e-09,22,0.3490658402442932,0.0,0.7101510856362956,False,False,False,1.092240553459492
88,20.446695572016687,3.0013758647738946,2.6542596514763144,2.0,0.017453289031982434,22,0.3490658402442932,0.0,0.6279508746950586,False,False,False,1.0924279766041323
89,20.35833708427566,3.048202968507942,2.6600797790581785,2.0,0.034906581044197096,22,0.3490658402442932,0.0,0.549690272750733,False,False,False,1.092835185107975
90,20.26970755487368,3.0945150243679826,2.668814408186054,2.0,0.05235987305641176,22,0.3490658402442932,0.0,0.4774103772492908,False,False,False,1.0934046447693293
91,20.180676892901207,3.1400511773537505,2.6804688760040314,2.0,0.06981316506862642,22,0.3490658402442932,0.0,0.4129713896998759,False,False,False,1.0940489986887574
92,20.091121589611497,3.1845466563677776,2.695050318998166,2.0,0.08726645708084108,22,0.3490658402442932,0.0,0.35858443913361027,False,False,False,1.0946420538941033
93,20.000927021409776,3.227731605909313,2.7096317619923003,2.0,0.08726645708084108,17,0.0,0.0,0.3150215315899074,False,False,False,1.0960656485082205
94,19.91011236498824,3.2695968442227206,2.7242132049864347,2.0,0.08726645708084108,17,0.0,0.0,0.2842156116272332,False,False,False,1.096756193765948
95,19.818696928878964,3.310133470142389,2.738794647980569,2.0,0.08726645708084108,17,0.0,0.0,0.2678595169850625,False,False,False,1.0971719604768075
96,19.726700149348627,3.3493328649852483,2.7533760909747036,2.0,0.08726645708084108,17,0.0,0.0,0.26703342737109304,False,False,False,1.097310376623027
97,19.634141586266065,3.3871866943832303,2.767957533968838,2.0,0.08726645708084108,17,0.0,0.0,0.27468186432143993,False,False,False,1.0971723780441962
98,19.54104091894357,3.4236869100552765,2.7825389769629725,2.0,0.08726645708084108,17,0.0,0.0,0.2726790171564558,False,False,False,1.096759751886437
99,19.447417941952764,3.4588257515185217,2.797120419957107,2.0,0.08726645708084108,17,0.0,0.0,0.2739162957354865,False,False,False,1.0960693704239748
100,19.353292560915996,3.4925957477382874,2.8117018629512414,2.0,0.08726645708084108,17,0.0,0.0,0.2816480967979451,False,False,False,1.0951046964124014
101,19.2586847882741,3.5249897187165327,2.826283305945376,2.0,0.08726645708084108,17,0.0,0.0,0.2861070306975013,False,True,False,401.09386354325926
